@relation data

@attribute id string
@attribute 10018 numeric
@attribute 10451 numeric
@attribute 11108 numeric
@attribute 11214 numeric
@attribute 121512 numeric
@attribute 1894 numeric
@attribute 221472 numeric
@attribute 2245 numeric
@attribute 22986 numeric
@attribute 23229 numeric
@attribute 23263 numeric
@attribute 23365 numeric
@attribute 23370 numeric
@attribute 23385 numeric
@attribute 23421 numeric
@attribute 25791 numeric
@attribute 26230 numeric
@attribute 26574 numeric
@attribute 27018 numeric
@attribute 27237 numeric
@attribute 29 numeric
@attribute 3065 numeric
@attribute 3066 numeric
@attribute 3551 numeric
@attribute 3654 numeric
@attribute 387 numeric
@attribute 393 numeric
@attribute 396 numeric
@attribute 4099 numeric
@attribute 4168 numeric
@attribute 4615 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 4803 numeric
@attribute 4804 numeric
@attribute 4974 numeric
@attribute 50649 numeric
@attribute 50650 numeric
@attribute 51107 numeric
@attribute 5584 numeric
@attribute 55851 numeric
@attribute 5599 numeric
@attribute 5663 numeric
@attribute 5664 numeric
@attribute 57142 numeric
@attribute 572 numeric
@attribute 57449 numeric
@attribute 57580 numeric
@attribute 5879 numeric
@attribute 5923 numeric
@attribute 5924 numeric
@attribute 5970 numeric
@attribute 6453 numeric
@attribute 64857 numeric
@attribute 6610 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 6868 numeric
@attribute 7074 numeric
@attribute 7189 numeric
@attribute 7204 numeric
@attribute 7314 numeric
@attribute 7409 numeric
@attribute 7410 numeric
@attribute 7531 numeric
@attribute 83464 numeric
@attribute 835 numeric
@attribute 836 numeric
@attribute 84033 numeric
@attribute 8767 numeric
@attribute 8841 numeric
@attribute 8874 numeric
@attribute 8878 numeric
@attribute 89846 numeric
@attribute 8997 numeric
@attribute 9138 numeric
@attribute 9181 numeric
@attribute 9459 numeric
@attribute 9500 numeric
@attribute 9826 numeric
@attribute 9828 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A11,0.5963,0.6698,1.1259,1.4471,0.5913,0.2226,0.6437,-0.0347,-0.0695,0.5421,-0.0029,0.6738,0.8602,0.801,0.2704,-0.1113,-0.0059,1.1035,0.5988,0.0139,0.4287,0.9869,0.6061,0.7572,0.5158,0.5479,0.9982,1.1353,-0.1209,-0.0306,1.19,1.1125,2.0686,0.0286,-0.0647,0.1581,-0.1052,1.1563,1.0053,0.2382,1.1073,1.1557,0.9509,0.1041,0.9881,0.1606,-0.0607,1.4347,0.4206,-0.0327,0.2322,1.1956,0.117,0.4135,0.7202,0.7411,1.1911,1.2094,0.4959,0.7483,0.3075,0.4886,1.1678,0.1492,0.6726,0.8874,0.952,0.8655,0.0508,1.2754,0.5617,0.5983,1.1805,0.8765,-0.0745,1.2861,0.6965,1.4321,0.5092,0.4177,-0.0409,Control
Utah__A12,0.4982,0.4517,0.6772,0.8807,0.1584,0.0701,0.504,-0.0267,-0.0865,0.2329,0.0493,0.6443,0.4902,0.705,0.3095,-0.0242,0.095,0.6382,0.7109,0.0873,0.2116,0.8787,0.539,0.7413,0.1702,0.2865,0.644,0.8477,-0.1449,-0.1224,1.2792,1.0664,1.6783,0.0762,-0.1345,-0.0063,2e-04,0.8742,1.1017,0.238,0.8785,0.6947,0.5205,0.2182,0.7407,0.0686,0.0118,0.8611,0.307,-0.0851,0.2531,0.7846,0.0267,0.1553,0.6387,0.5264,0.746,1.1034,0.2355,0.4091,0.2702,0.4167,0.7893,0.0614,0.4501,0.4898,0.7469,0.8947,0.1858,1.2382,0.5692,0.4235,1.1336,0.5584,0.087,0.851,0.5157,1.019,0.2161,0.3416,-0.0678,Control
Utah__B01,1.0089,0.6104,1.1344,1.3156,0.509,0.2077,0.7528,-0.1044,0.0155,0.5218,-0.0877,0.5625,0.8275,0.9785,0.7554,-0.1412,0.2018,1.0193,0.3476,-0.213,0.3188,1.02,0.7911,0.9675,0.1675,0.7625,1.0418,0.9315,-0.4379,-0.1037,1.2536,1.5141,2.5522,0.0571,-0.3318,0.0532,-0.155,1.3248,1.3275,0.2611,0.7236,1.4678,0.9361,0.2228,1.1777,-0.025,-0.1793,1.1177,0.7761,-0.0715,0.7143,1.1788,0.1063,0.2312,0.8192,0.9155,1.2677,1.476,0.5021,0.6996,0.3724,0.3895,1.0718,0.0455,0.7235,0.9788,1.2789,0.8888,0.1796,1.5377,0.7133,0.7118,1.5111,0.9277,0.0834,1.303,0.8814,1.405,0.5566,0.5929,-0.1115,Control
Utah__B02,0.9155,0.5786,1.0755,1.2851,0.4418,0.3597,1.1643,-0.0138,-0.0038,0.4617,0.0718,0.5818,0.9795,1.1943,0.572,-0.0511,0.066,1.1296,0.772,0.0304,0.4869,1.2777,0.8382,1.0914,0.6555,0.6839,1.389,1.3946,-0.1693,-0.0452,1.8021,1.4393,3.1122,0.0014,-0.0881,0.1323,-0.0443,1.4081,1.7361,0.2537,1.1159,1.2677,1.1059,0.2452,1.1676,0.2649,2e-04,1.3751,0.6982,-0.0467,0.5361,1.5668,0.1102,0.4762,1.088,0.8818,1.2043,1.5398,0.4943,0.8729,0.3455,0.5973,1.4801,0.1538,0.7183,0.9423,1.3589,1.1595,0.2471,1.8159,0.8902,0.6377,1.9258,1.0999,-0.015,1.6974,1.1171,1.4938,0.5124,0.6318,-0.0061,Control
Utah__B03,0.9579,0.6305,1.0114,1.3523,0.4748,0.3612,0.9112,-0.0326,-0.0174,0.4467,-0.0012,0.3359,0.8785,1.0899,0.451,-0.111,0.0613,1.0695,0.314,-0.0715,0.4024,1.2216,0.8281,1.0365,0.495,0.6896,1.1894,1.2388,-0.2488,-0.103,1.5754,1.4807,2.6831,0.0656,-0.135,0.2397,-0.1301,1.4281,1.538,0.3059,1.0324,1.2757,0.9936,0.173,1.2054,0.1564,-0.0421,1.3414,0.7721,-0.0489,0.4773,1.3846,0.1524,0.3831,0.8551,0.9292,1.2156,1.5225,0.5148,0.889,0.3319,0.4994,1.3199,0.1213,0.6356,0.9272,1.3777,1.0598,0.1123,1.7066,0.815,0.6808,1.6857,0.9928,0.0037,1.4928,0.908,1.4868,0.5136,0.5924,-0.0404,BRCACancer
Utah__B04,1.0092,1.0397,0.9655,1.7643,0.9063,0.3994,1.2851,-0.0463,-0.1034,0.4377,0.0114,0.6872,0.954,0.9827,0.4968,-0.0515,0.0721,0.9871,0.5107,-0.0292,0.585,1.0695,0.7401,1.2905,0.4569,1.0121,1.0944,1.0556,-0.1574,-0.1105,1.5204,1.6477,1.6768,-0.0062,-0.1728,0.0858,-0.0492,1.7796,1.0844,0.3547,0.5844,1.1452,1.1668,0.0588,1.6184,0.0836,-0.0205,1.5606,0.8504,-0.1303,0.5192,1.1066,0.1045,0.4512,0.8092,1.4407,1.2674,1.6275,0.5382,0.7544,0.7606,0.5398,1.184,0.2001,0.7935,0.8494,1.4494,1.0387,0.1881,1.2907,0.7148,0.7947,1.4107,1.0349,-0.045,1.472,1.1121,1.3584,0.488,0.6307,-0.0812,BRCACancer
Utah__B05,0.7791,0.5644,1.0614,1.2746,0.4796,0.2388,0.9744,-0.0642,-0.1026,0.3509,-0.0193,0.5424,0.852,0.9928,0.3534,-0.0142,0.1619,0.9217,0.5571,0.0133,0.3978,0.9295,0.6115,0.8579,0.4789,0.6877,1.131,1.3173,-0.2463,-0.1755,1.8138,1.2639,2.6534,0.0732,-0.1671,0.055,-0.0175,1.1733,1.1406,0.2394,1.1144,1.0222,0.9424,0.2068,1.0764,0.134,0.01,1.2781,0.4846,-0.1038,0.3376,1.2743,0.0628,0.4112,0.8554,0.7814,1.2093,1.3017,0.3883,0.7887,0.3355,0.631,1.2466,0.1172,0.6106,0.9677,1.0752,1.1362,0.1722,1.5647,0.6732,0.5866,1.4451,0.8985,0.0248,1.4876,0.8246,1.256,0.4484,0.4466,-0.0532,BRCACancer
Utah__B06,0.7257,0.5914,0.867,1.1379,0.3775,0.0742,0.8491,-0.1987,0.0049,0.4868,-0.2134,0.4235,0.5143,0.8324,0.359,-0.2347,0.1245,0.68,0.1265,-0.2018,0.0995,0.9628,0.4698,0.8602,0.0286,0.5814,0.8357,0.6615,-0.46,-0.1632,1.0216,1.2056,1.5007,0.1303,-0.3888,0.0493,-0.1392,1.026,0.911,0.1914,0.4118,0.9729,0.5855,0.0472,0.9985,-0.0858,-0.2097,1.0066,0.4988,-0.1707,0.3245,0.8016,0.0476,0.0591,0.7166,0.7812,0.9821,1.2821,0.3014,0.5568,0.2703,0.2582,0.8845,-0.1186,0.4492,0.6661,0.9126,0.9527,-0.0043,1.2768,0.6966,0.5471,1.1864,0.6779,0.0913,1.0354,0.6115,1.1822,0.3078,0.4681,-0.261,BRCACancer
Utah__B07,0.9731,0.7972,1.2974,1.4976,0.527,0.5346,1.2993,-0.0732,-0.0469,0.5494,0.0168,0.7209,1.016,1.125,0.5459,-0.054,0.0293,1.0807,0.6207,0.0797,0.5238,1.4296,0.8164,1.2148,0.5452,0.9305,1.4144,1.3095,-0.1861,0.0024,1.6613,1.4768,2.1568,0.0263,-0.1598,0.1266,-0.0164,1.6735,1.5463,0.331,1.0017,1.4186,1.1035,0.1971,1.3187,0.203,0.039,1.4596,0.7269,-0.108,0.4115,1.4052,0.0861,0.6029,1.0223,1.1794,1.3289,1.6493,0.4277,0.8359,0.33,0.4712,1.4775,0.1305,0.7835,1.0041,1.5426,1.2561,0.197,1.6922,0.9378,0.7079,1.7731,1.1272,-0.006,1.7583,1.2265,1.6029,0.5213,0.6697,-0.0575,BRCACancer
Utah__B08,0.5029,0.404,1.1008,1.2715,0.6001,0.3247,1.0338,-0.0041,-0.0422,0.3738,0.0665,0.9948,0.9171,0.921,0.5477,-0.0778,0.0105,1.0205,0.8954,0.0756,0.456,1.1296,0.6493,0.8656,0.6366,0.5672,1.2311,1.3375,-0.1458,-0.0422,1.5663,1.2024,1.9468,-0.0581,-0.0425,0.1011,-0.0528,1.1694,1.3652,0.1835,1.2292,1.0803,1.05,0.1224,1.0203,0.2826,0.0056,1.3119,0.4862,-0.0704,0.2951,1.2641,0.1224,0.4558,0.7892,0.7595,1.3009,1.4176,0.54,0.7919,0.2361,0.64,1.3839,0.1572,0.8018,0.9766,1.1629,1.1499,0.107,1.5801,0.762,0.6061,1.4554,0.9589,-0.0324,1.4465,0.9167,1.4643,0.3603,0.5389,0.0754,Control
Utah__B09,0.9147,1.075,0.9152,1.7452,0.7391,0.1413,0.8246,-0.0258,-0.0407,0.4318,0.0462,0.9138,1.0752,0.738,0.6955,-0.1123,-5e-04,1.0377,0.5413,-0.0156,0.5461,0.7961,0.5859,1.0191,0.4246,1.0014,1.1192,1.1748,-0.2704,-0.0131,1.1501,1.3963,2.012,0.0016,-0.1404,0.1952,-0.1206,1.589,0.8982,0.2933,0.4469,1.0942,1.0734,0.068,1.2475,0.0768,-0.0593,1.4499,0.6499,-0.0913,0.5198,1.0746,0.1259,0.3688,0.6031,1.2234,1.2638,1.2219,0.434,0.6653,0.5833,0.6032,1.0445,0.1708,0.8023,0.8754,1.2374,0.9575,0.1393,0.881,0.5536,0.8176,1.4166,1,-0.0044,1.4713,0.7627,1.3463,0.4915,0.4775,-0.0666,Control
Utah__B10,0.6947,0.8424,0.7972,1.5418,0.7046,0.1942,0.8825,-0.0597,-0.106,0.3414,-0.0299,0.5852,0.6792,0.9087,0.3514,-0.0782,0.04,0.8833,0.2904,0.0296,0.3885,0.9584,0.6539,0.9582,0.3903,0.6115,0.8364,1.0481,-0.1698,-0.0945,1.5148,1.488,1.5794,0.04,-0.1437,0.131,-0.0578,1.5491,1.0584,0.2151,0.6959,0.9202,0.9467,0.0724,1.3387,0.0931,-0.0282,1.3628,0.8182,-0.0687,0.3628,0.9463,0.0623,0.2756,0.6467,1.057,1.1026,1.284,0.4892,0.6547,0.518,0.3894,0.9307,0.0362,0.6367,0.7007,1.1817,0.874,0.1219,1.2891,0.5802,0.5961,1.1869,0.8156,-0.0166,1.1876,0.845,1.3382,0.3023,0.4689,-0.0237,Control
Utah__B11,0.7956,0.6514,0.9991,1.4083,0.6435,0.4211,0.8461,1e-04,-0.027,0.2712,0.0439,0.7706,0.7882,0.9501,0.2701,-0.0445,0.0646,0.8602,0.869,0.0655,0.4307,0.8793,0.7322,0.8689,0.4206,0.5429,0.9415,1.2659,-0.289,-0.0862,1.7252,1.3382,1.9276,0.0276,-0.0283,0.0332,-0.0091,1.2755,1.2644,0.2661,1.3288,0.9405,0.9203,0.2033,1.2253,0.2148,0.0256,1.3325,0.5737,-0.0675,0.3506,1.2114,0.1363,0.4606,0.7306,0.9509,1.2622,1.2897,0.6626,0.69,0.4201,0.4745,1.248,0.1687,0.7199,0.8409,1.1852,1.0068,0.0989,1.6248,0.6021,0.5864,1.3498,0.8529,-0.0236,1.2364,0.8689,1.3821,0.3759,0.6769,-0.0288,Control
Utah__B12,0.7427,0.5464,0.5064,1.5511,0.5897,-0.0692,0.9118,-0.0725,-0.0779,0.2378,0.0379,0.2933,0.9144,0.6526,0.2901,-0.0957,-0.0185,0.6655,0.2507,0.031,0.4434,0.6136,0.3564,1.0292,0.2813,0.7352,1.0054,0.9287,-0.2393,-0.1001,1.1653,1.2842,1.5991,0.0181,-0.1532,0.1262,0.0014,1.2981,0.5594,0.132,0.1683,0.7469,0.8923,0.0068,1.1194,0.0569,-0.0337,1.2262,0.6707,-0.1348,0.4148,0.777,0.0216,0.2918,0.6241,1.0116,0.8093,1.0652,0.4185,0.5564,0.4308,0.3528,0.7461,0.0678,0.6234,0.6083,1.1062,0.6178,0.2327,0.6627,0.4585,0.6368,1.124,0.9486,-0.0246,1.3781,0.7565,1.1754,0.2558,0.3965,-0.1122,Control
Utah__C01,0.8952,0.7783,1.1279,1.5436,0.9171,0.4121,1.5632,-0.0458,-0.0995,0.4437,0.0384,0.6626,1.0914,1.1896,0.3658,-0.0617,0.1392,1.0814,0.6238,0.0299,0.6615,1.1321,0.7446,1.1534,0.782,0.9105,1.4393,1.4585,-0.2201,-0.076,1.8466,1.4466,1.9287,-0.0124,-0.1253,0.1357,0.0167,1.3566,1.3982,0.294,1.0964,1.167,1.2515,0.191,1.3511,0.2317,0.0242,1.695,0.7435,-0.1313,0.3617,1.4302,0.1791,0.5587,0.996,1.0359,1.3698,1.456,0.571,0.8126,0.5609,0.3542,1.61,0.2072,0.9006,0.9845,1.3749,0.9613,0.1618,1.4562,0.8098,0.6872,1.5517,1.1077,-0.0217,1.6951,1.267,1.4782,0.4415,0.8797,-0.0046,BRCACancer
Utah__C02,0.7007,0.6598,1.0433,1.2126,0.3746,0.4083,1.1638,-0.0181,-0.0973,0.371,0.1236,0.7091,1.0271,1.1723,0.542,-0.0369,0.0414,1.0277,0.9174,0.0832,0.4975,1.101,0.7407,1.0308,0.7062,0.5033,1.3571,1.4904,-0.0945,-0.0346,1.6794,1.3945,2.0466,0.1095,-0.0731,0.1163,0.0391,1.4264,1.523,0.2978,1.1918,0.9944,0.8875,0.206,1.0394,0.2893,0.1538,1.3701,0.5309,-0.0746,0.4895,1.5139,0.0428,0.5202,1.0801,0.9083,1.1809,1.4235,0.5207,0.7302,0.3563,0.5746,1.4449,0.1248,0.7823,0.6758,1.4001,0.9934,0.2308,1.5806,0.7882,0.5634,1.6527,1.0481,0.0023,1.6633,1.1659,1.406,0.4006,0.6892,0.011,BRCACancer
Utah__C03,0.863,0.6966,1.3269,1.4513,0.4838,0.5408,1.5027,-0.0174,-0.0977,0.4498,0.0557,0.7854,1.0258,1.2368,0.4745,0.0042,0.0742,1.0362,0.5758,0.1151,0.6563,1.3451,0.7643,1.1489,0.8422,0.7448,1.6831,1.679,-0.1934,0.0108,1.928,1.3917,2.1791,0.0467,-0.126,0.0908,0.0304,1.6777,1.6329,0.2857,1.1134,1.2159,1.0357,0.3237,1.2502,0.3753,0.1205,1.6899,0.747,-0.0947,0.4462,1.6895,0.0433,0.7137,1.189,1.1329,1.3061,1.5384,0.5486,0.9752,0.4167,0.6565,1.6581,0.1904,0.8025,0.9053,1.4666,1.2434,0.2982,1.6242,0.9227,0.6531,1.8955,1.2625,-0.0156,1.9482,1.4371,1.3964,0.389,0.8199,-0.0369,BRCACancer
Utah__C04,0.4944,0.228,0.6762,1.0322,0.2773,0.0931,0.6408,-0.0153,-0.0789,0.1881,0.063,0.7997,0.7894,0.8346,0.1838,-0.0338,0.0264,0.7308,0.845,0.0457,0.4166,0.744,0.4241,0.6082,0.5496,0.304,1.101,1.4843,-0.0073,-0.0818,1.454,0.9029,2.1606,0.1219,-0.0368,0.2713,-0.0199,0.6894,0.821,0.1274,0.9037,0.6903,0.6707,-0.0066,0.6749,0.2509,0.0796,1.1886,0.3925,-0.0662,0.2203,1.2122,0.0135,0.401,0.6039,0.4567,0.8775,0.8637,0.3071,0.572,0.1577,0.5339,1.0324,0.1014,0.5422,0.6178,0.7632,0.692,0.1438,0.9054,0.4486,0.3827,1.2027,0.7898,-0.0405,1.3681,0.6013,1.1208,0.2302,0.4077,0.0228,Control
