@relation data

@attribute id string
@attribute 10461 numeric
@attribute 11136 numeric
@attribute 120425 numeric
@attribute 1277 numeric
@attribute 1278 numeric
@attribute 140885 numeric
@attribute 1525 numeric
@attribute 2147 numeric
@attribute 2207 numeric
@attribute 2335 numeric
@attribute 23428 numeric
@attribute 23539 numeric
@attribute 23657 numeric
@attribute 23759 numeric
@attribute 2534 numeric
@attribute 2621 numeric
@attribute 284 numeric
@attribute 285 numeric
@attribute 2885 numeric
@attribute 2886 numeric
@attribute 2888 numeric
@attribute 3265 numeric
@attribute 338 numeric
@attribute 3635 numeric
@attribute 3655 numeric
@attribute 3675 numeric
@attribute 3676 numeric
@attribute 3678 numeric
@attribute 3683 numeric
@attribute 3684 numeric
@attribute 3685 numeric
@attribute 3687 numeric
@attribute 3688 numeric
@attribute 3689 numeric
@attribute 3690 numeric
@attribute 3845 numeric
@attribute 3897 numeric
@attribute 3932 numeric
@attribute 4067 numeric
@attribute 4099 numeric
@attribute 4312 numeric
@attribute 481 numeric
@attribute 482 numeric
@attribute 483 numeric
@attribute 4893 numeric
@attribute 4973 numeric
@attribute 50848 numeric
@attribute 51206 numeric
@attribute 51378 numeric
@attribute 51744 numeric
@attribute 5175 numeric
@attribute 5196 numeric
@attribute 5197 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5335 numeric
@attribute 54210 numeric
@attribute 5478 numeric
@attribute 55423 numeric
@attribute 5624 numeric
@attribute 5627 numeric
@attribute 56301 numeric
@attribute 57126 numeric
@attribute 5777 numeric
@attribute 5781 numeric
@attribute 58494 numeric
@attribute 6402 numeric
@attribute 6403 numeric
@attribute 6404 numeric
@attribute 6464 numeric
@attribute 6520 numeric
@attribute 6566 numeric
@attribute 6654 numeric
@attribute 6693 numeric
@attribute 6714 numeric
@attribute 682 numeric
@attribute 7010 numeric
@attribute 7056 numeric
@attribute 7525 numeric
@attribute 8140 numeric
@attribute 83700 numeric
@attribute 857 numeric
@attribute 8832 numeric
@attribute 9046 numeric
@attribute 9056 numeric
@attribute 9057 numeric
@attribute 90952 numeric
@attribute 9123 numeric
@attribute 914 numeric
@attribute 961 numeric
@attribute 962 numeric
@attribute 965 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A11,0.1091,-0.1097,2.1741,-0.1374,-0.1513,0.3993,0.0575,-0.1236,2.3623,-0.012,0.039,0.203,0.0053,0.8139,1.3506,0.0699,0.0516,0.0126,1.5523,-0.0725,-0.0297,0.2904,-0.1035,1.1609,0.727,5e-04,2.2855,1.3621,2.2057,1.7635,0.5005,1.4829,2.4404,2.3467,2.3695,1.4146,-0.0013,1.6506,1.0998,-0.117,0.2112,0.299,0.1671,0.4046,2.4753,0.2175,0.9268,0.246,0.03,1.1296,1.6845,1.5414,1.6533,1.2025,1.0402,1.2442,0.1945,1.1776,1.3259,0.8773,0.4451,0.0152,0.1538,0.2258,-0.0803,1.7032,0.4262,-0.0172,1.456,1.0868,2.285,0.5794,0.8849,0.3963,0.7415,2.1302,0.2186,0.9003,-0.0921,0.6205,0.346,0.5032,0.3336,-0.1113,1.2666,1.9187,2.0256,1.1061,0.1104,0.8014,1.8534,1.9136,2.2446,0.8214,Control
Utah__A12,0.0844,-0.0948,1.5917,-0.1423,-0.0605,0.193,0.1255,-0.1144,2.5811,0.0641,0.0075,0.1084,0.0944,0.4491,0.9467,0.0164,-0.0112,-0.147,1.1373,-0.0751,0.1172,0.2032,-0.0093,1.057,0.7682,0.0288,1.9675,0.9173,1.4932,1.0449,0.4347,0.937,1.8741,1.8196,2.6209,0.8721,-0.0204,1.4307,0.9628,-0.1404,0.1137,0.0844,0.0427,0.3538,2.575,0.0367,1.2204,0.3103,0.0103,0.9873,1.3722,3.1554,1.3564,0.9215,1.1023,1.0289,-0.1111,0.8519,1.2354,0.8322,0.1646,0.1896,0.3384,0.2299,0.0652,1.3553,0.2625,-0.1179,1.6903,1.6588,1.5298,0.5636,0.5293,0.3373,0.5292,1.3569,0.1258,0.6173,-0.0759,0.1927,0.1792,0.3757,0.3016,0.0016,1.0671,1.4543,1.8815,0.5905,0.2135,0.4887,1.9226,1.6668,2.0815,0.8611,Control
Utah__B01,0.2725,-0.1677,1.9806,-0.2605,-0.1237,0.3743,0.0531,-0.1542,2.2027,-0.046,0.1199,-0.1272,0.1342,0.8846,1.5006,-0.0565,0.0485,-0.0557,1.5002,-0.1786,-6e-04,0.1584,-0.0579,1.2114,1.5617,-0.0874,2.5521,1.0978,1.7488,1.1671,0.548,1.3801,2.1261,1.7648,2.0844,1.5366,-0.2013,1.4554,1.3832,-0.4261,0.111,0.2679,-0.0667,0.4957,2.5536,0.1135,1.0295,0.1252,-0.0048,1.005,1.7037,1.7234,1.4833,1.4577,1.3226,1.5918,-0.161,1.4072,1.3653,1.9365,0.6577,0.0456,0.2527,0.0506,0.226,1.5206,0.5709,-0.1356,2.4762,1.0096,1.6542,0.5764,0.756,0.3781,0.9141,1.4482,0.1574,0.351,0.0196,0.0022,0.3665,0.23,0.248,-0.2354,1.4773,1.2678,1.8127,1.4072,-0.0119,0.4984,1.6406,2.4717,2.2099,0.9157,Control
Utah__B02,0.2476,-0.0863,2.3171,-0.1146,-0.1015,0.5009,-0.0025,-0.083,3.0054,-0.0478,-0.0481,0.3074,0.0937,1.089,1.543,0.1261,0.0114,-0.0897,1.6034,0.0063,0.1311,0.3404,-0.0462,1.4119,1.2581,0.0545,2.6743,1.4009,2.3968,1.6613,0.6829,1.8565,2.3064,2.4369,2.0496,1.5341,-0.0207,2.0057,1.3257,-0.1641,0.0263,0.3153,0.0212,0.5648,3.1429,0.2488,1.2889,0.3343,-0.0501,1.2819,1.85,2.123,1.3154,1.4219,1.4237,1.7587,0.2193,1.4738,1.6972,2.0017,0.7061,0.0723,0.2078,0.2113,0.0888,1.9574,0.4835,-0.0864,2.579,1.0495,2.3142,0.9083,1.1818,0.4824,0.8807,2.0062,0.4168,1.0178,-0.0417,0.4727,0.2948,0.5996,0.228,-0.1231,1.7149,2.0608,2.1719,1.4093,0.1421,1.0172,2.1013,2.5471,2.5329,1.1767,Control
Utah__B03,0.3107,-0.1448,2.1675,-0.1932,-0.1453,0.5374,0.0366,-0.066,2.5895,0.0844,0.0464,0.2044,0.0405,0.9606,1.6673,0.0884,-0.0533,-0.0635,1.5674,-0.0944,-0.0694,0.2646,-0.0609,1.3451,1.282,0.015,2.8286,1.2873,2.2166,1.6281,0.6446,1.6696,2.352,2.2962,1.0702,1.6305,-0.0917,1.8247,1.3678,-0.2417,-0.0763,0.2576,-0.0423,0.6086,2.9071,0.1313,1.1045,-0.0364,-0.0622,1.2315,1.6939,0.93,0.6452,1.5109,1.3201,1.9459,0.104,1.4534,1.7418,1.8885,0.6588,0.0298,0.0205,0.1742,0.1741,1.7834,0.5476,-0.0554,2.4319,0.4416,2.0312,0.7155,1.0165,0.3799,0.9276,1.856,0.269,0.8358,-0.0093,0.3093,0.2725,0.4593,0.1357,-0.1967,1.7536,1.7066,2.0815,1.3274,-0.0606,0.8479,2.0345,2.5659,2.4018,1.1552,BRCACancer
Utah__B04,0.4495,-0.1269,1.9513,-0.1745,-0.1033,0.6961,0.002,-0.1433,2.1475,-0.0342,-0.0528,0.21,0.0378,0.8657,2.1402,0.1786,0.0423,-0.0788,1.6385,-0.0184,0.1387,0.1782,-0.0954,1.6278,1.1382,-0.0277,3.1096,1.2711,2.2769,1.5522,0.7215,1.7287,2.5848,2.1018,2.152,1.3969,-0.0402,1.589,1.985,-0.1526,-0.0284,0.2058,0.0294,0.7744,2.4183,0.1334,0.9757,0.4521,-0.0855,1.213,1.9306,2.2275,1.5035,1.5671,1.5308,1.5967,0.1145,1.4041,1.0095,1.4117,0.5051,0.1013,0.2652,0.151,-0.1032,1.5984,0.6444,-0.0822,1.941,1.1658,1.6394,0.7092,0.6657,0.3563,1.4335,1.6441,0.3471,0.6058,-0.1594,0.4114,0.4154,0.468,0.2943,-0.0826,1.6233,1.4569,1.4521,1.2845,0.1082,0.6394,1.7766,2.5779,2.1922,1.3477,BRCACancer
Utah__B05,0.4619,-0.177,1.8195,-0.1527,-0.0453,0.2461,0.0462,-0.1067,2.5952,0.027,-0.0564,0.1535,0.2886,0.8583,1.5799,0.1368,-0.0092,-0.0967,1.4949,-0.0809,0.1278,0.2381,-0.0101,1.4449,0.7561,-0.0253,2.5204,0.9871,2.2438,1.253,0.4393,1.9397,2.25,2.2065,1.7683,1.2745,-0.0532,1.3683,1.5022,-0.2392,-0.0488,0.2192,-0.0046,0.8274,2.3386,0.0272,0.8182,0.2931,-0.0954,1.0941,1.935,3.0134,1.4824,1.1566,1.1614,1.6704,0.0153,1.0304,0.9096,1.6084,0.2169,0.2506,0.1391,0.1617,-0.1189,1.8115,0.3925,-0.113,1.757,0.8161,2.0368,0.7441,0.8467,0.3187,0.7814,2.1012,0.2846,0.7007,-0.1284,0.3636,0.46,0.643,0.1242,-0.1264,1.2133,1.6135,2.2527,0.9535,0.0734,0.866,1.6012,2.205,2.0836,1.0681,BRCACancer
Utah__B06,0.2702,-0.249,2.129,-0.3408,-0.0659,0.3443,0.132,-0.1629,1.6957,0.0306,0.0149,-0.1367,0.0708,0.5783,1.4278,-0.1796,-0.0309,-0.2036,1.1292,-0.3032,-0.0072,-0.0061,-0.0246,1.0391,1.096,-0.2416,2.4311,0.9763,1.6206,1.105,0.4249,1.2267,2.1238,1.7476,1.7483,1.0451,-0.2729,1.1402,1.0354,-0.4476,0.1658,0.1465,-0.1059,0.4921,2.0849,-0.0258,0.9016,0.0891,-0.0636,1.0105,1.4503,1.0042,0.9317,1.1199,1.072,1.4068,-0.3234,1.0121,1.6435,1.4855,0.4485,0.0371,0.1493,-0.1062,-0.1722,1.2967,0.4255,-0.1148,2.1154,0.9979,1.052,0.4797,0.4966,0.2508,0.7812,1.0281,-0.0707,0.277,0.1105,-0.2454,0.3163,0.0459,0.0569,-0.2369,1.4593,1.1728,1.6256,1.0199,-0.0904,0.4162,1.5244,2.1632,2.0314,0.9876,BRCACancer
Utah__B07,0.2907,-0.1349,2.2715,-0.1852,-0.0646,0.5312,-0.0447,-0.0868,2.3227,-0.0457,0.005,0.3024,0.0275,1.0987,1.7729,0.0764,0.0213,-0.0743,1.6266,-0.1086,0.1162,0.38,-0.047,1.4319,1.2577,0.0166,2.8199,1.4301,2.5061,1.6973,0.7791,1.7519,2.5678,2.4698,2.1936,1.5831,-0.0367,2.0284,1.2462,-0.1805,-0.0084,0.1741,-0.0477,0.6364,2.8997,0.2499,1.24,0.3179,-0.0902,1.4297,1.7827,2.052,1.3651,1.5493,1.4722,1.5879,0.1999,1.6203,1.7165,1.8557,0.604,0.1434,0.2984,0.165,-0.0342,1.8171,0.4486,-0.0492,2.4417,1.3645,2.0244,0.8876,0.9652,0.4954,1.1751,1.8588,0.3629,1.0021,-0.0681,0.2388,0.4111,0.5068,0.2353,-0.0846,1.9465,1.8671,1.8734,1.3919,0.0857,0.9179,2.3721,2.6646,2.4973,1.369,BRCACancer
Utah__B08,0.1873,-0.0144,2.4822,-0.1054,-0.0953,0.5278,0.1057,-0.0291,2.8292,-0.0402,-0.0689,0.323,0.0585,0.9611,1.1603,0.1064,0.1684,-0.1141,1.6339,0.0013,0.1653,0.3687,-0.0695,1.1629,0.9998,0.0442,2.0244,1.4877,2.1321,1.6412,0.6366,1.5915,2.3017,2.4991,3.2108,1.4559,0.0139,1.7152,1.0679,-0.1413,0.1916,0.1387,0.0778,0.344,3.0033,0.3113,1.4759,1.0681,-0.0444,1.1212,1.7794,2.9934,1.0809,1.3231,1.6166,1.1769,0.1944,1.2284,1.5678,1.126,0.6166,0.0742,0.4196,0.2427,0.1488,1.909,0.4422,0.0036,1.8799,1.8062,2.3424,0.8025,1.0386,0.4563,0.7597,1.981,0.5462,1.0781,-0.059,0.9203,0.2734,0.5237,0.4053,-0.0621,1.431,2.118,2.3331,1.3422,0.4433,0.9695,1.7362,2.1973,2.5224,0.8548,Control
Utah__B09,0.0638,-0.0242,1.7993,-0.1306,-0.1185,0.4357,0.0671,-0.0963,2.1503,-0.0625,-0.0366,0.2723,-0.0744,0.7791,2.0697,0.0549,0.0955,0.0112,1.6507,-0.0544,0.1193,0.2599,-0.0976,1.4523,1.0299,-0.0029,2.6159,1.0031,2.1214,1.4726,0.4665,1.4491,2.7756,1.935,2.6423,1.1881,-0.095,1.1918,2.0138,-0.2628,0.1129,0.0358,0.0762,0.66,2.1589,0.2422,0.9007,0.6065,-0.078,0.9539,1.86,2.3418,1.9429,1.3758,1.4133,1.5101,0.144,1.2076,0.9052,1.2806,0.4635,0.0818,0.2622,0.2069,0.0967,1.4837,0.7251,-7e-04,1.6359,1.5319,1.293,0.6597,0.6956,0.2127,1.2186,1.4933,0.3244,0.4599,-0.1016,0.2623,0.4746,0.2744,0.3672,-0.1948,1.8308,1.3294,1.1856,1.1893,0.1942,0.7861,1.375,2.3151,1.8146,1.0741,Control
Utah__B10,0.2886,-0.1174,1.9837,-0.151,-0.1011,0.4149,0.0618,-0.1086,2.6507,-0.0285,-0.015,0.2903,0.0434,0.6075,1.7842,0.0242,0.0028,-0.0836,1.509,-0.051,0.0811,0.2443,-0.1116,1.4319,1.055,-0.0643,2.9699,1.0978,2.0592,1.3844,0.5798,1.3152,2.375,2.0908,2.2788,1.2227,-0.0827,1.555,1.7067,-0.1647,0.017,0.1332,-0.0577,0.5611,2.6593,0.0053,0.9056,0.1495,-0.1478,1.2468,1.6957,1.8172,0.9585,1.4219,1.3009,1.4831,0.0571,1.0985,1.156,0.8878,0.3111,0.0647,0.1874,0.1545,-0.0532,1.5573,0.4014,-0.0871,1.7349,1.0137,1.891,0.7158,0.5586,0.3702,1.0541,1.7065,0.2328,0.5921,-0.0565,0.2487,0.2591,0.2405,0.1885,-0.0795,1.3074,1.4835,1.5105,1.0453,0.0344,0.5531,1.7066,2.4161,2.4847,1.0481,Control
Utah__B11,0.2287,-0.0435,2.058,-0.2027,-0.1173,0.7016,0.0612,-0.021,2.6261,-0.0666,-0.0488,0.2499,-0.0141,0.7867,1.4134,0.1035,0.1311,0.0139,1.7392,-0.0735,0.1602,0.4126,-0.0297,1.297,0.8921,0.0269,2.3521,1.2736,2.0376,1.6429,0.5852,1.5493,2.2158,2.2446,3.0489,1.3354,-0.0223,1.4096,1.4558,-0.2809,0.2079,0.2507,0.1072,0.4625,2.6495,0.2051,1.277,0.4947,-0.0556,1.0159,1.8024,3.7134,2.1123,1.3896,1.4039,1.2771,0.1549,1.1737,1.475,0.8633,0.5394,0.048,0.4484,0.2217,-0.0977,1.6761,0.4082,-0.0895,1.922,1.676,2.1404,0.7156,0.7047,0.4712,0.949,1.8146,0.4267,0.8755,-0.0993,0.4598,0.1541,0.348,0.2623,-0.0742,1.2882,1.786,2.2963,1.0821,0.3032,0.7765,1.616,2.0672,2.2267,0.9631,Control
