@relation data

@attribute id string
@attribute 1000 numeric
@attribute 1001 numeric
@attribute 1002 numeric
@attribute 1003 numeric
@attribute 1004 numeric
@attribute 1005 numeric
@attribute 1006 numeric
@attribute 1007 numeric
@attribute 1008 numeric
@attribute 1009 numeric
@attribute 1010 numeric
@attribute 1012 numeric
@attribute 1013 numeric
@attribute 1016 numeric
@attribute 10207 numeric
@attribute 10686 numeric
@attribute 10979 numeric
@attribute 1308 numeric
@attribute 1364 numeric
@attribute 1365 numeric
@attribute 1366 numeric
@attribute 137075 numeric
@attribute 149461 numeric
@attribute 1495 numeric
@attribute 1499 numeric
@attribute 1500 numeric
@attribute 2316 numeric
@attribute 2318 numeric
@attribute 23562 numeric
@attribute 23705 numeric
@attribute 24146 numeric
@attribute 253559 numeric
@attribute 25945 numeric
@attribute 26285 numeric
@attribute 29780 numeric
@attribute 3611 numeric
@attribute 3655 numeric
@attribute 3688 numeric
@attribute 3691 numeric
@attribute 3728 numeric
@attribute 3909 numeric
@attribute 3914 numeric
@attribute 3918 numeric
@attribute 3987 numeric
@attribute 4301 numeric
@attribute 49861 numeric
@attribute 5010 numeric
@attribute 50848 numeric
@attribute 50855 numeric
@attribute 51208 numeric
@attribute 5339 numeric
@attribute 53842 numeric
@attribute 54751 numeric
@attribute 55679 numeric
@attribute 55742 numeric
@attribute 5584 numeric
@attribute 56288 numeric
@attribute 57863 numeric
@attribute 5817 numeric
@attribute 5818 numeric
@attribute 5819 numeric
@attribute 5829 numeric
@attribute 6251 numeric
@attribute 64398 numeric
@attribute 64403 numeric
@attribute 667 numeric
@attribute 7016 numeric
@attribute 7122 numeric
@attribute 7408 numeric
@attribute 81607 numeric
@attribute 84552 numeric
@attribute 84612 numeric
@attribute 87 numeric
@attribute 9069 numeric
@attribute 9071 numeric
@attribute 9073 numeric
@attribute 9075 numeric
@attribute 9076 numeric
@attribute 9080 numeric
@attribute 92359 numeric
@attribute 9459 numeric
@attribute 977 numeric
@attribute 999 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A11,-0.0575,-0.0889,-0.021,-0.1027,0.0283,-0.0907,-0.0855,-0.1238,-0.091,-0.0899,-0.0234,-0.114,0.0678,-0.1129,0.2033,0.1031,-0.1766,-0.0619,-0.2819,0.1852,-0.0813,-0.2473,0.1126,0.234,1.8848,0.614,2.5649,-0.0128,0.0659,0.015,0.0823,-0.0572,0.146,-0.0083,0.1627,1.4497,0.7029,2.4501,-0.049,0.2619,-0.0791,0.0791,-0.1233,0.3868,0.091,0.0326,0.0084,0.9364,0.075,-0.1066,0.6052,-0.1532,-0.0693,0.0674,-0.0793,0.2382,0.0285,-0.0151,0.3054,0.0427,0.0988,0.8348,0.3884,0.3691,-0.0485,0.1604,0.6619,0.2901,0.4895,-0.0023,-0.0778,0.6405,0.7323,0.2103,-0.1202,0.1169,-0.1409,-0.215,-0.0386,0.0029,1.4321,0.5141,0.0983,Control
Utah__A12,-0.1107,-0.1101,0.0174,-0.1388,0.1225,-0.1992,-0.1675,-0.086,-0.0377,-0.1146,-0.0233,-0.0859,-0.1462,-0.042,0.176,0.2476,-0.158,-0.0681,-0.1148,0.1569,-0.2183,-0.2025,0.1232,0.1796,1.6147,0.1774,2.0989,0.1686,0.0554,-0.089,0.0251,0.0183,0.1168,-0.116,0.1023,1.237,0.7485,1.8175,-0.0199,0.0662,-0.0679,0.3208,2e-04,0.3211,0.1572,0.0378,0.1563,1.2296,-0.0076,0.0351,0.1962,-0.0662,0.0537,0.2741,-0.1349,0.238,0.033,0.0687,0.0067,-0.0939,0.0682,0.458,0.1902,0.1902,-0.1411,0.1203,0.3629,0.3988,0.1742,0.1851,-0.0574,0.4371,0.6729,0.2965,-0.1592,0.0322,-0.1637,-0.0855,-0.1345,-0.1019,1.019,0.4647,0.0157,Control
Utah__B01,-0.0996,-0.0979,-0.1089,-0.1696,0.0467,-0.2341,-0.1805,-0.1602,-0.1496,-0.0868,-0.1354,-0.0437,-0.2869,-0.1463,0.4613,0.1159,-0.1273,-0.1064,-0.4386,-0.069,-0.286,-0.328,-0.2413,0.2351,2.2548,0.6334,1.9367,-0.1335,-0.1101,-0.0706,-0.1032,-0.1294,0.0075,-0.2474,0.148,1.3927,1.6272,2.099,-0.2116,0.2719,-0.067,0.1159,-0.0407,0.5287,0.2105,0.1253,0.0929,1.0389,-0.1572,-0.0562,0.2871,-0.0603,-0.0151,-0.0085,-0.0242,0.2611,0.0472,0.0069,0.0943,-0.0815,-0.0231,0.6428,0.3344,0.5212,-0.203,0.2702,0.3922,-0.0527,0.2971,0.0471,-0.1986,0.4342,0.8385,0.231,-0.1673,0.0402,-0.108,-0.2232,-0.2684,-0.4108,1.405,0.0739,-0.0335,Control
Utah__B02,-0.0685,-0.0412,-0.0083,-0.0723,0.0335,-0.1156,-0.0991,-0.0722,-0.066,-0.1084,-0.0596,-0.0788,0.0403,-0.124,0.3092,-0.0046,-0.0654,-0.0556,-0.2167,0.1302,-0.0563,-0.1524,0.0696,0.3172,2.3678,0.6288,2.6116,0.0181,0.0013,-0.0455,0.2753,-0.0812,0.1103,-0.1432,0.1941,1.5987,1.291,2.3005,0.0042,0.4335,-0.0608,0.0992,-0.1113,0.4571,0.2536,-0.0535,-0.0089,1.2979,0.122,-0.051,0.8218,-0.0085,-0.0039,0.1634,-0.0778,0.2537,-0.007,0.0187,0.2803,0.0525,0.1665,1.0534,0.2196,0.4332,-0.0164,0.2223,0.6742,0.3316,0.6916,0.062,-0.1139,0.682,0.8273,0.216,-0.1153,0.0235,-0.0733,-0.1771,-0.0398,0.0333,1.4938,0.4989,0.0178,Control
Utah__B03,-0.0698,-0.071,-0.0423,-0.1214,0.0209,-0.1486,-0.1186,-0.1196,-0.131,-0.0701,-0.1458,-0.0676,-0.0483,-0.1592,0.3965,0.0536,-0.0925,-0.0394,-0.3077,0.0448,-0.2309,-0.2325,-0.1341,0.315,2.4214,0.6455,2.3488,-0.06,0.0168,-0.024,0.0585,-0.0815,0.152,-0.0215,0.141,1.4047,1.3176,2.3513,-0.0535,0.3245,-0.0337,0.0797,-0.0361,0.5193,0.191,0.0191,0.0106,1.1139,0.0577,-0.1255,0.6879,-0.1451,-0.0632,-0.0239,-0.0179,0.3059,-0.0259,-0.0107,0.2202,0.0179,0.0868,0.9326,0.2993,0.3987,-0.0532,0.3036,0.6153,0.0478,0.524,-0.019,-0.0729,0.7493,0.6819,0.2913,-0.1068,0.0117,-0.1108,-0.1606,-0.1455,0.0303,1.4868,0.1505,0.0641,BRCACancer
Utah__B04,-0.1019,-0.1828,-0.0617,-0.0959,0.018,-0.1445,-0.1325,-0.1169,-0.1042,-0.1212,-0.0831,-0.1255,-0.0513,-0.0851,0.3994,0.0317,-0.1899,-0.1012,-0.1174,0.0256,-0.0996,-0.2486,0.1939,0.5641,2.1529,1.0674,2.3325,0.0229,-0.0562,-0.0507,0.182,-0.038,0.0303,9e-04,0.251,1.3618,1.1583,2.6115,-0.0594,0.2696,-0.1233,0.0929,-0.1188,0.9561,0.2688,0.0716,0.0134,0.9852,0.0089,-0.023,0.6194,-0.187,-0.0505,0.1217,-0.111,0.3547,-0.0085,-0.0232,0.1977,-0.0758,-0.0067,1.0826,0.6688,0.3753,-0.0539,0.5096,0.5904,0.3622,0.4196,0.1493,-0.1509,0.5188,0.8337,0.0498,-0.142,0.0565,-0.1802,-0.1844,-0.2156,-0.0642,1.3584,0.2779,-0.0661,BRCACancer
Utah__B05,-0.1175,-0.1661,-0.0324,-0.1531,0.0857,-0.1446,-0.1484,-0.0778,-0.0764,-0.1626,-0.0428,-0.1483,-0.0586,-0.0537,0.2355,0.2018,-0.1165,-0.1159,-0.0787,0.1435,-0.2379,-0.2049,0.3243,0.2621,2.01,0.5154,2.455,0.0642,-0.1302,-0.1041,0.1548,-0.0489,0.1408,-0.1811,0.0865,1.3511,0.7351,2.2374,-0.0643,0.7847,-0.124,0.1413,-0.0568,0.32,0.1754,0.0179,0.1195,0.8279,-0.0599,-0.0262,0.5102,-0.0372,-0.0286,0.1942,-0.1427,0.2394,-0.0093,-0.0039,0.1298,-0.0393,0.1528,0.891,0.2465,0.3403,-0.1271,0.2835,0.6211,0.3158,0.4286,0.1326,-0.0618,0.5583,0.5061,0.1502,-0.1758,0.0511,-0.1124,-0.1237,-0.2841,-0.0739,1.256,0.3176,-0.0072,BRCACancer
Utah__B06,-0.1583,-0.2256,-0.167,-0.2524,0.1427,-0.1624,-0.1848,-0.108,-0.0791,-0.066,-0.0938,-0.0078,-0.3418,-0.0922,0.2508,0.2759,-0.178,-0.1323,-0.4743,-0.0773,-0.3543,-0.3597,0.048,0.1927,1.9793,0.356,1.7759,-0.1342,-0.1891,0.0153,-0.0815,-0.0846,-0.0241,-0.0039,-0.107,1.1516,1.1116,2.0964,-0.2679,-0.0858,-0.0581,0.0355,0.0786,0.4902,0.1376,-0.141,0.1298,0.9112,-0.1046,-0.0735,0.0449,-0.2925,-0.0682,-0.0413,0.0201,0.1914,0.0831,0.0361,-0.0376,-0.1767,-0.1033,0.4627,0.3086,0.2615,-0.2943,0.2371,0.31,-0.1188,0.1032,0.0332,-0.2032,-0.0152,0.4949,0.296,-0.1925,0.0785,-0.0622,-0.173,-0.5274,-0.432,1.1822,0.1263,-0.0893,BRCACancer
Utah__B07,-0.0939,-0.1176,-0.0563,-0.0967,0.0225,-0.0711,-0.0858,-0.0228,-0.0759,-0.1189,-0.0596,-0.1071,0.0329,-0.101,0.3733,-0.0686,-0.085,-0.0982,-0.2807,0.1908,-0.0945,-0.095,0.2044,0.3497,2.3394,0.6557,2.5936,0.0276,-0.0425,-0.0482,0.2581,-0.0746,0.1788,-0.0764,0.1394,1.6959,1.2906,2.5925,-0.036,0.3184,-0.0844,0.1005,-0.0667,0.4473,0.317,-0.0512,0.0614,1.2492,0.0162,-0.0683,0.741,-0.1471,0.0193,0.1664,-0.162,0.331,-0.0092,0.034,0.293,-0.058,0.2188,1.1855,0.2993,0.4673,-0.0511,0.3449,0.7737,0.3932,0.5536,0.062,-0.1084,0.6954,0.7375,0.3616,-0.1532,0.0632,-0.1245,-0.1206,-0.0655,-0.0293,1.6029,0.5644,-0.102,BRCACancer
Utah__B08,-0.0729,-0.0411,-0.0071,-0.0661,-0.0374,-0.0926,-0.0838,-0.1153,-0.1225,-0.1037,-0.102,-0.0675,0.1244,-0.0974,0.2183,0.005,-0.0524,-0.0638,-0.1328,0.2934,-0.0744,-0.047,0.0859,0.2739,1.9728,0.6406,2.6406,0.0206,0.0867,-0.04,0.1942,-0.0562,0.0723,-0.0205,0.2059,1.849,1.0051,2.2952,0.0129,0.479,-0.0616,-0.0057,-0.1192,0.4622,0.044,0.0235,0.0467,1.4847,0.132,-0.113,0.7989,-0.1159,-0.0297,0.1344,-0.0557,0.1835,0.1306,0.0089,0.3687,0.0158,0.2057,0.888,0.3215,0.4425,-0.0172,0.1678,0.7709,0.7757,0.7295,-0.0138,-0.0913,0.8512,1.031,0.2464,-0.1241,0.1247,-0.1255,-0.1343,-0.0026,0.204,1.4643,0.4833,0.0249,Control
Utah__B09,-0.1032,-0.0546,-0.0567,-0.0277,0.0088,-0.1959,-0.0972,-0.167,-0.1866,-0.1162,-0.111,-0.1001,0.0054,-0.1669,0.4038,-0.0252,-0.123,-0.1099,-0.3584,0.1348,-0.186,-0.3084,0.0463,0.3131,1.9714,0.7453,2.3099,-0.0135,0.0318,-0.0436,0.0181,-0.1492,0.1318,-0.2452,0.312,1.4371,1.0383,2.8246,-0.0601,0.1583,-0.0695,0.0168,-0.0954,0.6593,0.4896,-0.0621,0.0769,0.9104,0.0568,-0.1511,0.6239,-0.1221,-0.0733,0.0595,-0.1205,0.2933,0.0563,-0.0141,0.1117,0.015,0.113,1.0372,0.5529,0.3522,-0.0737,0.3092,0.5151,0.2994,0.4414,0.0591,-0.1324,0.5318,0.7389,-0.0921,-0.1822,0.0132,-0.0784,-0.199,-0.1154,-0.0113,1.3463,0.3703,-0.0849,Control
Utah__B10,-0.0832,-0.0353,-0.0633,-0.1113,-0.0015,-0.1083,-0.12,-0.0659,-0.0619,-0.1145,-0.0967,-0.1087,-0.0484,-0.0939,0.2747,0.07,-0.0524,-0.0965,-0.4035,0.0032,-0.1199,-0.1707,0.1542,0.3812,2.1065,0.7201,2.3768,0.0155,0.0123,-0.0739,-0.0046,0.0031,0.0409,-0.1197,0.121,1.2525,1.0661,2.3771,-0.061,0.1756,-0.0672,0.0088,-0.0973,0.6093,0.1759,-0.0161,0.0974,0.9152,0.0687,-0.029,0.5265,-0.1642,-0.0219,0.1048,-0.0565,0.2151,-0.037,-0.0329,0.1851,-0.0756,0.0756,0.7477,0.3841,0.2651,-0.1029,0.2843,0.4575,0.2671,0.4218,0.1089,-0.0772,0.3843,0.5971,0.0847,-0.1422,-0.0541,-0.2081,-0.1856,-0.0401,-0.0048,1.3382,0.379,0.0164,Control
Utah__B11,-0.0693,-0.0912,-0.0103,-0.0778,0.021,-0.0606,-0.0583,-0.1061,-0.0576,-0.0512,-0.0579,-0.0849,0.0764,-0.0729,0.2711,0.0498,-0.0724,-0.1065,-0.2361,0.2324,-0.1532,-0.1035,0.1538,0.3754,1.9275,0.6532,2.5744,0.0341,0.0535,-0.0721,0.1846,-0.0352,0.1769,-0.1095,0.2272,1.6487,0.8857,2.1992,-0.0275,0.4236,-0.0649,-0.046,-0.1079,0.4563,0.1474,8e-04,0.0471,1.2861,0.1051,-0.1045,0.6369,-0.0268,-0.0087,0.1118,-0.1233,0.2661,0.0886,0.0678,0.2896,-0.0434,0.1579,0.8744,0.3281,0.3434,0.0263,0.3206,0.7263,0.8044,0.5072,0.0892,-0.0504,0.6365,0.9208,0.2014,-0.1152,-0.0496,-0.1963,-0.0441,-0.1251,0.0029,1.3821,0.6004,-0.0046,Control
Utah__B12,-0.1483,-0.0869,-0.0138,-0.0129,-0.0339,-0.063,-0.1375,-0.0678,-0.0427,-0.0903,-0.1014,-0.1077,-0.0423,-0.0692,0.3865,-0.0302,-0.0889,-0.1341,-0.1452,0.2284,-0.1282,-0.135,0.3478,0.2559,1.7512,0.5755,1.9306,-0.0519,0.0296,-0.0584,0.1337,-0.0824,0.0749,-0.2684,0.1456,1.0663,1.005,2.3982,-0.0828,0.1541,-0.0761,0.0795,-0.165,0.7173,0.1589,0.2071,0.0435,0.5644,0.0578,-0.0235,0.4875,-0.1063,-0.0656,0.1511,-0.1375,0.132,-0.0626,0.0014,0.0946,-0.0781,-0.092,0.7739,0.4182,0.1403,-0.0449,0.1885,0.4999,0.214,0.1545,0.0416,-0.0995,0.2588,0.5807,0.1039,-0.1938,-0.0532,-0.1021,-0.0935,-0.0227,0.1152,1.1754,0.2824,-0.0394,Control
Utah__C01,-0.12,-0.1464,-0.0517,-0.1092,0.027,-0.1027,-0.1469,-0.0955,-0.1278,-0.1299,-0.0388,-0.1526,0.0416,-0.1218,0.2357,0.0266,-0.133,-0.1257,-0.0685,0.0997,-0.0496,-0.1562,0.2423,0.4922,1.9901,1.0252,2.6986,0.0771,-0.0638,-0.1317,0.3175,-0.0395,0.1047,-0.1614,0.2176,1.7054,0.8329,2.1418,-0.0096,0.5207,-0.1501,0.1003,-0.1183,0.6947,0.1167,0.0316,0.0166,1.1762,0.0252,-0.0378,0.9375,-0.1859,-0.0078,0.1493,-0.1302,0.294,-0.0214,0.0256,0.4783,0.0686,0.2969,1.202,0.3717,0.3481,-0.0818,0.4237,0.7935,0.5381,0.8395,0.09,-0.1211,0.5925,0.8318,0.0602,-0.1903,0.0201,-0.1609,-0.1876,-0.0178,-0.0532,1.4782,0.5826,-0.1143,BRCACancer
Utah__C02,-0.0151,-0.0872,-0.0208,-0.1137,0.0797,-0.1194,-0.0977,-0.0722,-0.0552,-0.1506,-0.0246,-0.1241,0.1061,-0.0551,0.3145,-0.0079,-0.0743,-0.062,-0.1696,0.2594,0.0756,-0.0518,0.2855,0.3202,1.9165,0.5599,2.7583,0.1007,0.0166,-0.0945,0.3125,-0.0273,0.1537,-0.2792,0.162,1.7043,1.1681,2.1641,0.0234,0.4263,-0.0912,0.1958,-0.1007,0.4404,0.2207,0.0874,0.0294,1.2464,0.1399,0.022,0.9313,0.0296,0.0693,0.25,-0.0913,0.2978,-0.0169,0.0428,0.3683,-0.0012,0.1907,1.1077,0.2276,0.3433,0.0354,0.2409,0.8347,0.685,0.7451,0.0923,-0.1401,0.691,0.876,0.3644,-0.1296,0.0631,-0.1646,-0.1284,-0.0906,0.091,1.406,0.7048,-0.0042,BRCACancer
