@relation data

@attribute id string
@attribute 1050 numeric
@attribute 10746 numeric
@attribute 11183 numeric
@attribute 11184 numeric
@attribute 1147 numeric
@attribute 1326 numeric
@attribute 1385 numeric
@attribute 1386 numeric
@attribute 1432 numeric
@attribute 1616 numeric
@attribute 2002 numeric
@attribute 2353 numeric
@attribute 2872 numeric
@attribute 2885 numeric
@attribute 3265 numeric
@attribute 3551 numeric
@attribute 369 numeric
@attribute 3725 numeric
@attribute 4149 numeric
@attribute 4205 numeric
@attribute 4207 numeric
@attribute 4208 numeric
@attribute 4209 numeric
@attribute 4214 numeric
@attribute 4215 numeric
@attribute 4216 numeric
@attribute 4217 numeric
@attribute 4293 numeric
@attribute 4294 numeric
@attribute 4296 numeric
@attribute 4609 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 5058 numeric
@attribute 5062 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5596 numeric
@attribute 5597 numeric
@attribute 5598 numeric
@attribute 5599 numeric
@attribute 5600 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5603 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 5606 numeric
@attribute 5607 numeric
@attribute 5608 numeric
@attribute 5609 numeric
@attribute 5871 numeric
@attribute 5879 numeric
@attribute 5894 numeric
@attribute 5970 numeric
@attribute 6195 numeric
@attribute 6196 numeric
@attribute 6197 numeric
@attribute 6198 numeric
@attribute 6199 numeric
@attribute 6300 numeric
@attribute 6416 numeric
@attribute 6464 numeric
@attribute 6667 numeric
@attribute 673 numeric
@attribute 6772 numeric
@attribute 6885 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7043 numeric
@attribute 7046 numeric
@attribute 7186 numeric
@attribute 7786 numeric
@attribute 8491 numeric
@attribute 8550 numeric
@attribute 8569 numeric
@attribute 8717 numeric
@attribute 8737 numeric
@attribute 8986 numeric
@attribute 9020 numeric
@attribute 9064 numeric
@attribute 9175 numeric
@attribute 9252 numeric
@attribute 9261 numeric
@attribute 9448 numeric
@attribute 9693 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A11,0.4443,1.2941,0.849,0.9645,1.3304,0.6777,1.3699,1.2691,1.1347,0.5156,0.3242,2.8363,1.1767,1.5523,0.2904,0.7748,1.1705,1.0631,0.9483,0.9499,0.0579,0.5913,0.756,1.776,0.9048,0.7039,0.6963,0.0752,0.1429,0.6749,0.9858,1.1005,2.0611,1.1538,0.7459,1.8347,0.9926,-0.0693,0.6422,0.5001,1.1692,-0.0585,0.9096,-0.012,0.8205,0.6056,0.4262,0.7193,0.4864,0.5432,0.4749,0.6321,0.4368,1.2804,1.2245,0.7333,0.038,1.7123,1.0241,0.6501,-0.1158,0.6276,0.5794,1.8738,0.477,1.4881,1.0642,2.0524,0.1125,0.0373,1.5808,0.2112,0.5781,0.3647,1.2301,0.4602,0.8987,1.1039,0.4477,0.6114,0.0035,-0.085,0.6477,0.8157,0.7708,0.5512,Control
Utah__A12,-0.0387,1.1227,0.5492,0.5444,0.8268,0.3905,1.1942,1.0793,0.8684,0.4685,0.1578,0.9324,0.7457,1.1373,0.2032,0.759,0.8099,0.7342,0.7224,0.4362,-0.0526,0.4295,0.5611,1.3066,0.4492,0.643,0.6283,0.0231,-0.0893,0.3145,0.9286,1.0527,1.6799,0.6706,0.5361,1.3126,0.6672,-0.1308,0.2869,0.0834,0.7211,-0.243,0.8992,-0.0032,0.6982,0.3165,0.1908,0.7238,0.1898,0.2172,0.2151,0.4855,0.3242,1.1644,0.8238,0.6795,0.1463,1.2381,0.6697,0.3929,-0.2151,0.2806,0.5636,1.2763,0.3712,1.4931,0.8178,1.7473,0.1519,0.0208,0.829,0.0257,0.369,0.3356,0.8956,0.4961,0.4595,0.9329,0.0754,0.2742,0.069,0.0596,0.2102,0.7856,0.6437,0.4937,Control
Utah__B01,-0.203,1.628,0.9531,0.8278,1.2599,0.681,1.6304,1.4001,1.2269,0.5767,0.1905,1.9549,0.9575,1.5002,0.1584,0.984,1.3595,0.9628,1.1535,1.0341,-0.1387,0.6746,0.7998,2.2101,0.9653,0.8326,0.8685,0.1328,-0.0897,0.4726,1.0881,1.5169,2.5332,0.9893,0.9828,1.5662,0.7793,-0.0931,0.8157,0.2353,1.4726,-0.3431,1.1077,-0.027,0.7305,0.6567,0.1449,0.6186,0.5077,0.6547,0.2922,0.6932,0.7893,1.6434,1.2082,0.612,0.1018,1.7189,1.0598,0.4777,-0.3703,0.611,0.5764,1.7271,0.5276,2.2112,1.3503,1.6757,0.0712,0.2077,1.1843,-0.0187,0.6545,0.5693,1.3501,0.7536,0.7401,1.2376,0.1828,0.5932,-0.1127,0.0942,0.7033,1.0413,1.1045,0.7159,Control
Utah__B02,0.6941,1.656,0.8933,1.1072,1.2798,0.9955,1.7362,1.5251,1.3173,0.7028,0.411,3.0428,1.4043,1.6034,0.3404,1.1073,1.5389,1.324,1.1439,0.8514,0.0824,0.7065,1.0325,2.0489,1.0422,0.8882,0.855,0.0857,0.2055,0.8472,1.1427,1.4394,3.0801,1.1028,0.9868,1.7427,1.0963,-0.0927,0.6936,0.5218,1.2781,0.0077,1.2259,-0.0273,1.0395,0.6188,0.4126,0.8924,0.4002,0.5326,0.648,0.8715,0.7121,1.8632,1.5865,0.9432,0.1052,1.8131,1.2129,0.8622,-0.0355,0.5836,0.9083,2.0178,0.5114,2.5759,1.3441,2.0639,0.0817,0.1293,1.2327,0.2386,0.7901,0.4912,1.383,0.7908,1.2098,1.3566,0.6367,0.7361,0.1371,-0.0322,0.5372,1.0584,0.9732,0.7298,Control
Utah__B03,0.4094,1.7085,0.8628,0.9977,1.2715,0.9216,1.7208,1.5282,1.3028,0.6605,0.334,2.6432,1.2613,1.5674,0.2646,1.0527,1.4142,1.1414,1.0252,0.9814,0.034,0.7226,0.9142,2.2094,0.9362,0.9078,0.8719,0.1245,0.1024,0.6991,1.0069,1.4822,2.6611,1.1024,0.9203,1.7521,0.9479,-0.0612,0.785,0.3786,1.2859,-0.0871,1.1588,-0.0395,0.9334,0.6536,0.3093,0.7386,0.402,0.6021,0.5031,0.7091,0.7853,1.7244,1.4088,0.8727,0.0764,1.8013,1.0733,0.6385,-0.1353,0.6389,0.7155,1.9408,0.5587,2.399,1.3782,1.7886,0.0384,0.1735,1.2872,0.1446,0.6841,0.5006,1.348,0.7367,1.1574,1.3666,0.4427,0.6405,0.034,0.0445,0.6291,1.0032,1.0844,0.7513,BRCACancer
Utah__B04,0.3292,1.7879,0.972,0.841,1.0648,0.7485,1.7166,1.5891,1.5564,0.5624,0.2374,0.9219,0.967,1.6385,0.1782,1.3054,1.1114,0.8347,1.0713,1.3459,0.0919,1.0553,0.9698,2.5339,1.1656,1.0835,1.2308,0.1004,0.1176,0.6315,0.9881,1.6554,1.6784,1.1247,1.2065,1.9229,0.7243,-0.1438,0.5821,0.2317,1.159,-0.0864,1.1528,-0.0128,0.8511,0.8115,0.3653,0.7718,0.6805,0.6629,0.4092,0.6709,0.863,1.7237,1.1378,0.8714,0.1473,1.8135,1.1136,0.4804,-0.0978,0.7718,0.7092,1.6992,0.83,2.4126,1.4211,1.8958,0.0586,-0.0211,1.6113,0.1822,0.6268,0.7396,1.2716,0.9542,0.7032,1.2819,0.3823,0.7497,0.0828,0.004,0.8367,1.2161,1.3653,0.8707,BRCACancer
Utah__B05,0.2521,1.2915,0.8063,0.999,1.014,1.0925,1.3458,1.2566,1.0664,0.5321,0.2082,1.0836,1.2204,1.4949,0.2381,0.875,1.3448,0.7116,0.9741,0.8048,0.0497,0.6439,1.0413,1.8667,0.9795,0.7094,0.6891,0.0404,0.0443,0.6766,0.857,1.2575,2.6321,1.0039,0.7662,1.8007,0.8239,-0.1489,0.5066,0.418,1.0395,-0.1091,0.96,0.0035,0.6559,0.4972,0.3668,0.8588,0.326,0.2535,0.4482,0.6748,0.5003,1.4156,1.3013,0.7805,0.1611,1.6118,0.9888,0.5534,-0.157,0.5382,0.7441,1.7117,0.4643,2.1061,1.0368,2.1324,0.1419,0.0523,1.0486,0.118,0.5613,0.4097,1.1717,0.6751,0.7135,1.1517,0.3229,0.5483,0.0535,-0.0344,0.4121,1.1653,0.7823,0.6485,BRCACancer
Utah__B06,-0.4622,1.285,0.7962,0.4871,1.0869,0.574,1.4075,1.2507,1.0237,0.3922,-0.0844,0.7374,0.5844,1.1292,-0.0061,0.8773,0.9088,0.3639,0.8178,0.7508,-0.1646,0.6866,0.6321,1.7181,0.7172,0.7294,0.6961,0.0427,-0.1866,0.3358,0.6699,1.1971,1.5065,0.8515,0.6788,1.3023,0.5177,-0.1183,0.5246,0.075,0.9915,-0.3876,0.8689,0.0677,0.4405,0.5394,-0.0057,0.3984,0.3168,0.4694,0.1103,0.3398,0.5144,1.4461,0.8403,0.4444,0.0032,1.4243,0.8706,0.2618,-0.3849,0.4167,0.4797,1.4515,0.3334,2.2475,1.0295,1.4019,0.0949,0.2272,1.1998,-0.1504,0.4456,0.431,1.0138,0.6871,0.4773,1.0414,-0.1128,0.3404,-0.1702,0.0427,0.3762,0.7586,0.8804,0.6382,BRCACancer
Utah__B07,0.3738,1.7764,1.0594,1.2574,1.466,0.845,1.8107,1.6758,1.4653,0.7353,0.2864,1.1829,1.284,1.6266,0.38,1.23,1.4616,1.0629,1.1492,1.0028,0.0984,0.8639,1.0759,2.0706,1.1074,1.0578,1.0514,0.1325,0.2228,0.8092,1.1266,1.4782,2.1472,1.2468,1.0181,1.8217,1.0487,-0.1419,0.7096,0.45,1.4248,0.0298,1.2841,-0.0073,1.0919,0.6951,0.4908,0.8714,0.4927,0.514,0.6019,0.8025,0.7406,1.9525,1.4289,0.9052,0.0913,1.8565,1.1819,0.7981,-0.1391,0.6869,0.8876,1.9479,0.5888,2.7103,1.4575,2.1589,0.0667,0.1821,1.5968,0.2491,0.8967,0.5238,1.4486,0.9531,1.2127,1.5139,0.5821,0.7812,0.1568,-0.0015,0.6958,1.0478,1.1208,0.8104,BRCACancer
Utah__B08,0.7774,1.5716,1.0246,0.9425,1.4125,0.7451,1.561,1.3972,1.2449,0.6412,0.3701,1.4275,1.3469,1.6339,0.3687,0.8827,1.33,1.1051,1.1024,0.7446,0.1038,0.5618,0.7248,1.8635,0.9122,0.7679,0.7812,0.0787,0.1659,0.8922,1.1628,1.1937,1.9421,1.2158,0.7429,1.7268,1.0739,-0.058,0.5958,0.4866,1.0959,0.1317,0.9394,0.0161,0.8346,0.682,0.4491,0.8138,0.3655,0.4389,0.5861,0.9148,0.5019,1.5696,1.2913,0.8276,0.0318,1.7349,1.0162,0.7439,0.0038,0.4964,0.8025,2.0201,0.3995,1.6236,1.1072,2.4005,0.1417,0.0136,1.3014,0.2142,0.7064,0.3603,1.2654,0.5376,1.1693,1.2054,0.6129,0.629,0.1826,-0.0434,0.5908,0.7868,0.7366,0.5747,Control
Utah__B09,0.1952,1.4431,1.0306,0.8263,0.9264,0.9287,1.426,1.3137,1.3404,0.4815,0.1553,1.3994,1.1724,1.6507,0.2599,1.0353,1.1245,0.8169,1.2922,1.1975,0.0995,0.9429,0.8534,2.5792,1.0417,0.9975,1.1661,0.164,0.1194,0.6165,0.7963,1.3948,2.0058,0.8107,0.9226,1.8556,0.6235,-0.0786,0.6976,0.3845,1.1094,-0.093,0.879,-0.0285,0.7075,0.7372,0.3222,0.7302,0.6861,0.6346,0.4682,0.7629,0.6642,1.5166,1.1066,0.6659,0.0843,1.7518,0.9843,0.4624,-0.1475,0.8632,0.6597,1.645,0.7441,2.0819,1.2589,1.9835,0.0909,0.0192,1.4869,0.1327,0.5366,0.5601,1.2699,0.5969,0.7637,1.1835,0.2925,0.6486,-0.0615,-0.0506,0.9194,0.935,1.2911,0.7546,Control
Utah__B10,0.2186,1.6097,0.76,0.5784,1.0238,0.6344,1.5588,1.4971,1.3804,0.4306,0.1797,1.7916,1.0298,1.509,0.2443,0.9748,0.9953,0.8396,0.8055,0.8934,0.0313,0.7786,0.6776,2.4684,0.9442,0.8801,0.9751,0.0358,0.0562,0.5872,0.818,1.4899,1.5834,0.9623,0.936,1.7685,0.645,-0.1163,0.5225,0.2534,0.9404,-0.0653,0.9826,-0.0609,0.7799,0.624,0.1829,0.5573,0.3949,0.4269,0.3461,0.5026,0.8311,1.4615,0.9814,0.7741,0.1296,1.5305,0.8602,0.3546,-0.1357,0.5773,0.7158,1.7677,0.6893,2.1333,1.2515,1.6909,0.0554,-0.0298,1.3158,0.1016,0.3393,0.5064,1.0352,0.5806,0.6825,1.2488,0.3092,0.4556,0.0546,0.0202,0.558,0.874,1.0715,0.6865,Control
Utah__B11,0.6941,1.7181,0.789,0.8638,1.1915,0.6909,1.4854,1.2789,1.3549,0.6821,0.2409,2.0557,1.3722,1.7392,0.4126,0.8859,1.1775,0.9395,1.0224,0.8631,0.0441,0.6653,0.7983,2.0871,0.8574,0.8271,0.93,0.0796,0.0979,0.8269,1.0313,1.3346,1.9234,1.2645,0.8215,1.6655,0.929,-0.0973,0.6371,0.4664,0.96,-0.0483,0.9698,0.0096,0.6731,0.5479,0.4011,0.7839,0.5012,0.4514,0.3819,0.7259,0.5887,1.3717,1.2399,0.8235,0.0891,1.5857,1.0006,0.5049,-0.0541,0.5723,0.7156,1.9107,0.5503,2.019,1.1079,2.5514,0.0992,-0.0083,1.2394,0.1283,0.5151,0.4693,1.1911,0.5858,0.8575,1.192,0.4873,0.5473,0.1805,-0.0113,0.6058,0.8491,0.8683,0.6997,Control
Utah__B12,0.064,1.0814,0.5576,0.5091,0.5364,0.504,1.2024,1.1758,1.1246,0.2216,0.1437,1.0517,0.7576,1.3322,0.223,1.0454,0.815,0.4563,0.9332,1.0149,0.1381,0.6964,0.6055,2.5139,0.8693,0.8051,0.7796,0.0394,0.056,0.4194,0.7445,1.2785,1.6026,0.7254,0.8481,1.4468,0.5105,-0.1226,0.5149,0.2004,0.7719,-0.1049,0.6875,-0.0112,0.5247,0.6269,0.3052,0.5747,0.4803,0.3165,0.295,0.5101,0.6848,1.2848,0.8164,0.5284,0.0725,1.3703,0.8465,0.3027,-0.0987,0.4985,0.5098,1.3197,0.6144,1.9946,1.0504,1.5744,0.0652,-0.035,1.2496,0.1273,0.4133,0.481,0.8623,0.6666,0.6946,0.7991,0.1148,0.4887,-0.0064,-0.0671,0.5849,0.852,1.225,0.5414,Control
Utah__C01,0.7156,1.7968,0.9344,1.0175,1.3655,0.8692,1.6154,1.4317,1.4497,0.6306,0.3199,1.6346,1.4728,1.7966,0.4383,1.169,1.4135,1.1862,1.1075,1.1728,0.1181,0.9346,1.0618,2.1947,1.3182,0.8826,0.953,0.0604,0.1664,1.0094,0.9109,1.4469,1.9244,1.4035,1.0623,1.9339,1.0546,-0.1051,0.6335,0.5741,1.1802,-0.0017,0.9998,0.006,0.9253,0.8022,0.5572,0.9702,0.5136,0.5852,0.643,0.9326,0.757,1.7078,1.4533,1.0129,0.1329,1.6518,1.0156,0.8246,-0.1108,0.6473,0.8045,2.0538,0.5761,1.9997,1.259,2.3286,0.0883,0.0847,1.4486,0.2246,0.7542,0.5586,1.2974,0.8321,1.1253,1.3997,0.734,0.7953,0.2573,-0.0227,0.6582,1.1182,1.0644,0.833,BRCACancer
Utah__C02,0.9646,1.7126,0.7872,1.1386,1.2167,0.7274,1.631,1.4354,1.1894,0.7071,0.4445,1.5095,1.6197,1.5019,0.5255,1.047,1.3014,1.0171,0.9734,0.6521,0.1395,0.6967,0.9538,1.9275,0.9702,0.8798,0.8556,0.0664,0.2832,0.8924,1.3049,1.3929,2.0396,1.0244,0.939,1.6487,1.0889,-0.1186,0.4983,0.5279,1.0125,0.1321,1.0107,0.0616,1.06,0.5312,0.5124,0.8751,0.3387,0.3502,0.6856,0.9785,0.5463,1.7071,1.5348,1.0862,0.1233,1.6021,0.9224,0.8719,-0.0339,0.4926,0.8483,1.9529,0.559,2.081,1.2585,2.3928,0.1421,0.0522,1.161,0.2841,0.7372,0.4737,1.1708,0.7051,1.2987,1.399,0.8103,0.6337,0.2211,0.0121,0.5762,0.951,0.8943,0.6771,BRCACancer
Utah__C03,0.976,1.7682,0.889,1.3492,1.3615,0.9643,1.6581,1.5329,1.3579,0.8006,0.5012,1.2396,1.5694,1.5147,0.5881,1.1645,1.5992,1.1467,1.1292,0.8616,0.1787,0.69,1.1692,2.0283,1.1669,0.9492,0.8829,0.1415,0.339,1.1579,1.1726,1.3899,2.1689,1.2356,1.0188,1.846,1.1527,-0.1216,0.6903,0.6649,1.2277,0.1195,1.0957,0.012,1.2113,0.6598,0.6953,0.9522,0.4155,0.3876,0.8214,1.1231,0.7605,1.8793,1.7061,1.1525,0.1372,1.6378,1.0808,1.0118,-0.0566,0.6286,0.9954,2.0263,0.5534,2.4788,1.3127,2.4922,0.1245,0.1188,1.5667,0.3286,0.999,0.5305,1.304,0.8425,1.4156,1.5349,0.9475,0.8489,0.328,0.0145,0.5902,1.1389,1.0454,0.776,BRCACancer
