@relation data

@attribute id string
@attribute 121504 numeric
@attribute 128312 numeric
@attribute 1511 numeric
@attribute 158983 numeric
@attribute 1991 numeric
@attribute 2212 numeric
@attribute 2213 numeric
@attribute 2214 numeric
@attribute 221613 numeric
@attribute 286436 numeric
@attribute 2903 numeric
@attribute 2904 numeric
@attribute 3012 numeric
@attribute 3014 numeric
@attribute 3015 numeric
@attribute 3017 numeric
@attribute 3018 numeric
@attribute 3020 numeric
@attribute 3021 numeric
@attribute 3108 numeric
@attribute 3109 numeric
@attribute 3111 numeric
@attribute 3113 numeric
@attribute 3115 numeric
@attribute 3118 numeric
@attribute 3122 numeric
@attribute 3127 numeric
@attribute 317772 numeric
@attribute 3458 numeric
@attribute 3586 numeric
@attribute 55506 numeric
@attribute 55766 numeric
@attribute 644950 numeric
@attribute 6628 numeric
@attribute 6632 numeric
@attribute 6634 numeric
@attribute 6737 numeric
@attribute 6738 numeric
@attribute 6741 numeric
@attribute 712 numeric
@attribute 7124 numeric
@attribute 713 numeric
@attribute 714 numeric
@attribute 715 numeric
@attribute 716 numeric
@attribute 717 numeric
@attribute 718 numeric
@attribute 727 numeric
@attribute 729 numeric
@attribute 730 numeric
@attribute 731 numeric
@attribute 732 numeric
@attribute 733 numeric
@attribute 735 numeric
@attribute 81 numeric
@attribute 8290 numeric
@attribute 8294 numeric
@attribute 8330 numeric
@attribute 8331 numeric
@attribute 8332 numeric
@attribute 8334 numeric
@attribute 8335 numeric
@attribute 8336 numeric
@attribute 8338 numeric
@attribute 8339 numeric
@attribute 8341 numeric
@attribute 8342 numeric
@attribute 8345 numeric
@attribute 8346 numeric
@attribute 8347 numeric
@attribute 8348 numeric
@attribute 8349 numeric
@attribute 8352 numeric
@attribute 8353 numeric
@attribute 8354 numeric
@attribute 8355 numeric
@attribute 8356 numeric
@attribute 8360 numeric
@attribute 8361 numeric
@attribute 8364 numeric
@attribute 8365 numeric
@attribute 8366 numeric
@attribute 8367 numeric
@attribute 8368 numeric
@attribute 8369 numeric
@attribute 85235 numeric
@attribute 85236 numeric
@attribute 87 numeric
@attribute 88 numeric
@attribute 89 numeric
@attribute 8968 numeric
@attribute 8969 numeric
@attribute 8970 numeric
@attribute 92815 numeric
@attribute 940 numeric
@attribute 941 numeric
@attribute 942 numeric
@attribute 94239 numeric
@attribute 9555 numeric
@attribute 958 numeric
@attribute 959 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A11,-0.0285,0.2202,0.0695,0.0748,0.2192,0.3249,0.6023,1.8083,0.3598,-0.1078,-0.0936,-0.1345,1.4629,0.205,0.6362,-0.0159,-0.1363,1.4147,1.6853,1.3249,1.7397,0.3657,2.8884,0.9221,0.1309,3.194,0.4223,2.2563,1.7846,-0.1035,0.0501,0.4224,0.2043,1.4337,0.523,1.7564,1.2791,1.279,0.339,0.0178,0.1872,0.1436,-0.0294,0.1138,-0.0849,0.1931,-3e-04,0.3726,-0.1061,-0.1335,-0.0401,-0.0128,0.1706,-0.0955,0.9421,-0.4654,0.3804,0.7054,0.3389,0.3195,3.4194,0.2396,0.3918,0.9851,0.5337,0.9286,0.7636,0.2434,0.2376,1.0144,-0.2723,0.7846,0.0399,0.381,3.3486,0.4542,-0.2359,0.3971,1.5108,2.4076,0.5475,0.26,1.0314,0.5433,-0.2441,-0.0817,0.0273,0.7323,-0.1101,0.0283,0.3216,0.2621,0.0932,0.2765,1.0509,0.243,0.7572,1.5869,1.0771,0.3338,0.8483,Control
Utah__A12,-0.3099,0.1513,0.1622,0.1301,-0.0173,0.1058,0.3486,1.7899,0.3494,-0.0663,-0.0718,-0.1089,1.5431,-0.1,0.8627,0.2447,-0.2947,1.0501,1.322,1.2325,1.8084,0.4714,2.5652,0.6983,0.2554,3.2817,1.4399,1.8091,0.728,0.1685,0.022,0.455,0.0288,1.238,0.1464,1.4186,0.7729,1.14,0.4014,0.089,0.0949,0.3638,0.131,-0.0566,0.0494,0.1159,-0.0088,0.0632,0.0112,-0.0595,0.1042,0.0899,0.163,0.0384,0.5344,-0.625,0.1574,0.8356,-0.0461,0.1588,3.5617,-0.1064,0.3523,1.3935,0.9831,0.6323,0.8579,0.2374,0.0832,0.7495,-0.0391,1.7709,-0.1319,0.0769,2.3276,0.3135,-0.3018,0.1663,1.3295,1.9254,1.0008,0.1747,0.6437,0.2146,-0.1338,-0.0425,0.3734,0.6729,0.0304,-0.1267,0.4898,0.4391,-0.1598,0.1516,0.8876,0.4391,0.7537,1.5033,0.7428,0.227,0.5603,Control
Utah__B01,0.0079,0.0847,0.0563,-0.1424,-0.3491,0.5302,0.6694,1.1247,0.2928,-0.233,-0.0395,-0.0784,1.123,-0.3952,1.6599,0.1296,-0.1636,2.1051,1.8111,1.4892,2.0121,0.3667,2.5758,1.4735,0.2031,2.8593,0.2103,1.4648,0.1716,0.1327,0.1708,0.5154,-0.1376,1.5693,0.7724,1.3355,1.0399,1.5407,0.676,-0.0494,0.221,0.3036,-0.2475,0.0819,0.0955,0.1836,-0.0505,0.3383,-0.0267,-0.0459,0.0818,0.0916,-0.0222,-0.057,0.5078,-0.8608,-0.0727,1.0598,0.521,0.2105,3.1441,0.1564,0.2439,1.2964,0.6357,0.5068,0.1511,0.3675,-0.033,0.8471,-0.1729,1.223,-0.2605,0.0456,2.1022,0.3661,-0.6774,0.0968,1.1528,1.6916,0.7309,-0.0155,0.6838,-0.0313,-0.256,-0.1307,0.2919,0.8385,-0.0429,-0.2572,0.0921,0.3029,-0.4301,-0.0465,1.8935,0.3791,1.1021,1.7856,1.4264,0.5387,1.1209,Control
Utah__B02,0.307,0.2851,0.0293,-0.0583,0.1153,0.5699,0.6045,1.9054,0.1127,-0.1257,-0.0885,-0.1111,1.8972,0.2498,1.6051,0.3566,0.1698,2.2702,2.4125,2.049,2.4738,0.6907,3.3457,1.8712,0.1796,3.4823,0.1148,2.3586,0.8544,0.1262,0.1144,0.8287,0.0231,1.8508,0.715,1.8148,1.3396,1.6634,0.7811,0.2073,0.4265,0.2331,-0.0722,0.082,-0.0648,0.2456,0.1469,0.264,-0.0542,-0.1117,0.0081,0.027,0.1822,-0.0558,0.7859,-0.1268,0.7167,1.3632,0.5856,0.6786,3.9888,0.5588,0.8296,1.9087,1.2123,1.3157,1.0503,0.9031,0.6092,1.2977,0.1074,1.7018,0.408,0.3593,3.0923,0.8152,0.2819,0.4961,1.9097,2.7658,1.0395,0.5273,1.2596,0.493,0.0438,0.024,0.3466,0.8273,-0.0541,0.0324,0.677,1.1066,0.171,0.4647,1.9669,0.3184,1.0128,2.0786,1.4621,0.4158,1.2133,Control
Utah__B03,0.21,0.1274,0.0403,-0.0024,0.0542,0.5781,0.3569,1.4989,-0.1063,-0.2229,-0.0379,-0.0996,1.4343,0.0335,1.516,0.1966,-0.0515,2.2529,2.1602,1.77,2.2988,0.3318,2.9946,1.5317,0.1948,3.2169,1.0159,1.915,0.7853,0.1331,0.1428,0.6028,0.007,1.7465,0.6916,1.6302,1.2483,1.6891,0.7506,-0.0997,0.1629,0.2413,-0.0759,0.1383,0.0536,0.1572,0.1031,0.2982,-0.0942,-0.1543,-0.0151,0.0561,0.176,-0.1094,0.7712,-0.5569,0.2553,1.1571,0.6581,0.5044,3.3975,0.2324,0.522,1.614,0.7101,1.0037,0.8156,0.1301,0.555,1.019,-0.0647,1.1619,0.1329,0.1896,3.0826,0.3477,-0.1547,0.4784,1.6225,2.352,0.8048,0.5632,1.0125,0.3385,-0.153,-0.0667,0.1369,0.6819,-0.0852,-0.1367,0.2201,0.3606,-0.2374,0.2084,2.0141,0.3586,1.0179,1.9645,1.4636,0.4176,1.0601,BRCACancer
Utah__B04,0.0167,0.2965,-0.1184,0.0491,0.0426,0.5669,0.5108,1.2318,0.3358,-0.1052,-0.1672,-0.1837,1.6677,-0.0467,0.836,0.2462,-0.2164,2.0035,1.21,1.5149,2.0217,0.265,2.5105,1.4969,0.2028,2.6632,0.2728,1.8191,0.8647,0.0806,-0.0704,0.4864,0.3988,1.0655,0.4243,1.1246,0.8037,1.4999,0.5519,-0.0274,0.3204,0.0895,-0.0882,0.0436,-0.0335,0.1717,-0.0399,0.2458,-0.0791,-0.1159,0.0479,-0.044,0.192,-0.1035,0.8671,-0.5794,0.2177,1.2181,0.4832,0.1305,3.8598,0.1041,0.5278,1.0713,0.9061,0.7545,0.8223,0.5896,0.3628,0.7662,-0.022,1.9154,0.3624,0.2041,2.7606,0.5418,0.1615,0.2987,1.4016,1.7494,1.1897,0.3479,0.9529,0.6043,-0.1841,-0.1999,0.1874,0.8337,-0.0644,-0.0518,0.5649,0.727,0.138,0.0184,1.7529,0.3449,0.9316,1.5795,1.7049,0.1917,0.749,BRCACancer
Utah__B05,-0.1634,0.4509,0.0494,-0.0286,-0.0279,0.2217,0.2262,2.3199,0.2811,-0.1813,-0.1447,-0.1942,1.5594,0.1031,1.1912,0.0551,-0.018,1.9106,1.8955,1.7847,2.0999,0.6911,3.1847,1.4503,0.2273,3.3766,0.3128,2.0099,0.2659,0.2059,0.0403,0.7206,0.117,1.7331,0.4179,1.4873,0.7932,1.336,0.4245,0.7035,0.3651,0.4614,0.3806,0.1247,-0.0259,0.2993,0.2281,0.1306,-0.0847,-0.1198,0.0796,-0.0035,0.5153,-0.017,0.7374,-0.2454,0.5097,1.0439,0.7183,0.2483,3.2847,0.4089,0.5651,1.0715,0.5997,1.0056,0.8982,0.1957,0.2855,0.8428,0.0329,1.4209,0.3493,0.0852,2.7789,0.8005,-0.1949,0.0741,1.3144,1.914,0.6635,0.1292,0.4903,0.1132,-0.0605,0.0356,0.1661,0.5061,-0.0021,-0.1215,0.5183,0.4062,-0.0501,0.364,1.2293,0.2709,0.9559,2.0802,1.2336,0.3929,0.6725,BRCACancer
Utah__B06,-0.4104,-0.0153,-0.1782,-0.0296,-0.3658,0.4689,0.6026,0.7725,0.424,-0.5165,0.0509,-0.0743,0.7238,-0.4156,1.1912,0.1169,-0.2988,1.9209,1.3516,1.5006,2.2572,0.2648,2.6002,1.2863,0.1632,2.8845,0.5698,1.1459,0.4188,0.1645,0.0173,0.2921,0.2145,1.0907,0.2866,1.1554,0.8981,1.2245,0.4646,-0.2076,0.0826,0.1791,-0.0863,-0.067,0.1461,0.148,-0.16,0.169,0.1185,0.0353,0.1701,0.3188,-0.0045,-0.0035,0.4757,-0.925,-0.323,0.444,0.5975,-0.0531,2.9049,0.164,0.1176,0.8589,0.2658,0.2301,-0.0966,-0.1105,-0.3161,0.3829,-0.3737,1.0019,-0.4783,-0.1427,1.4482,-0.0038,-0.7863,0.1649,0.7439,1.1286,0.7472,-0.1634,0.3714,-0.1968,-0.2523,-0.358,0.0431,0.4949,-0.0337,-0.391,-0.0613,0.0081,-0.7498,-0.1457,1.1768,0.4839,0.9392,1.3471,1.1309,0.3648,0.8275,BRCACancer
Utah__B07,0.2648,0.2731,0.2774,-0.0602,0.5129,0.6466,0.6412,1.5717,0.0418,-0.1089,-0.1308,-0.1302,1.2875,0.2893,1.7444,0.4181,-0.0697,2.4097,2.1138,1.9731,2.577,0.6642,3.0748,1.726,0.2885,3.16,0.2174,2.0062,1.4515,0.0604,0.0816,0.7814,0.2338,1.6208,0.6984,1.6142,1.3758,1.7292,0.7034,0.1076,0.1916,0.1815,0.0265,0.0916,-0.0745,0.2787,-0.0443,0.3004,-0.0457,-0.0912,-0.0122,0.0064,0.2447,-0.0597,0.8833,-0.2862,0.3823,0.9172,0.5486,0.6835,3.7086,0.4603,0.4847,1.9129,0.7673,0.9354,0.9909,0.6041,0.546,1.0469,-0.0514,1.3753,0.421,0.1493,2.7458,0.7179,0.0048,0.259,1.5686,2.1615,0.8108,0.2641,1.0865,0.5482,-0.028,0.063,0.109,0.7375,-0.0653,-0.0288,0.6761,0.6951,0.0219,0.4506,1.8345,0.353,0.8858,1.9805,1.4664,0.8665,0.9806,BRCACancer
Utah__B08,0.2408,0.2239,0.0651,0.0153,0.3653,0.4777,0.6122,1.5121,0.1694,0.0338,-0.0976,-0.1178,1.6484,0.4541,0.8356,0.2261,0.2026,1.6207,2.0685,1.5852,2.0538,0.362,2.9688,1.0878,0.1909,3.2387,0.2997,2.3863,0.8862,0.0625,0.0423,0.9132,0.3077,1.5605,0.5641,1.8807,1.3917,1.5152,0.6245,0.1235,0.1785,0.0924,-0.2132,0.0629,-0.0202,0.1766,0.0409,0.3053,-0.0685,-0.1398,-0.0399,0.0028,0.1747,-0.0996,0.8193,-0.1755,0.78,1.3328,0.6101,0.7822,4.3789,0.4905,0.5812,1.4963,1.2172,1.1665,1.1479,0.8807,0.4533,1.1555,-0.0707,1.7706,0.6897,0.5563,3.3041,0.9831,0.1041,0.6216,1.7194,2.3494,1.0185,0.6043,1.1881,0.4887,-0.0076,0.2071,0.2355,1.031,-0.093,4e-04,0.4869,1.019,0.1926,0.2942,1.5297,0.5025,0.7553,1.8139,1.1848,0.3499,1.3792,Control
Utah__B09,-0.0068,-0.0046,-0.0394,-0.1295,0.0552,0.2112,0.1489,1.1361,0.1995,-0.09,-0.1107,-0.1434,1.2819,0.0138,1.2136,0.2242,0.1421,2.4188,1.711,1.4025,1.8479,0.1847,1.9231,1.5196,0.1451,2.3797,0.2759,1.3872,0.568,-0.1693,0.0682,0.6108,-0.0383,1.3275,0.4447,0.9368,0.7316,1.3268,0.5556,-0.0526,0.0635,0.1834,-0.129,0.0769,-0.036,0.1371,0.0065,0.1682,-0.1178,-0.1285,-0.0144,-0.0141,0.1038,-0.0805,0.6676,-0.2966,0.2563,0.8823,0.1812,0.3286,3.6456,0.1485,0.4553,1.3477,0.9891,0.4556,0.8484,0.3989,0.1229,0.6936,-0.1766,1.4058,0.0332,0.0452,2.1258,0.3918,-0.1615,0.5348,1.2612,1.0643,0.6893,0.2733,0.6327,-0.2848,-0.1707,-0.1412,0.2468,0.7389,-0.0384,-0.1062,0.1275,0.7322,-0.231,0.1679,1.5911,0.199,0.7327,1.2991,1.3597,0.5653,0.8328,Control
Utah__B10,-0.1041,0.1454,0.0044,-0.0703,0.1727,0.2858,0.1535,2.1648,0.2295,-0.0919,-0.1354,-0.1285,1.2936,0.0845,0.7123,0.1764,0.0426,1.7251,1.4021,1.1074,1.6522,0.1971,2.3555,0.9421,0.1689,2.8399,1.0361,1.7111,0.699,-0.0201,0.0269,0.3873,0.0279,1.0807,0.3488,1.3646,0.8219,1.4665,0.4088,-0.0592,0.0864,0.1091,-0.1657,-0.0037,-0.0181,0.1558,-0.086,0.118,-0.0433,-0.0658,-0.0115,0.0318,0.1636,-0.101,0.7001,-0.2323,0.3372,0.6977,0.3083,0.2204,3.7007,0.0426,0.4153,1.3273,0.5534,0.7566,0.833,0.4052,0.2641,0.9176,-0.0955,1.2724,0.266,0.1715,3.0331,0.5354,-0.214,0.5677,1.6497,2.2408,0.6833,0.216,1.0514,0.4251,-0.0041,0.0494,0.0891,0.5971,-0.0295,-0.1269,0.3903,0.3519,-0.0517,0.1995,1.3307,0.3207,0.8541,1.5366,1.2562,0.1925,0.7362,Control
