@relation data

@attribute id string
@attribute 10219 numeric
@attribute 10225 numeric
@attribute 10288 numeric
@attribute 10666 numeric
@attribute 10859 numeric
@attribute 10870 numeric
@attribute 10990 numeric
@attribute 11006 numeric
@attribute 11024 numeric
@attribute 11025 numeric
@attribute 11126 numeric
@attribute 120425 numeric
@attribute 131450 numeric
@attribute 135250 numeric
@attribute 1525 numeric
@attribute 2213 numeric
@attribute 2214 numeric
@attribute 28378 numeric
@attribute 3133 numeric
@attribute 3134 numeric
@attribute 3135 numeric
@attribute 3383 numeric
@attribute 3384 numeric
@attribute 3385 numeric
@attribute 3386 numeric
@attribute 3676 numeric
@attribute 3683 numeric
@attribute 3688 numeric
@attribute 3689 numeric
@attribute 3695 numeric
@attribute 3802 numeric
@attribute 3804 numeric
@attribute 3805 numeric
@attribute 3811 numeric
@attribute 3812 numeric
@attribute 3824 numeric
@attribute 4277 numeric
@attribute 56253 numeric
@attribute 567 numeric
@attribute 5817 numeric
@attribute 5819 numeric
@attribute 6402 numeric
@attribute 644076 numeric
@attribute 6955 numeric
@attribute 6957 numeric
@attribute 718 numeric
@attribute 7305 numeric
@attribute 7412 numeric
@attribute 79465 numeric
@attribute 80328 numeric
@attribute 80329 numeric
@attribute 8174 numeric
@attribute 8519 numeric
@attribute 915 numeric
@attribute 916 numeric
@attribute 917 numeric
@attribute 919 numeric
@attribute 925 numeric
@attribute 947 numeric
@attribute 958 numeric
@attribute 959 numeric
@attribute 975 numeric
@attribute 999 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__B04,2.6338,1.8817,1.9338,1.5136,0.4085,1.3258,-0.1073,0.6331,1.2741,1.0681,0.3762,1.9513,0.6926,-0.2457,0.002,0.4827,1.2648,-0.0464,3.1827,2.283,0.4122,0.5225,1.0144,1.6495,0.1189,3.1096,2.2769,2.5848,2.1018,1.5943,-0.068,-0.424,0.0127,-0.0615,0.3031,2.2539,0.8807,0.3707,3.4814,0.2008,0.0128,1.941,-0.1333,0.0721,0.1595,-0.0362,0.887,0.0112,-0.2944,0.5543,-0.0654,-0.0625,2.6203,1.7798,1.6774,1.8617,1.2485,1.4906,0.0149,0.2143,0.8016,0.982,-0.0584,BRCACancer
Utah__B05,2.0569,1.4072,3.1021,1.1835,0.6866,2.0736,-0.1133,1.0595,1.7364,1.5539,0.4801,1.8195,0.2251,-0.0374,0.0462,0.2167,2.3319,0.0666,3.2572,2.4126,0.3853,0.865,1.1875,2.1397,0.657,2.5204,2.2438,2.25,2.2065,1.6222,0.5836,-0.1606,0.2258,0.0775,0.5138,2.7955,1.1038,0.1048,3.9018,0.1322,0.1547,1.757,-0.0746,-0.0163,0.1815,0.2309,1.4397,0.0072,-0.182,0.4126,-0.0496,-0.0744,3.8342,1.7458,1.5625,1.6891,0.7467,1.1014,0.0492,0.3824,0.7354,1.1288,-0.013,BRCACancer
Utah__B06,2.2785,1.3454,2.1066,1.1119,0.1255,0.8818,-0.3128,0.5601,1.095,1.0416,0.222,2.129,0.3079,0.1797,0.132,0.5685,0.8144,0.0249,2.9892,2.0744,0.1875,0.3526,0.631,1.4051,-0.3368,2.4311,1.6206,2.1238,1.7476,1.3989,0.4103,-0.0059,0.3215,-0.0902,0.3608,2.117,0.7547,0.2811,3.6877,-0.037,-0.0733,2.1154,0.0554,0.1045,0.3013,-0.1559,0.8275,-0.0586,-0.1251,0.4882,-0.1891,-0.4421,2.227,1.367,1.396,1.5834,0.5349,1.0624,0.1209,0.3589,0.8695,0.6443,-0.0763,BRCACancer
Utah__B07,3.4253,1.8416,2.3559,1.2663,0.7353,1.7493,-0.1042,0.8935,1.5461,1.6683,0.6384,2.2715,0.7692,-0.0997,-0.0447,0.6046,1.5982,0.019,3.7636,2.766,0.5762,0.78,1.3195,2.0627,0.0128,2.8199,2.5061,2.5678,2.4698,2.1789,-0.0245,-0.3124,0.0124,-0.2167,0.2955,2.7913,1.3674,0.7015,3.9911,0.2971,0.2134,2.4417,-0.0385,0.1273,0.2,-0.0405,1.3994,0.1438,-0.0627,0.3759,-0.0749,0.001,3.147,2.1967,2.042,2.399,0.852,2.0033,-0.0132,0.7781,1.002,1.2064,-0.0861,BRCACancer
Utah__B08,2.1207,1.4052,2.7126,1.6236,0.5632,2.0846,-0.0768,1.1669,1.8121,1.6918,0.461,2.4822,0.8057,-0.0234,0.1057,0.5775,1.5397,-0.0917,3.6185,2.3636,0.5266,0.8605,1.5,2.4167,0.6437,2.0244,2.1321,2.3017,2.4991,1.8871,0.3933,-0.3263,0.1781,0.2069,0.4777,2.3657,1.184,0.2103,3.6445,0.3736,0.2018,1.8799,-0.1229,0.099,0.1314,0.0444,1.7111,-0.0257,-0.2004,0.3926,-0.0352,-0.0118,3.4345,1.8577,1.735,2.1856,0.5472,0.8969,0.0548,0.3464,1.3469,1.1062,0.0117,Control
Utah__B09,2.0335,1.5856,2.0326,1.6827,0.2216,1.0949,-0.1287,0.3398,0.9484,1.0739,0.3332,1.7993,0.3002,-0.1066,0.0671,0.1443,1.171,0.0454,3.3079,1.8106,0.1564,0.3568,0.9775,1.4021,0.1985,2.6159,2.1214,2.7756,1.935,1.2496,0.1333,-0.2818,0.1458,-0.2122,0.4929,1.9243,0.7021,0.1166,3.7565,0.1139,0.1192,1.6359,-0.0332,0.0435,0.1394,0.0101,0.6916,-0.084,-0.2074,0.3682,-0.0844,-0.1517,2.504,1.0941,1.6522,1.3136,1.4387,0.9173,-0.0099,0.5265,0.8741,0.7357,-0.0729,Control
Utah__B10,2.9271,1.6929,2.1903,1.3727,0.3437,1.3411,-0.1551,0.4503,1.0378,1.0229,0.5217,1.9837,0.5228,-0.0622,0.0618,0.1486,2.1799,-0.1358,3.5691,1.9688,0.4454,0.4641,1.012,1.6928,0.1556,2.9699,2.0592,2.375,2.0908,1.5241,0.8878,-0.3194,0.1039,0.3579,0.4553,2.7798,0.9279,0.2553,3.5675,0.1881,0.086,1.7349,-0.0624,0.0445,0.1135,-0.0822,0.8152,-0.0299,-0.1388,0.4175,-0.0847,-0.1206,3.417,1.5382,1.7357,1.9387,1.0385,1.241,0.001,0.215,0.7905,0.9011,0.0052,Control
Utah__B11,2.4922,1.3973,2.819,1.1796,0.6559,2.1761,-0.0516,1.087,2.1289,1.7703,0.409,2.058,0.5539,-0.0913,0.0612,0.474,2.1709,-0.2924,3.3531,2.2605,0.3738,1.0066,1.3147,2.1437,0.5182,2.3521,2.0376,2.2158,2.2446,1.5504,-0.029,-0.4377,0.0468,-0.0622,0.3523,1.8254,1.3101,0.2917,3.202,0.2937,0.1592,1.922,0.0248,0.0731,0.1454,0.1401,1.6665,0.0242,-0.1688,0.4421,-0.1502,-0.0179,3.7603,2.0711,1.5131,1.9301,0.6083,1.1352,0.1215,0.4739,1.0096,0.9782,-0.011,Control
Utah__B12,1.1057,1.3284,1.5535,1.1555,0.1098,0.7636,-0.1337,0.3247,0.2183,0.4753,0.0917,2.045,0.3829,-0.3027,0.05,0.1938,0.7028,0.0491,2.8787,1.8113,0.186,0.3855,0.7667,1.1952,-0.2006,2.5317,1.7044,2.3939,1.8021,1.0546,-0.1738,-0.685,-0.1093,-0.151,0.341,1.0174,0.5561,0.0774,3.8318,0.0965,-0.0632,1.376,0.0346,-0.0029,0.0993,-0.0896,0.6157,-0.0665,-0.3302,0.4779,-0.1134,-0.1252,1.7168,0.8855,1.2247,0.6883,1.2054,0.6048,-0.1031,0.2293,0.5949,0.5989,-0.0379,Control
Utah__C01,2.0807,1.329,3.0265,1.2316,0.7936,2.3074,-0.0515,1.2488,2.1261,1.8993,0.671,2.5172,0.4414,-0.1586,0.0161,0.3437,1.4317,0.0125,3.2687,2.4744,0.284,1.2027,1.5883,2.1922,0.84,2.5029,2.4965,2.1644,2.5079,1.8129,0.4412,-0.1684,0.1456,0.1707,0.4702,2.3583,1.1947,0.2579,3.4251,0.4844,0.2829,1.8572,-0.0865,0.067,0.1604,0.1362,1.8694,0.0165,-0.106,0.4187,-0.0292,-0.094,3.0783,1.52,1.6565,1.8839,0.9237,1.0105,0.0852,0.549,1.0567,1.1817,-0.0956,BRCACancer
Utah__C02,2.3753,1.5849,2.4803,1.1985,0.4424,2.5295,-0.0803,1.1835,1.7892,1.4906,0.6608,2.2018,0.8041,-0.1656,-0.0473,0.5284,1.2332,-0.0475,3.9747,2.6226,0.5219,1.0501,1.5704,2.5092,0.2851,2.3866,2.3957,2.1843,2.4799,1.9887,0.4089,-0.0851,0.1168,0.0717,0.6107,2.1685,1.376,0.4884,3.633,0.3732,0.1884,2.0632,-0.0735,0.0542,0.2294,0.0055,1.6283,-0.0187,-0.1094,0.3868,0.0475,0.1151,3.5982,1.8474,1.9699,2.1965,0.7432,1.5837,0.0737,0.5487,1.0974,1.2143,-0.0107,BRCACancer
Utah__C03,2.826,1.6008,2.7703,1.3463,0.9252,2.6641,-0.0614,1.0632,1.9998,1.8164,0.5138,2.2752,0.6322,-0.1499,-0.0141,0.4752,1.9565,-0.2768,3.675,2.7132,0.5101,1.3968,1.6439,2.3351,0.7177,2.6177,2.7814,2.4996,2.7044,2.35,0.2046,-0.1998,0.1,0.4365,0.6694,2.6892,1.4974,0.398,3.778,0.4943,0.0999,2.0377,-0.0548,0.076,0.187,0.1808,1.7828,0.0514,-0.0408,0.3344,-0.0814,0.0796,3.6429,2.0737,2.0717,2.4621,0.9764,2.0068,-0.0024,0.7556,0.8595,1.3373,-0.065,BRCACancer
Utah__C04,1.4031,1.0738,2.0985,1.2652,0.3185,2.3655,0.0204,0.8167,1.3904,1.2419,0.1836,2.1725,0.2569,-0.1202,0.1128,0.0714,0.567,0.4155,3.495,1.865,0.5363,0.6596,1.1705,2.2424,0.3042,1.7479,1.9853,2.1766,2.5286,1.3925,0.0375,-0.5486,0.1074,0.1447,0.3014,1.5699,0.7129,0.1428,3.636,0.2922,0.0948,1.3829,-0.0024,0.0029,0.1243,0.0161,1.4398,0.0071,-0.309,0.5456,-0.0561,-0.0185,3.475,1.5864,1.7615,1.9319,0.4544,0.7165,0.0117,0.1733,1.0929,1.1341,-9e-04,Control
Utah__C05,1.7276,1.1274,2.3572,0.8214,0.4081,2.5057,-0.0414,0.8246,1.7036,1.4625,0.1583,2.296,0.2371,-0.2008,0.0546,0.2113,1.0002,0.0568,3.4645,2.1065,0.2289,0.7018,1.0372,2.3232,0.4314,2.1441,2.0992,1.7247,2.7433,1.5625,0.0362,-0.5145,0.1611,0.2979,0.3644,1.5511,0.7799,0.2146,3.5553,0.221,0.151,1.6453,0.0263,-0.0078,0.146,0.0323,1.4944,0.043,-0.1981,0.5192,-0.1044,0.0673,3.8255,1.5636,1.6326,1.9464,0.4521,0.9182,0.0371,0.2663,0.9376,1.0302,-0.016,BRCACancer
Utah__C06,0.6457,0.2973,0.6247,0.4238,0.0089,0.7119,0.0323,0.2968,0.1541,0.2676,-0.0931,0.7457,0.0404,-0.0939,0.0686,-0.1328,-0.3379,0.1414,2.2208,0.9426,-0.0017,0.2283,0.4515,1.2045,0.1043,0.612,0.9718,0.7491,1.3164,0.6483,0.2263,0.0764,0.3551,-0.2295,0.3299,0.3949,0.2202,-0.1064,1.8236,-0.0084,0.0883,0.4533,-0.057,-0.073,0.0264,-0.137,0.4487,0.1192,-0.1238,0.781,-0.1811,0.0806,1.053,0.7669,0.9764,0.8649,0.2612,0.483,-0.0114,0.0054,0.3573,0.5634,-0.0093,Control
Utah__C07,2.5296,1.4955,2.2103,1.2761,0.3646,2.5456,-0.0929,0.6415,1.2583,1.2749,0.526,2.1126,0.4067,-0.1288,0.136,0.2714,0.9467,0.0436,3.9548,2.1809,0.6578,0.7062,1.1523,2.4657,0.4341,1.9482,2.3894,2.1035,2.4071,1.8832,0.2188,-0.0228,0.1315,0.2728,0.743,2.7838,1.0665,0.383,3.3855,0.1784,0.18,1.7135,-0.0786,0.019,0.1654,-0.04,1.3167,0.1465,-0.1624,0.3584,-0.0801,0.1168,3.566,1.9807,1.9472,2.6194,0.5717,1.8618,-0.0118,0.2539,0.7763,1.1613,-0.0392,Control
Utah__C08,2.5003,1.4613,2.6792,1.3594,0.5939,2.4085,-0.0389,1.0469,1.7091,1.8212,0.4249,1.9275,0.5347,-0.2036,0.0983,0.3332,1.4036,0.037,3.4786,2.3684,0.578,0.886,1.7096,2.2341,0.5232,2.1553,2.3621,1.9631,2.3205,1.8976,0.8281,-0.3944,0.2376,0.5201,0.6037,2.375,1.2856,0.3474,3.3352,0.302,0.2274,2.0374,-0.0025,0.1105,0.2218,0.2598,1.4092,0.0555,-0.2217,0.4096,-0.023,0.0256,3.6831,1.9382,2.0522,2.3782,0.6171,1.5342,0.0878,0.6567,1.1435,1.1658,-0.0353,Control
Utah__C09,2.3892,1.6041,2.1881,1.1878,0.4358,2.4255,-0.0301,0.7534,1.656,1.2628,0.3469,1.9668,0.2972,-0.1756,-0.0278,0.1613,1.2023,-0.0389,3.9006,2.5978,0.7047,0.7705,1.2565,2.3707,0.6727,2.2749,2.2617,2.0022,2.4969,1.7924,0.0533,-0.2603,0.162,0.1236,0.4867,2.0856,1.1251,0.2119,3.2409,0.2795,0.1801,1.8253,-0.167,0.0277,0.136,0.0368,1.3572,-0.0876,-0.2172,0.433,-0.0412,0.0175,3.6125,1.8153,1.7214,2.2364,0.5408,1.4812,-0.0246,0.348,1.038,1.2417,-6e-04,Control
Utah__C10,1.0404,1.4804,2.2674,1.0913,0.5702,2.5501,-0.0185,0.6506,1.8593,1.3187,0.5509,2.2468,0.3775,-0.0792,0.029,0.3202,1.5016,0.0483,3.8356,2.6596,0.6038,0.7737,1.3604,2.3673,0.3282,2.117,1.9948,1.8158,2.5379,1.6776,0.5094,-0.0657,0.0411,0.1311,0.4276,2.0501,0.979,0.2235,3.3129,0.273,0.1814,2.2956,-0.0144,0.0047,0.1553,0.094,1.552,-0.0358,-0.0864,0.4605,0.1243,0.1603,4.0141,1.7169,1.7324,1.9869,0.6646,0.9187,0.0268,0.3766,1.0093,1.0836,-0.0432,BRCACancer
Utah__C11,2.1983,1.3638,2.5409,1.4518,0.4755,2.4762,-0.0535,0.911,1.7565,1.7534,0.4266,2.2025,0.2979,-0.1772,0.0836,0.375,1.4302,0.1838,3.7342,2.5209,0.6368,1.0087,1.6691,2.4324,0.2531,2.2434,2.5693,2.1552,2.5192,1.9145,0.7474,-0.1336,0.3387,0.4588,0.5644,2.4819,1.0412,0.4099,3.7007,0.3654,0.2591,2.1533,-0.0215,0.1569,0.1766,0.0894,1.4838,-0.0368,-0.188,0.4575,0.0371,0.1609,3.9867,2.0495,2.3141,2.4246,0.7067,1.6944,0.0963,0.4534,1.2805,1.1895,0.0211,Control
Utah__C12,1.4671,0.9739,1.8282,1.3896,0.1864,2.3796,-0.0438,0.6891,1.2174,0.9277,0.0845,1.8943,0.099,-0.2364,0.0428,0.1309,0.6363,-0.1734,3.8452,1.7747,0.5832,0.4618,1.1918,2.283,0.1479,1.7347,1.8561,2.0521,2.272,1.3432,0.076,-0.1374,0.0672,0.1424,0.3439,1.4231,0.6263,0.1181,3.4539,0.0751,0.1876,1.7076,-0.1365,0.0033,0.0944,-0.0469,1.1274,0.026,-0.041,0.3005,-0.1092,0.1584,3.7926,1.5943,1.8413,2.109,0.3972,1.0277,0.1209,0.4447,0.8045,0.9613,-0.0109,BRCACancer
Utah__D01,1.8541,1.5464,2.2473,1.2084,0.4446,1.0837,-0.049,0.6206,1.1725,1.5314,0.085,2.4623,0.5325,-0.1314,0.096,0.3937,0.365,-0.0287,2.9427,2.2399,-0.0287,0.7087,1.0561,1.6715,0.0861,2.6501,2.0964,2.6286,2.2017,1.5427,0.0538,-0.0175,0.222,0.0075,0.4161,1.173,0.7374,-0.0254,3.823,0.1944,0.064,2.2239,-0.0529,0.0633,0.16,-0.0508,1.0557,-0.0454,-0.1272,0.302,-0.1278,0.0222,2.6415,1.1482,1.8907,1.6752,1.2738,0.7022,-0.0439,0.6156,0.9658,0.781,-0.0401,BRCACancer
