@relation data

@attribute id string
@attribute 1022 numeric
@attribute 1026 numeric
@attribute 1111 numeric
@attribute 4750 numeric
@attribute 7465 numeric
@attribute 993 numeric
@attribute 994 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__E05,0.378,1.4084,0.28,0.6438,0.1718,0.0798,1.2637,Control
Utah__E06,0.3066,1.0929,0.2735,0.321,0.144,0.0485,0.7493,BRCACancer
Utah__E07,0.4709,1.1829,0.2265,0.5048,0.3708,-0.0361,1.4733,BRCACancer
Utah__E08,0.3918,1.4047,0.3629,0.5225,0.4048,-0.0135,1.5696,Control
Utah__E09,0.5678,1.4034,0.3515,0.5427,0.3457,0.0641,1.5917,BRCACancer
Utah__E10,0.5791,1.2812,0.5676,0.7083,0.46,0.097,1.2479,BRCACancer
Utah__E11,0.204,1.4408,0.2227,0.4114,0.3086,-0.1249,1.3656,Control
Utah__E12,0.299,0.8449,0.1279,0.2879,0.171,-0.0034,0.9774,BRCACancer
Utah__F01,0.5081,1.39,0.4397,0.6021,0.3601,-0.1392,1.764,Control
Utah__F02,0.5346,1.368,0.4364,0.6551,0.5169,0.0193,1.5148,Control
Utah__F03,0.3875,1.2533,0.2682,0.5239,0.3935,-0.0868,1.3122,Control
Utah__F04,0.4974,1.1614,0.3901,0.4958,0.3352,-0.1096,1.4444,Control
Utah__F05,0.4509,1.4225,0.294,0.5712,0.2551,-0.0126,1.3916,Control
Utah__F06,0.5221,1.2134,0.4785,0.4358,0.1703,0.0291,0.9002,Control
Utah__F07,0.4171,0.9924,0.1774,0.6126,0.2563,-0.0663,1.4366,Control
Utah__F09,0.607,1.3193,0.4394,0.6649,0.3372,0.0158,1.4605,Control
Utah__F10,0.5158,1.4485,0.3722,0.6724,0.2969,-0.093,1.3495,Control
Utah__F11,0.3807,1.254,0.3274,0.4615,0.3019,-0.1084,1.3105,Control
Utah__F12,0.4519,1.2327,0.3086,0.6102,0.2146,-0.0404,1.1885,Control
Utah__G01,0.3571,0.978,0.3583,0.4307,0.1782,-0.0591,0.9023,Control
Utah__G02,0.4515,1.2495,0.3025,0.3956,0.3187,-0.0539,1.1436,Control
Utah__G03,0.4337,1.0949,0.3869,0.6974,0.3535,-0.0983,1.5563,Control
Utah__G04,0.4238,1.491,0.4791,0.555,0.3162,0.0791,1.4422,BRCACancer
Utah__G05,0.2391,0.9414,0.2532,0.2079,0.0093,-0.1816,1.1022,BRCACancer
Utah__G06,0.271,1.3614,0.3958,0.6289,0.2495,0.0788,1.0944,BRCACancer
Utah__G07,0.2595,0.7261,0.203,0.4329,0.1851,-0.1137,1.2875,Control
Utah__G08,0.5542,1.1375,0.2639,0.5925,0.3159,-0.0814,1.2774,Control
Utah__G09,0.2447,1.2805,0.1897,0.3953,0.2318,-0.0353,1.2363,Control
Utah__G10,0.2593,1.1344,0.1585,0.4196,0.2458,-0.1928,1.1625,BRCACancer
Utah__G11,-0.0405,0.9787,0.1605,0.2835,-0.0214,-0.1738,0.6434,BRCACancer
Utah__G12,0.4197,1.4757,0.2017,0.5093,0.1369,-0.0906,1.0701,BRCACancer
Utah__H01,0.2615,1.144,0.049,0.4438,0.1329,0.0388,1.0508,Control
Utah__H02,0.2862,1.0925,0.3997,0.3656,0.207,-0.0024,1.3529,Control
Utah__H03,0.3047,0.7777,0.1761,0.3953,0.3456,-0.3023,1.3797,Control
Utah__H04,0.3544,1.0226,0.5601,0.5045,0.4018,-0.1508,1.6146,Control
Utah__H06,0.3966,1.3736,0.2523,0.4122,0.1051,-0.1221,1.2382,Control
Utah__H07,0.3452,0.8923,0.2591,0.4423,0.1388,-0.0521,1.1155,BRCACancer
Utah__H08,0.2645,1.4367,0.1778,0.3536,0.1865,0.0912,0.886,BRCACancer
Utah__H09,0.2065,1.1003,0.0852,0.3956,-0.0564,-0.2332,0.7709,BRCACancer
Utah__H10,0.3284,1.0719,0.2596,0.3195,0.0857,-0.1693,0.8801,BRCACancer
Utah__H11,0.3359,1.3374,0.1922,0.4911,0.0761,-0.0245,0.8561,BRCACancer
Utah__H12,0.4871,1.4662,0.5774,0.7065,0.3972,0.0322,1.4106,BRCACancer
Utah__I01,0.5926,1.7353,0.4731,0.6965,0.4512,0.0953,1.5828,Control
Utah__I02,0.2558,1.0231,0.2116,0.5032,0.1124,0.0088,1.2659,Control
Utah__I03,0.224,1.1972,0.1246,0.333,0.1194,-0.1238,0.9626,Control
Utah__I04,0.4784,1.2469,0.3511,0.5226,0.2561,0.0567,1.556,Control
Utah__I05,0.3392,1.2077,0.1653,0.3748,0.2577,-0.0594,1.462,Control
Utah__I06,0.4077,1.1206,0.2837,0.4731,0.2962,-0.093,1.3699,Control
Utah__I07,0.5419,1.0311,0.3038,0.563,0.28,-0.007,1.6511,Control
Utah__I08,0.5658,1.2874,0.3589,0.7482,0.2945,-0.0597,1.3506,Control
Utah__I09,0.2413,1.3498,0.1457,0.3882,0.188,-0.1194,1.1964,Control
Utah__I10,0.4729,1.4525,0.3395,0.7043,0.3462,-0.0385,1.4013,Control
Utah__I11,0.2524,0.9665,0.0463,0.3904,0.0936,-0.0224,0.9099,Control
Utah__I12,0.452,1.1565,0.2888,0.6314,0.247,-0.1521,1.3603,Control
Utah__I13,0.3863,0.8998,0.1984,0.472,0.2275,-0.0461,1.3693,Control
Utah__J01,0.2681,0.9904,0.2552,0.2853,0.1684,0.0273,1.25,Control
Utah__J02,0.33,0.7953,0.1403,0.3964,0.1943,-0.1136,1.5729,Control
Utah__J03,0.5825,1.5474,0.5176,0.7249,0.5133,0.001,1.6116,Control
Utah__J04,0.4197,1.1725,0.356,0.5295,0.3254,0.0144,1.4959,Control
Utah__J05,0.3622,1.1534,0.1852,0.4953,0.115,-0.0954,1.2907,Control
Utah__J06,0.3757,0.9807,0.2906,0.5383,0.1258,0.0262,1.3263,Control
Utah__J07,0.5326,2.174,0.6474,0.6507,0.4963,0.0568,1.3333,Control
Utah__J08,0.3412,1.2344,0.3305,0.4738,0.3024,-0.0264,1.4745,Control
Utah__J09,0.2019,0.8421,0.0413,0.4644,0.0354,-0.1209,1.5222,Control
Utah__J10,0.5956,1.2921,0.4481,0.7628,0.5346,-0.1006,1.4998,Control
Utah__J11,0.3392,0.9465,0.3417,0.4941,0.3441,-0.1856,1.6514,Control
Utah__J12,0.2404,1.0762,0.4529,0.5013,0.1316,-0.0955,1.3164,Control
Utah__K01,0.5917,1.8044,0.4571,0.8143,0.3534,-0.0093,1.1787,BRCACancer
Utah__K02,0.5546,1.5394,0.4551,0.7921,0.367,0.0232,1.4269,BRCACancer
Utah__K03,0.4833,0.9385,0.5798,0.573,0.3361,0.0292,1.3355,BRCACancer
Utah__K04,0.4874,1.2697,0.4994,0.6454,0.5411,-0.0256,1.6938,BRCACancer
Utah__K05,0.4299,1.0209,0.2744,0.4274,0.2914,-0.0809,1.5714,Control
Ontario__AA_RR-849,0.4234,1.2903,0.4022,0.3462,0.1509,-0.0851,1.2095,BRCACancer
Ontario__AE_RR-3300,0.3637,1.3781,0.4594,0.5999,0.4147,-0.0757,1.4613,Control
Ontario__AF_RR-3276,0.4621,1.1272,0.7482,0.4532,0.5079,0.2311,1.0091,Control
Ontario__AG_RR-3298,0.4179,1.4289,0.1935,0.5803,0.1804,-0.0884,1.1255,Control
Ontario__AH_RR-3295,0.329,1.082,0.3061,0.6379,0.2704,-0.1156,0.986,Control
Ontario__AI_RR-3291,0.3315,1.523,0.2716,0.6836,0.2848,-0.0761,1.5046,Control
Ontario__AJ_RR-3296,0.3495,1.011,0.2584,0.6359,0.2532,-0.1094,1.4397,Control
Ontario__AM_RR-1949,0.24,0.826,0.3274,0.3646,0.2791,-0.098,1.2234,Control
Ontario__AN_RR-3297,0.4893,1.4719,0.3874,0.6276,0.1401,-0.0716,1.2575,Control
Ontario__AO_RR-3288,0.6483,1.273,0.243,0.6198,0.2274,-0.106,1.4984,Control
Ontario__AP_RR-3280,0.5873,0.8901,0.2902,0.3207,0.2031,-0.1133,0.9482,Control
Ontario__AR_RR-3278,0.6301,1.1363,0.139,0.5468,0.1855,-0.1124,1.4828,Control
Ontario__AS_RR-3277,0.5011,1.1096,0.3837,0.5974,0.1926,-0.0768,1.2187,Control
Ontario__A_RR96-12,0.4104,0.4897,0.1465,0.7911,0.2454,-0.1004,1.8197,BRCACancer
Ontario__B_RR-1519,0.5476,1.2396,0.892,0.5584,0.6859,0.3149,1.1226,BRCACancer
Ontario__C_RR-3293,0.4713,1.0007,0.9758,0.8373,0.7547,0.3827,1.2001,BRCACancer
Ontario__D_RR-3301,0.4644,1.5247,0.1957,0.4107,0.1399,-0.0538,1.2136,BRCACancer
Ontario__E_RR-2070,0.3522,1.1442,0.1168,0.7807,0.3204,-0.127,1.8314,BRCACancer
Ontario__J_RR-1226,0.4829,1.204,0.4262,0.6259,0.4213,-0.0624,1.0374,BRCACancer
Ontario__K_RR-3290,0.3742,1.5413,0.2539,0.541,0.1553,-0.0653,1.4977,Control
Ontario__L_RR-3286,0.5058,1.3392,0.1826,0.6112,0.1343,-0.0538,1.4982,Control
Ontario__N_RR-3294,0.41,1.2512,0.2529,0.4881,0.164,-0.1232,1.3173,Control
Ontario__O_RR-3285,0.3442,1.2929,0.2908,0.4732,0.2154,-0.1157,1.0356,Control
Ontario__P_RR-3274,0.1564,1.4516,0.2563,0.4548,0.3265,-0.1289,1.4247,Control
Ontario__Q_RR-3283,0.3582,1.2565,0.1991,0.4645,0.1291,-0.1282,1.3049,Control
Ontario__RR-3275,0.4662,1.1775,0.5665,0.5519,0.2068,-0.1013,1.2743,Control
Ontario__RR-3281,0.0841,1.1537,0.1924,0.3069,0.2451,-0.1656,0.9237,Control
Ontario__RR-3287,0.3278,1.0861,0.41,0.5236,0.1849,-0.1163,1.1545,BRCACancer
Ontario__RR-3289,0.5357,1.5766,0.1627,0.4974,0.2414,-0.0895,1.4585,Control
Ontario__RR-3299,0.5372,0.8016,0.2461,0.7337,0.135,-0.0967,1.088,BRCACancer
Ontario__T_RR-3292,0.536,1.5022,0.2897,0.45,0.2424,-0.0856,0.9284,Control
Ontario__U_RR-2236,0.5171,1.1274,0.1872,0.5324,0.2481,-0.0911,1.7094,BRCACancer
Ontario__V_RR-1455,0.6787,1.4377,1.0935,0.692,0.8244,0.5578,1.3315,BRCACancer
Ontario__W_RR-922,0.2368,2.1196,0.1523,0.2674,0.1609,-0.0578,1.1189,BRCACancer
Ontario__X_RR-1083,0.295,1.2747,0.176,0.3435,0.1143,-0.0461,1.1396,BRCACancer
Ontario__Y_RR-841,0.3213,1.0224,0.2602,0.3086,0.243,-0.1344,0.9574,BRCACancer
Ontario__Z_RR-778,0.4917,1.207,0.424,0.2811,0.2678,-0.0904,1.2536,BRCACancer
