@relation data

@attribute id string
@attribute 10452 numeric
@attribute 11261 numeric
@attribute 1432 numeric
@attribute 1616 numeric
@attribute 2876 numeric
@attribute 2890 numeric
@attribute 2891 numeric
@attribute 2902 numeric
@attribute 2903 numeric
@attribute 2904 numeric
@attribute 2905 numeric
@attribute 2906 numeric
@attribute 317 numeric
@attribute 4217 numeric
@attribute 4741 numeric
@attribute 4744 numeric
@attribute 4747 numeric
@attribute 4842 numeric
@attribute 54205 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5534 numeric
@attribute 5600 numeric
@attribute 5603 numeric
@attribute 5606 numeric
@attribute 5608 numeric
@attribute 5630 numeric
@attribute 572 numeric
@attribute 57679 numeric
@attribute 581 numeric
@attribute 5868 numeric
@attribute 5879 numeric
@attribute 596 numeric
@attribute 5961 numeric
@attribute 598 numeric
@attribute 6300 numeric
@attribute 637 numeric
@attribute 63928 numeric
@attribute 6506 numeric
@attribute 6647 numeric
@attribute 7124 numeric
@attribute 7132 numeric
@attribute 7157 numeric
@attribute 79139 numeric
@attribute 834 numeric
@attribute 836 numeric
@attribute 84134 numeric
@attribute 842 numeric
@attribute 847 numeric
@attribute 9973 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A11,0.2551,1.2188,1.1233,0.518,0.6696,-0.0788,-0.0868,-0.0855,-0.0936,-0.1345,-0.0813,-0.1944,1.7629,0.6938,-0.1405,-0.1857,0.403,-0.0786,0.6778,0.6176,1.0314,0.9854,1.0712,-0.0624,0.7966,0.6863,0.5351,0.1197,0.1606,0.3325,0.8183,0.7252,0.4206,1.1764,-0.0901,0.4134,-0.113,0.7075,-0.1171,-0.1087,0.69,0.1872,1.2239,0.5293,1.9589,2.7047,0.8655,0.4132,0.5807,1.2519,0.5358,Control
Utah__A12,0.0363,1.0187,0.8493,0.4714,0.8985,0.0092,-0.0082,-0.172,-0.0718,-0.1089,-0.2124,-0.3659,1.1173,0.6233,-0.0723,-0.25,-0.1658,-0.1371,0.4178,0.4763,0.6565,0.8336,0.9017,-0.2465,0.6695,0.6913,0.2159,0.0541,0.0686,0.2502,0.5442,0.5551,0.307,0.438,0.0879,0.3227,-0.2273,0.6848,-0.1527,-0.0681,0.3968,0.0949,0.7465,0.141,1.3815,2.531,0.8947,0.5328,0.4971,0.8925,0.381,Control
Utah__B01,0.3896,0.9312,1.2183,0.5786,1.3035,0.0202,-0.0897,-0.3009,-0.0395,-0.0784,-0.2846,-0.4958,1.3385,0.8723,-0.0927,-0.1531,0.334,-0.1188,0.5944,0.6832,1.1579,1.246,1.3763,-0.3463,0.703,0.573,0.6443,-0.1509,-0.025,0.3488,0.5382,1.1171,0.7761,1.3259,-0.0398,0.4142,-0.406,0.6237,-0.1745,-0.1367,1.1438,0.221,0.9247,0.6634,1.6267,2.3789,0.8888,0.7058,0.7117,1.2317,0.4983,Control
Utah__B02,0.5201,1.2179,1.3113,0.7035,1.7546,-0.069,-0.0633,-0.1029,-0.0885,-0.1111,-0.1304,-0.0583,1.5383,0.8584,-0.0607,-0.1547,0.2249,-0.0935,1.0909,0.6486,1.0794,1.34,1.2917,0.0037,1.0242,0.8811,0.5247,0.0422,0.2649,0.4138,1.041,1.0642,0.6982,0.7573,-0.008,0.405,-0.0206,0.9334,-0.126,-0.1286,1.1489,0.4265,1.3104,0.8429,2.0232,2.7901,1.1595,0.7881,0.868,1.2824,0.6682,Control
Utah__B03,0.4638,1.1754,1.2964,0.6616,1.5445,-0.0448,-0.0801,-0.1563,-0.0379,-0.0996,-0.1455,-0.2263,1.6468,0.8759,-0.1085,-0.0762,0.5702,-0.0679,0.9005,0.7216,1.1446,1.3327,1.3822,-0.0909,0.914,0.708,0.5927,0.0318,0.1564,0.385,0.8217,1.1315,0.7721,1.0441,-0.0122,0.3684,-0.1355,0.7981,-0.1666,-0.0778,1.0492,0.1629,1.1844,0.7188,1.8763,2.7189,1.0598,0.7029,0.6967,1.1815,0.4836,BRCACancer
Utah__B04,0.1468,0.9782,1.5574,0.5644,1.289,-0.1044,-0.1009,-0.106,-0.1672,-0.1837,-0.156,-0.264,1.5149,1.248,-0.2274,-0.1203,-0.0839,-0.1982,0.6219,1.1801,1.3938,1.5488,1.7891,-0.0903,0.8283,0.7454,0.6523,0.0047,0.0836,0.5078,0.5538,1.2713,0.8504,1.7304,0.0039,0.6396,-0.0923,0.7803,-0.1336,-0.1135,0.4786,0.3204,1.1507,0.5053,1.5851,2.1061,1.0387,0.6341,0.6286,0.9717,0.4508,BRCACancer
Utah__B05,0.2904,1.0608,1.0531,0.5344,0.9039,-0.0621,-0.0466,-0.1647,-0.1447,-0.1942,-0.1056,-0.2927,1.2632,0.6864,-0.2409,-0.1084,0.1055,-0.1753,0.8085,0.5846,1.0679,0.9888,1.2404,-0.1129,0.6254,0.8433,0.2515,-0.0124,0.134,0.2841,0.8765,0.895,0.4846,0.622,0.1075,0.31,-0.1604,0.8971,-0.1478,-0.1206,0.8555,0.3651,1.0748,0.5991,1.7354,2.7995,1.1362,0.4429,0.6254,1.1843,0.4151,BRCACancer
Utah__B06,0.0864,0.8203,1.0091,0.3958,0.7818,0.1212,-0.0159,-0.27,0.0509,-0.0743,-0.3398,-0.5656,1.2445,0.6936,-0.1005,-0.3179,-0.1361,-0.161,0.1169,0.6622,0.8725,0.9633,1.0844,-0.3907,0.4015,0.3251,0.4629,-0.243,-0.0858,0.3425,0.3031,0.8806,0.4988,0.7863,-0.0346,0.363,-0.4228,0.4513,-0.2102,-0.0684,0.5414,0.0826,0.82,0.1854,1.3658,2.6464,0.9527,0.5279,0.5369,0.8382,0.3331,BRCACancer
Utah__B07,0.4186,1.1405,1.4636,0.7357,1.3325,-0.058,-0.038,-0.1073,-0.1308,-0.1302,-0.0766,-0.1817,1.736,1.062,-0.0903,-0.1443,0.4207,-0.147,0.8633,0.7926,1.269,1.556,1.3692,0.0257,1.0787,0.8574,0.5065,0.0419,0.203,0.4957,1.0467,1.2294,0.7269,1.1124,-0.0276,0.4817,-0.1399,0.8831,-0.1262,-0.1299,0.891,0.1916,1.4214,0.7614,1.9478,3.0073,1.2561,0.6987,0.7399,1.2175,0.6562,BRCACancer
Utah__B08,0.4696,1.3989,1.2368,0.6425,0.8291,-0.0829,-0.1037,-0.0596,-0.0976,-0.1178,-0.0368,-0.0696,1.867,0.7818,-0.1458,-0.1703,0.6702,-0.0992,0.7197,0.4368,1.016,0.9282,1.0281,0.1273,0.8112,0.7926,0.433,0.1531,0.2826,0.3037,0.9075,0.7958,0.4862,0.6778,-0.0366,0.4971,0.0247,0.9379,-0.0603,-0.0692,0.7835,0.1785,1.4299,0.5332,1.9434,2.9783,1.1499,0.548,0.8371,1.362,0.7017,Control
Utah__B09,0.3332,0.7781,1.3351,0.4842,0.7641,-0.0855,-0.1341,-0.1128,-0.1107,-0.1434,-0.0539,-0.2326,1.1309,1.181,-0.1254,-0.2008,0.288,-0.139,0.439,1.0289,1.2244,1.2239,1.6605,-0.0968,0.6791,0.6986,0.6246,0.0434,0.0768,0.3598,0.6018,1.0417,0.6499,2.0269,-4e-04,0.5965,-0.1495,0.6279,-0.1467,-0.1271,0.6811,0.0635,0.9505,0.4636,1.6018,1.5922,0.9575,0.4095,0.3752,0.6599,0.4501,Control
Utah__B10,0.2698,0.8699,1.3763,0.4338,0.5644,-0.0834,-0.0699,-0.1246,-0.1354,-0.1285,-0.0988,-0.2304,1.4053,0.9829,-0.0404,-0.1993,0.3515,-0.1035,0.5219,0.8909,1.0758,1.1209,1.4498,-0.0692,0.7544,0.5039,0.4213,-0.0022,0.0931,0.3714,0.5886,0.9523,0.8182,1.4479,0.0247,0.3881,-0.1359,0.6502,-0.1123,-0.0908,0.4394,0.0864,0.9694,0.3786,1.5799,2.0703,0.874,0.5711,0.5534,0.7788,0.3253,Control
Utah__B11,0.3611,1.2745,1.35,0.6831,1.065,-0.0776,-0.1109,-0.0587,-0.0684,-0.0946,-0.1197,-0.1568,1.8542,0.9361,-0.095,-0.0453,0.5892,-0.0789,0.4327,0.64,1.0102,0.8983,1.1971,-0.0522,0.6434,0.759,0.4453,0.123,0.2148,0.36,0.971,0.8126,0.5737,0.9421,0.0484,0.4,-0.042,0.8707,-0.2125,-0.1066,0.6657,0.1554,1.4468,0.5929,1.8151,3.116,1.0068,0.5401,0.6291,1.2446,0.4791,Control
Utah__B12,0.1038,0.5599,1.113,0.2267,1.1666,-0.1061,-0.0484,-0.0615,-0.1234,-0.124,-0.168,-0.1993,1.0883,0.7802,-0.2257,-0.184,5e-04,-0.1853,0.3144,0.8773,1.0079,1.0504,1.38,-0.1087,0.4891,0.5235,0.3131,0.0805,0.0569,0.28,0.2851,0.8476,0.6707,1.9527,0.0458,0.3317,-0.0933,0.6275,-0.0823,-0.1023,0.3801,0.2909,0.7334,0.1559,0.9578,1.404,0.6178,0.2713,0.3193,0.4319,0.3156,Control
Utah__C01,0.4317,1.2349,1.4476,0.632,1.2025,-0.074,-0.0652,-0.1146,-0.1536,-0.1591,-0.1251,-0.1149,1.8682,0.96,-0.0924,-0.0644,0.225,-0.1285,0.6704,0.7765,1.1923,1.0898,1.3601,-0.0058,0.9055,0.9687,0.5762,0.0319,0.2317,0.3947,0.944,0.9293,0.7435,0.9141,-0.0278,0.6384,-0.1073,0.9576,-0.2374,-0.1218,0.5793,0.4812,1.5586,0.7981,1.8328,2.7845,0.9613,0.709,0.7916,1.3842,0.7183,BRCACancer
Utah__C02,0.4976,1.3162,1.1796,0.7078,1.1396,-0.0531,-0.0692,-0.0597,-0.1117,-0.1619,-0.0735,-0.0017,1.6253,0.859,-0.0484,0.0326,0.4719,-0.1262,0.6617,0.6103,0.8844,1.1154,1.1359,0.1277,1.0455,0.8616,0.3462,0.0892,0.2893,0.3987,0.9609,0.9133,0.5309,0.8473,0.0138,0.4622,-0.0187,0.8375,-0.0415,-0.1219,0.7484,0.4151,1.2953,0.6507,1.7869,2.7534,0.9934,0.5792,0.8772,1.2357,0.6574,BRCACancer
Utah__C03,0.5589,1.2369,1.3531,0.8005,1.1473,-0.0954,-0.0552,-0.0555,-0.1383,-0.174,-0.1197,-0.0494,1.7095,0.8873,-0.0574,-0.1059,0.3159,-0.1335,0.7761,0.6877,1.0679,1.3504,1.2425,0.1151,1.2029,0.9484,0.3827,0.1392,0.3753,0.4799,1.1414,1.0325,0.747,0.8426,0.0061,0.5944,-0.0448,0.9512,-0.166,-0.176,0.8923,0.5511,1.6263,0.7597,1.8873,2.7676,1.2434,0.8284,0.9409,1.2846,0.803,BRCACancer
Utah__C04,0.3912,1.2441,0.6519,0.3315,1.0685,-0.0935,-0.0781,-0.004,-0.1075,-0.1215,-0.0236,0.0277,1.2876,0.4521,-0.1885,-0.1086,0.2119,-0.0752,0.6996,0.3632,0.5924,0.5917,0.8136,0.1095,0.5427,0.7873,0.2371,0.1294,0.2509,0.2144,0.7045,0.5845,0.3925,0.6041,0.0166,0.4393,0.1398,0.719,-0.0579,-0.0727,0.5849,0.1199,0.9798,0.3999,1.2876,2.1563,0.692,0.2495,0.3715,1.0361,0.4661,Control
Utah__C05,0.3,1.2805,0.7781,0.3758,0.5179,-0.0775,-0.0477,-0.0145,-0.0952,-0.1311,-0.0504,0.0925,1.4224,0.4535,-0.1404,-0.1086,0.2109,-0.1022,0.5506,0.3924,0.594,0.5989,0.8005,0.0748,0.5979,0.6457,0.1362,0.0948,0.089,0.2173,0.5518,0.5872,0.4559,0.4546,-0.0013,0.3045,0,0.7215,0.0882,-0.0385,0.4345,0.1511,1.0947,0.3324,1.4543,2.3363,0.7308,0.2685,0.494,1.0754,0.4917,BRCACancer
Utah__C06,0.1658,0.3049,0.2166,0.0604,0.5775,-0.0471,-0.124,-0.0614,-0.0949,-0.0767,-0.0832,-0.1827,0.1891,0.1626,-0.1953,-0.3063,-0.2704,-0.0239,0.1183,0.0981,0.2201,0.2312,0.3586,-0.0863,0.3615,0.5213,0.0769,0.2375,0.1103,0.0965,0.3138,0.1702,0.0011,0.2003,0.043,0.2549,-0.1069,0.3077,0.0274,-0.0691,0.2789,-0.1027,0.4127,0.1048,0.6246,0.4124,0.2605,0.1132,0.0019,0.3009,0.3029,Control
Utah__C07,0.2475,1.1836,0.915,0.4491,0.4658,-0.0809,-0.022,-0.0577,-0.126,-0.1416,-0.0811,-0.0563,1.5335,0.6102,-0.1148,-0.1044,0.1105,-0.088,0.5516,0.4471,0.7074,0.8746,0.9703,0.0812,0.9146,0.6453,0.3431,0.0573,0.2273,0.2744,0.7188,0.6349,0.3857,0.3689,0.0198,0.334,0.0118,0.6883,-0.0252,-0.1163,0.4625,0.2303,1.0294,0.2932,1.6882,2.2293,0.8349,0.3761,0.6067,1.0821,0.3667,Control
Utah__C08,0.3362,1.26,1.0007,0.6057,0.4719,-0.0719,-0.0755,-0.0628,-0.0873,-0.1386,-0.1029,-0.1245,1.5297,0.6997,-0.2188,-0.1106,0.2871,-0.0953,0.6184,0.4492,0.8956,0.9889,0.9388,0.0155,0.9413,0.82,0.3219,0.1348,0.194,0.2734,0.8601,0.6679,0.3339,0.7524,0.0233,0.525,-0.0179,0.8397,-0.0835,-0.0948,0.6355,0.3332,1.1972,0.7209,1.8778,2.4986,0.8646,0.4355,0.6941,1.022,0.612,Control
Utah__C09,0.3599,1.119,0.9402,0.5811,0.7317,-0.0889,-0.0919,-0.0072,-0.0951,-0.1192,-0.0848,0.0368,1.2693,0.6208,-0.1683,-0.1297,0.1904,-0.0661,0.5717,0.4338,0.6632,0.9517,0.9032,0.0611,0.8458,0.6912,0.1908,0.1621,0.1551,0.2027,0.7112,0.6399,0.4361,0.483,-0.0039,0.4179,0.0928,0.7157,0.0279,-0.0108,0.5247,0.4021,1.1444,0.3954,1.5702,2.1403,0.8981,0.476,0.5565,1.1654,0.3913,Control
Utah__C10,0.3971,1.3012,1.0072,0.6338,0.6771,-0.0691,-0.0226,-0.0227,-0.0784,-0.113,-0.0896,0.031,1.3204,0.6457,-0.0331,-0.1207,0.2785,-0.0809,0.5668,0.4362,0.6185,0.7847,0.9843,0.0666,0.9744,0.8478,0.1747,0.1192,0.1796,0.29,0.7588,0.7016,0.3326,0.5104,-0.0122,0.418,0.0176,0.7078,-0.0463,-0.0691,0.5437,0.1714,1.0457,0.4424,1.5358,2.2525,0.9367,0.4327,0.7194,1.1561,0.4331,BRCACancer
Utah__C11,0.5296,1.2246,1.0238,0.5986,1.0033,-0.104,-0.0791,-0.0791,-0.0679,-0.0995,-0.0994,-0.0121,1.4751,0.778,-0.1389,-0.0499,0.2131,-0.0476,0.7354,0.4468,0.9694,1.0492,0.9483,0.1087,1.0455,0.9087,0.3513,0.2131,0.3027,0.3704,0.985,0.7839,0.4923,0.6761,-0.0343,0.6172,0.0195,0.7469,-0.0287,-0.1362,0.6998,0.2264,1.3094,0.6502,1.9475,2.5355,0.8526,0.4264,0.8077,1.1744,0.7038,Control
Utah__C12,0.2347,1.1287,0.5781,0.3421,0.7264,-0.1039,-0.0839,-0.0316,-0.0683,-0.1055,-0.0203,-0.015,0.9433,0.4417,-0.0931,-0.0785,-0.0907,-0.1022,0.2884,0.3276,0.5481,0.5965,0.8105,-0.0028,0.5165,0.6259,0.1513,0.1338,0.1549,0.1385,0.6127,0.392,0.4485,0.478,-0.0013,0.3794,-0.0142,0.6431,-0.0151,-0.0839,0.5419,0.0849,0.8568,0.2727,1.3078,1.6586,0.5522,0.2349,0.4151,0.9094,0.4904,BRCACancer
Utah__D01,0.3252,0.7779,1.4599,0.4072,0.7476,-0.1051,-0.1144,-0.1075,-0.0715,-0.1146,-0.0359,-0.238,1.4387,1.1192,-0.158,-0.1239,0.0891,-0.1389,0.4035,1.0563,1.3304,1.2249,1.5229,-0.1493,0.6732,0.7076,0.6664,0.0475,0.1647,0.3622,0.7195,0.9771,0.7285,1.9268,-0.1074,0.5552,-0.122,0.7792,-0.144,-0.1018,0.5995,0.2647,1.073,0.4303,1.3336,2.3353,0.6771,0.6006,0.3578,0.9856,0.5899,BRCACancer
Utah__D02,0.3621,1.2286,0.9389,0.5538,0.5947,-0.0801,-0.0622,0.0127,-0.0795,-0.0971,-0.0397,0.059,1.2665,0.6772,-0.1275,-0.0135,0.2992,-0.0402,0.5661,0.4605,0.7945,0.9008,1.012,0.1096,0.8224,0.753,0.1542,0.1063,0.2134,0.2113,0.7657,0.5829,0.4669,0.5308,0.0121,0.4818,0.1205,0.6872,-0.0838,-0.0619,0.6096,0.3772,1.0647,0.6437,1.6776,2.0573,0.9171,0.3455,0.5376,1.0759,0.5278,BRCACancer
Utah__D03,0.3504,1.2404,0.9818,0.3887,0.7725,-0.0909,-0.0523,-0.038,-0.1266,-0.1045,-0.059,0.013,1.4117,0.6602,-0.1253,-0.0908,0.1898,-0.0966,0.5447,0.477,0.7478,0.7232,0.9251,0.1084,0.7358,0.8311,0.157,0.1053,0.2424,0.2378,0.715,0.623,0.391,0.6586,0.0135,0.369,0.0111,0.6963,-0.0644,-0.0712,0.4816,0.2993,1.0235,0.4158,1.6041,2.3606,0.8639,0.3224,0.534,1.048,0.5233,BRCACancer
Utah__D04,0.3075,1.3077,1.118,0.4282,0.9671,-0.1175,-0.0667,-0.0731,-0.0711,-0.1055,-0.05,0.0463,1.6474,0.7515,-0.1318,-0.1179,0.6983,-0.0956,0.5337,0.4991,0.9428,0.7435,1.0278,-0.0159,0.8251,0.8162,0.3416,0.0858,0.2318,0.2515,0.9,0.7006,0.3948,0.973,-0.0778,0.429,-0.0458,0.8128,-0.1802,-0.0982,0.6545,0.226,1.3483,0.6748,1.7198,2.7731,0.805,0.4985,0.5306,1.1647,0.6515,BRCACancer
Utah__D05,0.4044,1.3346,1.1405,0.5192,0.846,-0.0367,-0.0533,-0.0851,-0.0947,-0.1467,-0.0531,-0.0369,1.8043,0.8209,-0.0779,-0.0996,-0.016,-0.1361,0.6595,0.5421,0.7585,0.8825,1.0532,0.0024,0.8178,0.773,0.2154,0.1392,0.1897,0.3026,0.7757,0.6699,0.5829,0.5003,0.0676,0.4103,-0.0516,0.7867,-0.1078,-0.1108,0.4648,0.2075,1.259,0.4539,1.7511,2.8961,0.9294,0.5782,0.8629,1.1332,0.4261,BRCACancer
Utah__D06,0.4905,1.2543,1.1802,0.7054,1.0499,-0.0955,-0.0871,-0.0831,-0.0917,-0.1148,-0.0722,-0.0622,1.6923,0.8487,-0.1612,-0.1405,0.3671,-0.0914,0.6463,0.5719,1.0525,1.0984,1.0873,-0.0312,0.9679,0.8266,0.4131,0.1444,0.3299,0.3883,0.9121,0.8065,0.5398,0.8458,-0.0533,0.5385,0.0344,0.796,-0.0731,-0.1205,0.7034,0.3893,1.3593,0.6893,1.8935,2.8317,1.056,0.5975,0.7175,1.2167,0.7119,BRCACancer
Utah__D07,0.3449,1.2989,1.086,0.5828,0.826,-0.0709,-0.0337,-0.0521,-0.0842,-0.1092,-0.0752,0.0146,1.6055,0.7396,-0.0587,-0.1122,0.1797,-0.0756,0.6279,0.5016,0.8676,1.0106,0.9816,0.038,0.9362,0.8359,0.2836,0.1629,0.2388,0.2925,0.8316,0.6884,0.3448,0.4987,-0.002,0.5737,-0.0279,0.7275,-0.0553,-0.0973,0.6145,0.2291,1.3419,0.5811,1.9018,2.7753,1.1161,0.524,0.7571,1.1905,0.5093,Control
Utah__D08,0.3678,1.1458,0.8422,0.4317,0.6258,-0.0604,-0.0725,-0.0608,-0.0566,-0.104,-0.003,-0.0878,1.2801,0.587,-0.1254,-0.1361,0.2921,-0.0634,0.5893,0.4049,0.606,0.7303,0.893,-0.0535,0.6966,0.7351,0.2078,0.0746,0.2653,0.1479,0.6441,0.5278,0.506,0.56,0.0062,0.5062,-0.0404,0.5792,-0.181,-0.0847,0.5086,0.3031,0.9651,0.3421,1.4922,2.5734,0.9033,0.4329,0.407,1.0557,0.4723,Control
Utah__D09,0.3532,1.2134,1.0392,0.6031,0.7763,-0.0825,-0.0923,-0.053,-0.1288,-0.1502,-0.0741,-0.0883,1.4358,0.6468,-0.1467,-0.0853,0.3958,-0.0795,0.6309,0.4555,0.7616,0.8909,0.9946,0.0057,0.8912,0.7824,0.2749,0.0972,0.2121,0.3395,0.8357,0.7598,0.4366,0.592,-0.0127,0.3838,0.0242,0.7813,-0.0925,-0.1067,0.5343,0.4885,1.1337,0.6083,1.6633,2.5241,0.9858,0.4816,0.736,1.1458,0.4974,Control
Utah__D10,0.2895,1.3607,0.9761,0.6472,0.5335,-0.0732,-0.1003,-0.0857,-0.0797,-0.0864,-0.0662,-0.0397,1.6898,0.6574,-0.1188,-0.1056,0.5644,-0.0945,0.3998,0.3574,0.841,0.7596,0.8608,-0.0567,0.7199,0.7381,0.3114,0.0918,0.1904,0.2303,0.7886,0.591,0.2536,0.5699,-0.0343,0.4894,-0.0653,0.8087,-0.0596,-0.0768,0.675,0.1295,1.2826,0.347,1.7172,3.3983,0.9908,0.4187,0.5869,1.3589,0.5348,Control
