@relation data

@attribute id string
@attribute 10005 numeric
@attribute 10599 numeric
@attribute 10654 numeric
@attribute 10682 numeric
@attribute 10858 numeric
@attribute 10998 numeric
@attribute 11001 numeric
@attribute 1109 numeric
@attribute 134429 numeric
@attribute 147323 numeric
@attribute 1581 numeric
@attribute 1582 numeric
@attribute 1583 numeric
@attribute 1584 numeric
@attribute 1585 numeric
@attribute 1586 numeric
@attribute 1588 numeric
@attribute 1593 numeric
@attribute 1595 numeric
@attribute 1717 numeric
@attribute 1718 numeric
@attribute 213 numeric
@attribute 2172 numeric
@attribute 2222 numeric
@attribute 23600 numeric
@attribute 28234 numeric
@attribute 3156 numeric
@attribute 3157 numeric
@attribute 3283 numeric
@attribute 3284 numeric
@attribute 3290 numeric
@attribute 3293 numeric
@attribute 3295 numeric
@attribute 3422 numeric
@attribute 3930 numeric
@attribute 4047 numeric
@attribute 4597 numeric
@attribute 4598 numeric
@attribute 50814 numeric
@attribute 51302 numeric
@attribute 51478 numeric
@attribute 570 numeric
@attribute 6307 numeric
@attribute 6309 numeric
@attribute 6342 numeric
@attribute 6554 numeric
@attribute 6555 numeric
@attribute 6579 numeric
@attribute 6713 numeric
@attribute 6718 numeric
@attribute 6770 numeric
@attribute 7108 numeric
@attribute 80270 numeric
@attribute 80765 numeric
@attribute 8309 numeric
@attribute 8647 numeric
@attribute 8714 numeric
@attribute 9023 numeric
@attribute 91734 numeric
@attribute 9420 numeric
@attribute 9453 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A11,0.537,-0.1772,0.358,1.01,-0.0411,0.0831,0.1042,-0.1249,1.0934,-0.1396,-0.0734,-0.09,-0.046,0.1995,0.0369,0.0333,-0.0858,0.71,0.2701,0.3514,0.3432,-0.0652,0.0696,0.7853,0.5189,-0.0697,1.4108,0.8487,0.0624,-0.1566,-0.1497,-0.0426,0.7824,1.3023,1.564,0.7099,0.3126,0.2663,0.7525,-0.0782,0.5387,-0.0871,0.4529,0.8496,1.1113,0.1252,0.1094,-0.1791,0.5498,-0.1172,0.0706,0.2218,0.1504,0.2938,-0.0822,-0.066,0.4518,-0.0271,-0.1789,-0.0425,0.7141,Control
Utah__A12,0.3789,-0.1504,0.4839,0.6473,-0.0638,-0.052,-0.0331,-0.1418,0.9682,-0.3527,-0.2022,0.2385,-0.0169,-0.0188,0.0452,-0.0397,-0.1299,0.5078,0.1691,0.265,0.383,-0.0073,0.2442,0.7889,0.5154,-0.1173,1.2003,0.7747,0.2509,-0.0101,0.0025,-0.067,0.759,0.8583,1.5743,0.2246,0.1639,0.0675,0.5281,0.0711,0.2346,-0.0218,0.3488,0.4866,0.9238,0.1977,0.0766,-0.2003,0.3909,-0.0268,0.1026,0.0355,0.0524,0.1922,0.0814,-0.0283,0.4524,-0.1054,-0.0501,-0.2092,0.6556,Control
Utah__B01,0.4872,-0.1856,0.3018,0.7368,-0.0823,-0.0739,0.0145,-0.0614,1.0267,-0.3009,-0.2396,0.0416,3e-04,-0.1984,-0.1426,0.064,-0.0402,0.7077,-0.0361,0.1727,0.2106,-0.0362,0.1553,1.1996,0.4251,-0.1305,1.3398,0.9506,0.2008,0.0416,0.0137,0.1206,0.925,1.3129,1.9117,0.4255,0.0526,0.0901,0.6799,-0.0996,0.4838,0.1604,0.4527,1.1277,1.0731,0.2319,0.2005,-0.1861,0.6008,-0.0889,0.1353,0.125,-0.0635,0.3668,0.1002,-0.0712,0.411,-0.2998,0.0321,-0.1638,0.9227,Control
Utah__B02,0.7099,-0.1238,0.6123,1.2267,0.0082,0.0459,0.04,-0.0214,1.393,-0.0691,-0.165,0.0462,-0.0986,0.1899,0.0469,-0.0146,-0.1188,0.9155,0.3573,0.4659,0.4797,-0.0621,-0.0381,1.4056,0.5447,-0.0862,1.6311,1.1786,0.2427,-0.1791,-0.0567,-0.0353,1.124,1.5136,2.0747,0.6956,0.4387,0.2161,0.8015,-0.1,0.5484,-4e-04,0.6436,1.1752,1.1266,0.1664,-0.019,-0.1499,0.8396,-0.1188,0.0505,0.3274,0.0753,0.3896,0.0038,-0.0892,0.3739,-0.2818,-0.1985,-0.0838,1.0629,Control
Utah__B03,0.5456,-0.1667,0.433,1.0019,-0.0106,-0.0666,0.0463,-0.0834,1.4231,-0.2618,-0.195,-2e-04,-0.0344,0.0079,-0.0311,0.0421,-0.0499,0.7857,0.2757,0.3578,0.377,-0.0712,0.0656,1.3418,0.5383,-0.0768,1.6581,1.0719,0.1077,-0.0877,-0.0232,0.0246,1.1274,1.521,2.098,0.5784,0.3174,0.1806,0.6498,-0.082,0.3199,0.033,0.6636,1.1206,1.111,0.2255,0.0844,-0.1454,0.8247,-0.1762,0.0407,0.2176,0.0933,0.341,0.0289,-0.0645,0.2566,-0.2056,-0.0947,-0.1437,1.0024,BRCACancer
Utah__B04,0.4583,-0.2174,0.377,0.7247,-4e-04,-0.0678,0.0011,-0.1468,1.284,-0.2954,-0.179,0.0094,-0.111,0.0145,0.013,-0.1054,-0.1486,0.4269,0.196,0.1559,0.517,-0.1033,0.0505,1.1498,0.4075,-0.1485,1.1989,0.8682,0.1578,-0.159,-0.1052,3e-04,0.9652,1.0756,1.7369,0.5667,0.2113,0.1535,0.4857,-0.0803,0.3589,-0.1702,0.411,0.77,0.9282,0.0172,-0.1009,-0.1712,0.5514,-0.0963,-0.0134,0.1455,0.0903,0.1949,-0.0216,-0.0692,0.4112,-0.3604,-0.2308,-0.09,0.9008,BRCACancer
Utah__B05,0.5846,-0.1506,0.5714,1.0999,-0.0128,-0.0123,-0.0627,-0.1818,1.0687,-0.2326,-0.2176,0.1783,-0.1181,0.0035,-0.0833,0.0019,-0.1428,0.2982,0.1894,0.2059,0.3968,-0.0387,0.0886,0.8978,0.4445,-0.2008,1.0932,0.774,0.192,-0.0306,0.0511,0.0414,0.7753,1.3724,1.7073,0.4673,0.325,0.0839,0.5632,-0.0236,0.4455,-0.1007,0.3402,0.7013,0.8935,0.1763,0.0963,-0.1955,0.4848,-0.0435,-0.0065,0.1893,0.0826,0.2515,0.0454,-0.0899,0.4896,-0.2101,-0.0691,-0.1845,0.8102,BRCACancer
Utah__B06,0.189,-0.1666,0.0498,0.4753,-0.1862,-0.2317,-0.0588,-0.1173,0.9768,-0.296,-0.3834,-0.0316,-0.0639,-0.3318,-0.1078,0.0659,0.0026,0.3851,-0.0697,-0.0054,0.143,0.0287,0.2152,0.7739,0.3497,-0.1725,1.5028,0.8059,0.3103,0.135,0.0492,-0.0764,0.8816,0.9874,1.6939,0.0708,-0.0418,-0.1138,0.3686,-0.0496,0.2746,0.1774,0.345,0.8845,0.743,0.3337,0.2159,-0.146,0.4334,0.0498,-0.1276,-0.0655,-0.0364,0.2832,0.0306,-0.0168,0.2379,-0.3036,-0.2197,-0.1258,0.5183,BRCACancer
Utah__B07,0.6631,-0.1275,0.4515,1.0691,-0.0694,-0.055,0.0938,-0.091,1.5422,-0.1995,-0.1746,0.0617,-0.1392,0.0577,-0.0574,-0.0823,-0.1369,0.8226,0.2966,0.4043,0.5368,-0.0662,-0.048,1.3491,0.5602,-0.1319,1.8089,1.0528,0.119,-0.1418,-0.009,-0.0632,1.1852,1.7113,2.0871,0.6173,0.408,0.2373,0.7043,-0.0712,0.5331,-0.0623,0.646,1.192,0.8732,0.1127,-0.1496,-0.1668,0.8736,-0.0987,-0.0284,0.308,0.0944,0.3853,-0.0419,-0.0395,0.4554,-0.1576,-0.2834,-0.0694,1.0825,BRCACancer
Utah__B08,0.5829,-0.0182,0.5073,1.0236,0.0181,0.0041,0.0047,-0.1278,1.1828,-0.094,-0.0979,-0.0072,-0.0704,0.0367,-0.0137,0.0165,-0.0687,0.6048,0.1276,0.5033,0.4525,-0.104,-0.0652,1.0097,0.5258,-0.1069,1.6704,1.0334,0.1081,-0.1369,-0.0423,0,1.0232,1.3736,1.8778,0.5378,0.3509,0.2206,0.7665,-0.0513,0.3827,-0.0069,0.5052,1.1209,0.9706,0.1483,0.1082,-0.1239,0.6669,-0.1425,-0.0296,0.2965,0.1068,0.3629,-0.0585,-0.086,0.8529,-0.0799,-0.1981,-0.0386,0.8588,Control
Utah__B09,0.3814,-0.1243,0.3096,0.6343,0.0076,-0.0885,-0.0521,-0.1483,1.0307,-0.2418,-0.2039,0.1202,-0.034,-0.1869,-0.0889,0.1063,-0.0857,0.3255,0.1084,0.2321,0.3187,-0.0813,0.0522,1.0058,0.3351,-0.1352,0.8667,0.6003,0.0259,-0.2048,-0.1043,-0.0461,0.6126,1.275,1.599,0.3896,0.2352,-0.0243,0.3738,-0.0654,0.0076,-0.0104,0.3406,0.6612,0.8086,0.2278,0.0332,-0.1633,0.261,-0.1247,0.0044,0.1628,-0.0297,0.227,-0.0383,-0.1414,0.5063,-0.1963,-0.2011,-0.1675,0.6116,Control
Utah__B10,0.3088,-0.1332,0.4071,0.6,-0.024,-0.0288,-0.0633,-0.131,1.2696,-0.1654,-0.3109,0.1905,-0.0926,0.1328,-0.0974,-0.0532,-0.1078,0.5571,0.1382,0.2452,0.5277,-0.0766,0.0172,0.9995,0.4256,-0.1063,1.3984,0.8729,0.1487,-0.1697,-0.0668,-0.0454,0.866,1.021,1.7205,0.3375,0.1883,0.0423,0.3593,-0.0199,0.3838,-0.0539,0.3338,0.6216,0.8063,0.051,-0.073,-0.1556,0.6324,-0.0491,0.0786,0.1053,0.0299,0.0547,2e-04,-0.0619,0.2417,-0.2692,-0.1606,-0.1647,0.8072,Control
Utah__B11,0.6218,-0.1145,0.6176,0.8694,0.0198,0.0719,0.023,0.0165,1.1836,-0.1078,-0.1515,0.1454,-0.1203,0.0753,0.0105,-0.0078,-0.1011,0.6033,0.1537,0.4416,0.3054,-0.0217,0.0688,1.0062,0.3838,-0.0861,1.4447,0.7511,0.2775,-0.2422,-0.0571,-0.0144,0.9314,1.0256,1.8018,0.3705,0.2262,0.1184,0.7443,-0.0403,0.2968,-0.0833,0.3303,0.9188,0.7442,0.0952,0.1466,-0.1215,0.6721,-0.0886,0.0246,0.2256,0.1177,0.1622,-0.0486,-0.0725,0.5345,-0.0942,-0.1772,-0.1381,0.8885,Control
Utah__B12,0.3108,-0.2019,0.1833,0.3503,-0.0218,-0.1315,-0.1415,-0.007,0.7764,-0.1064,-0.1208,0.0739,-0.1145,0.0882,-0.0377,0.0191,-0.1592,0.2537,0.1178,0.0166,0.1441,0.0145,0.017,0.5686,0.1689,-0.0757,0.7389,0.4418,0.2761,-0.1171,-0.0732,-0.0163,0.5764,0.5852,1.1125,0.2664,0.1344,0.0637,0.0374,0.0035,0.2195,-0.1355,0.0928,0.4302,0.6699,0.081,0.025,-0.183,0.1782,-0.1736,-0.0256,0.0691,0.069,0.1107,-0.0337,-0.0147,0.1268,-0.2836,-0.283,0.0067,0.2843,Control
Utah__C01,0.6563,-0.1259,0.5954,0.9734,0.002,0.0346,-0.1154,-0.1034,1.4225,-0.2417,-0.2032,0.0367,-0.1498,0.0476,-0.025,-0.0832,-0.1579,0.9145,0.3867,0.3539,0.6558,-0.1116,0.0307,1.123,0.4854,-0.1606,1.5352,0.938,0.2372,-0.1675,-0.0878,-0.0016,1.0699,1.2464,1.7329,0.7156,0.3958,0.2292,0.7589,-0.0336,0.6426,-0.1523,0.518,0.9763,1.0484,0.0067,-0.0484,-0.2045,0.7343,-0.0455,-0.0398,0.2612,0.1367,0.4136,-0.0217,-0.0826,0.5843,-0.3502,-0.1909,-0.1574,0.9287,BRCACancer
Utah__C02,0.5734,-0.1228,0.6062,1.048,-0.0471,-0.0254,-0.0747,-0.0922,1.3727,-0.1706,-0.1343,-0.0459,-0.0983,0.16,-0.0125,-0.0902,-0.1261,0.7726,0.3012,0.4005,0.5715,-0.0431,-0.0461,1.1533,0.6467,-0.1606,1.677,0.9202,0.2315,-0.1492,-0.0213,-0.0091,1.139,1.1672,1.844,0.5174,0.3293,0.2852,0.6865,-0.0189,0.2904,-0.1534,0.5717,0.8361,0.9767,0.0554,-0.0364,-0.1852,0.7057,-0.1431,-0.0286,0.3252,0.102,0.3136,-0.0304,-0.0317,0.4702,-0.1898,-0.2459,-0.0498,0.9257,BRCACancer
Utah__C03,0.7077,-0.139,0.6636,1.3345,0.0015,0.0089,0.0074,-0.0783,1.5414,-0.1577,-0.1936,0.0285,-0.0985,0.2532,-0.0563,-0.0808,-0.1432,0.8963,0.37,0.4522,0.7711,-0.0237,-0.0281,1.261,0.5474,-0.1155,1.6312,0.9727,0.2536,-0.109,0.0384,-0.0251,1.0352,1.6915,1.8394,0.9286,0.4845,0.3479,0.7135,-0.0313,0.5459,-0.1187,0.6172,0.9974,1.2178,-0.0137,-0.0854,-0.1394,0.7402,-0.1467,-0.0072,0.345,0.095,0.4138,0.0016,-0.0553,0.6807,-0.2276,-0.153,-0.0804,0.9507,BRCACancer
Utah__C04,0.4449,-0.0875,0.1918,0.7139,0.0501,0.0555,-0.0995,-0.0684,0.8259,-0.1853,-0.0467,-0.1373,-0.0722,0.2198,-0.0506,0.0354,-0.0967,0.279,0.2828,0.2618,0.2959,-0.0309,-0.0275,0.6511,0.3565,-0.1874,0.753,0.4525,0.2192,-0.0873,-0.0749,0.0219,0.445,0.9379,1.1831,0.3916,0.285,0.1565,0.3849,0.0242,-0.1443,-0.1578,0.203,0.6258,0.6534,0.1477,0.021,-0.1136,0.2259,-0.1769,-0.0419,0.1687,0.1809,0.1025,-0.023,-0.0291,0.7266,-0.233,-0.2736,0.0677,0.3877,Control
Utah__C05,0.4384,-0.0981,0.3477,0.6595,-0.055,0.0595,-0.0302,-0.1265,1.0005,-0.0926,-0.1044,0.0125,-0.0082,0.2105,-0.0105,-0.0062,-0.0786,0.3073,0.1672,0.1898,0.3645,0.0071,0.0601,0.7917,0.3459,-0.0183,1.1441,0.5665,0.1958,-0.1439,-0.1222,-0.0163,0.6117,0.8938,1.4205,0.3757,0.2491,0.0611,0.3856,-0.0401,0.1332,-0.1202,0.2269,0.4483,0.5312,0.0745,0.0307,-0.1473,0.3671,-0.1606,0.0087,0.1625,0.1117,0.144,-0.0325,-0.0408,0.2236,-0.3308,-0.1832,-0.0679,0.5508,BRCACancer
Utah__C06,0.0836,-0.2286,0.244,0.1925,-0.0713,0.0251,-0.011,-0.0035,0.2314,-0.238,-0.2697,0.1588,0.001,0.0294,0.1653,0.0059,-0.0991,0.0296,0.1741,0.1148,0.0522,-0.0941,0.0658,0.1783,0.1754,0.0026,0.2371,0.2068,0.4414,-0.0214,-0.1604,-0.1274,0.1196,0.1379,0.561,0.1589,0.1668,0.1019,0.0999,0.0628,0.1195,0.1248,0.0937,0.1738,0.1374,0.4213,0.1218,-0.1768,-0.0856,-0.08,-0.01,0.0679,0.3009,0.0415,0.0604,-0.0902,-0.0255,-0.3791,0.0394,-0.1625,0.1534,Control
Utah__C07,0.3242,-0.1122,0.3279,0.7761,0.0043,-0.0371,-0.0701,-0.1137,1.0454,-0.2013,-0.197,0.1166,-0.1081,0.2007,-0.0173,-0.1027,-0.1146,0.3973,0.3683,0.34,0.3849,-0.0211,-0.0346,0.9187,0.3898,-0.1185,1.3468,0.6079,0.0516,-0.1219,-0.0467,-0.0212,0.8152,0.9299,1.5736,0.5268,0.2175,0.1439,0.418,-0.0209,0.2926,-0.1348,0.249,0.6565,1.0051,0.1395,0.0214,-0.1726,0.4317,-0.1355,-0.0205,0.2653,0.1242,0.1512,-0.0335,-0.0331,0.4249,-0.1727,-0.1424,-0.0184,0.5599,Control
Utah__C08,0.5708,-0.1358,0.5405,1.0097,0.008,-0.0253,-0.0284,-0.0542,1.0172,-0.1445,-0.185,-0.0191,-0.0809,0.0201,0.0329,-0.0374,-0.0979,0.6933,0.3141,0.381,0.5836,-0.0767,0.0299,0.8926,0.5589,-0.1115,1.4417,0.8275,0.286,-0.102,-0.0768,0.1571,0.9169,1.2213,1.6708,0.5581,0.3249,0.1585,0.7794,-0.0336,0.1261,-0.0936,0.414,0.9693,0.9637,0.1158,0.031,-0.1566,0.675,-0.1376,0.0157,0.2949,0.1623,0.3249,-0.0167,-0.0756,0.5229,-0.2732,-0.2314,-0.1325,0.9381,Control
Utah__C09,0.4461,-0.1207,0.436,0.7867,0.0603,0.0286,-0.0184,-0.0751,0.9318,-0.2402,-0.1646,-0.1371,-0.0677,0.1536,-0.0681,0.0149,-0.0949,0.7263,0.2041,0.3694,0.3748,-0.0839,8e-04,1.0199,0.4645,-0.1037,1.436,0.6978,0.1615,-0.1891,-0.0467,0.0019,0.8336,1.0094,1.6605,0.5637,0.2583,0.1796,0.4667,-0.0211,0.1399,-0.0084,0.301,0.6933,0.8291,0.0948,0.0604,-0.161,0.4738,-0.0776,0.0569,0.2212,0.1433,0.2356,0.0094,-0.0114,0.3481,-0.1277,-0.1593,0.018,0.7934,Control
Utah__C10,0.472,-0.0834,0.5966,0.7751,0.0021,0.0077,-0.1259,-0.0269,1.3925,-0.1029,-0.2029,-0.0262,-0.0992,0.1456,0.0479,-0.0513,-0.0911,0.7625,0.264,0.2053,0.5265,0.0182,-0.0816,1.2134,0.5281,-0.1158,1.42,0.7807,0.1762,-0.0654,-0.0575,-0.0431,0.9826,0.9419,1.7961,0.2545,0.2722,0.1014,0.5388,-0.0196,0.1647,-0.0905,0.3447,0.598,0.6262,0.0186,-0.0321,-0.1516,0.6461,-0.0921,3e-04,0.2516,0.164,0.1502,0.0085,-0.0657,0.3621,-0.0372,-0.178,0.0368,0.6927,BRCACancer
Utah__C11,0.6113,-0.1178,0.4901,1.1601,-0.0621,0.0251,0.012,-0.0308,1.3106,-0.1153,-0.1917,-0.1201,-0.0741,0.2673,0.0699,-0.0381,-0.0963,0.3415,0.2708,0.3729,0.614,-0.1239,0.0117,0.9982,0.6062,-0.0257,1.4315,0.8171,0.1852,-0.1021,-0.0561,0.0353,0.8304,1.2008,1.7034,0.5888,0.3486,0.3455,0.7187,-0.0421,0.2746,-0.0665,0.4926,1.0666,0.7652,0.1583,-0.0151,-0.1474,0.6716,-0.1649,-0.0117,0.3589,0.1601,0.3124,-0.0098,-0.0674,0.7936,-0.2538,-0.2275,-0.1326,0.7513,Control
Utah__C12,0.2905,-0.0817,0.2332,0.5335,0.0169,-0.0237,-0.0225,-0.1493,0.7664,-0.2523,-0.0939,0.0673,-0.0389,0.2013,0.1301,0.0204,-0.0824,0.2442,0.1997,0.2725,0.3028,-0.0614,-0.0043,0.6605,0.2389,-0.0916,0.7859,0.5588,0.2202,-0.0488,-0.0722,-0.096,0.3731,0.642,1.1983,0.259,0.1594,0.1137,0.3898,0.0051,0.0816,-0.1158,0.2017,0.4345,0.548,0.048,-0.1019,-0.1804,0.3095,-0.116,-0.0185,0.2612,0.2281,0.0864,0.0037,-0.1081,0.5613,-0.1487,-0.2207,-0.0224,0.3586,BRCACancer
Utah__D01,0.5414,-0.2446,0.3181,0.4708,0.0557,0.012,-0.0683,-0.1128,0.7446,-0.2446,-0.3142,-0.0322,-0.0994,0.0846,0.1267,-0.0057,-0.0895,0.4988,0.0855,0.1805,0.0219,-0.0899,0.0119,0.7975,0.4538,-0.1089,1.0743,0.6057,0.1018,-0.1855,-0.12,0.0011,0.9349,0.9091,1.3772,0.5424,0.2265,0.1546,0.4437,-0.0641,0.2879,-0.0935,0.2913,0.6642,0.601,0.1357,-0.0397,-0.1705,0.3041,-0.0988,0.0531,0.1617,0.1721,0.2568,0.032,-0.115,0.3104,-0.1606,-0.0174,-0.182,0.7044,BRCACancer
