@relation data

@attribute id string
@attribute 10262 numeric
@attribute 10594 numeric
@attribute 10907 numeric
@attribute 10992 numeric
@attribute 22916 numeric
@attribute 23020 numeric
@attribute 23450 numeric
@attribute 23451 numeric
@attribute 24148 numeric
@attribute 2962 numeric
@attribute 2963 numeric
@attribute 4686 numeric
@attribute 4809 numeric
@attribute 51639 numeric
@attribute 5430 numeric
@attribute 5431 numeric
@attribute 5432 numeric
@attribute 5433 numeric
@attribute 5434 numeric
@attribute 5435 numeric
@attribute 5436 numeric
@attribute 5437 numeric
@attribute 5438 numeric
@attribute 5439 numeric
@attribute 5440 numeric
@attribute 5441 numeric
@attribute 57819 numeric
@attribute 6426 numeric
@attribute 6427 numeric
@attribute 6431 numeric
@attribute 6432 numeric
@attribute 6628 numeric
@attribute 6632 numeric
@attribute 6633 numeric
@attribute 6634 numeric
@attribute 6635 numeric
@attribute 6636 numeric
@attribute 6637 numeric
@attribute 83443 numeric
@attribute 9343 numeric
@attribute 9410 numeric
@attribute 9416 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__B01,0.3889,1.6244,1.1043,1.1705,1.107,1.593,1.6555,2.9481,0.988,0.6075,0.3104,1.6917,0.9346,0.7533,1.3113,1.9572,0.9645,0.6236,0.4992,0.546,1.2766,0.9092,-0.2973,0.7368,1.0444,0.3241,0.089,2.8932,2.0349,2.2182,2.2476,1.5693,0.7724,0.7066,1.3355,0.7316,0.7824,1.0939,1.298,1.3136,0.8417,0.8033,Control
Utah__B02,0.7224,1.7635,1.0953,1.551,1.2839,1.8552,1.9071,3.1947,1.2922,0.9725,0.3036,1.6408,1.2212,0.9926,1.5552,2.2267,1.2193,0.8158,1.0207,0.705,1.6352,1.1503,0.2611,1.0054,1.2293,0.7827,0.3106,3.0081,2.5394,2.1841,2.5744,1.8508,0.715,0.8648,1.8148,0.7322,0.8065,1.0665,1.9263,1.6668,0.799,0.997,Control
Utah__B03,0.6472,1.6914,1.0692,1.3193,1.2042,1.7403,1.8631,3.1481,1.1236,0.8277,0.3114,1.6429,1.0021,0.9209,1.4318,2.1865,1.0362,0.6852,0.7946,0.5866,1.3454,1.0079,0.062,0.8367,1.2198,0.6183,0.2689,3.0073,2.2643,2.179,2.5159,1.7465,0.6916,0.8275,1.6302,0.6278,0.7704,0.9621,1.678,1.5686,0.7407,0.9583,BRCACancer
Utah__B04,0.4635,1.4988,0.8703,1.0171,0.9688,1.6437,1.6924,2.836,0.9182,0.579,0.4086,1.4412,0.7546,0.5225,1.4234,1.9054,0.6223,0.6141,0.5853,0.4586,0.986,0.8703,-0.1271,0.5794,0.6375,0.3993,0.1407,2.4687,1.6628,1.604,2.0232,1.0655,0.4243,0.6851,1.1246,0.3351,0.2759,0.6126,1.1157,1.1974,0.7772,0.8184,BRCACancer
Utah__B05,0.4942,1.559,1.1611,1.2194,0.8364,1.625,1.6453,2.7642,0.9702,0.6516,0.2437,1.4418,0.947,0.7705,1.5146,1.8668,0.8548,0.5847,0.6942,0.6626,1.5202,0.9485,0.0966,0.8322,0.7017,0.6395,0.3054,2.5669,1.9043,1.8479,2.0172,1.7331,0.4179,1.1143,1.4873,0.2668,0.6479,0.6718,2.2017,1.2496,0.6479,0.6108,BRCACancer
Utah__B06,0.1427,1.2462,0.6456,0.8939,0.8882,1.3371,1.3624,2.9858,0.6149,0.2553,0.2069,1.2972,0.4916,0.3729,0.9265,1.9022,0.6722,0.5372,0.3153,0.418,0.8952,0.7325,-0.4543,0.3949,0.5883,0.1873,-0.064,2.7171,1.9161,1.9803,2.2142,1.0907,0.2866,0.2587,1.1554,0.4172,0.2633,0.4365,0.9058,1.0489,0.5667,0.6084,BRCACancer
Utah__B07,0.7386,1.711,1.0637,1.4574,1.3116,1.7604,1.9501,3.0853,1.2055,0.9139,0.2937,1.696,0.9763,0.8771,1.5364,2.276,1.0309,0.7191,0.9469,0.5051,1.352,1.2583,0.0527,0.872,1.0091,0.6099,0.2844,3.0606,2.3593,2.0565,2.5356,1.6208,0.6984,0.7823,1.6142,0.5349,0.6185,0.8342,1.6068,1.5981,0.774,1.1005,BRCACancer
Utah__B08,0.4737,1.4353,0.8899,1.2857,0.9763,1.4685,1.8753,2.8734,1.1128,0.9158,0.2825,1.584,0.9749,0.6868,1.3428,1.997,1.0448,0.5083,1.0181,0.7413,1.4011,1.0074,0.2484,0.7363,0.8062,0.9499,0.1893,2.8808,2.4113,2.2317,2.0855,1.5605,0.5641,0.8294,1.8807,0.3494,0.6231,0.4833,1.6248,1.6745,0.4729,0.9332,Control
Utah__B09,0.3388,1.3628,0.8408,1.1043,0.7873,1.4608,1.4745,2.8534,0.923,0.4812,0.4675,1.5249,0.8786,0.416,1.3779,1.4348,0.5509,0.4487,0.5402,0.4023,0.9449,0.5836,-0.1576,0.3948,0.7297,0.3914,0.0103,2.4793,1.7311,1.8323,1.9718,1.3275,0.4447,0.5774,0.9368,0.3689,0.4503,0.6534,0.8512,1.1157,0.5036,0.9302,Control
Utah__B10,0.4179,1.33,0.7463,1.0331,0.9016,1.4949,1.6636,3.0156,0.8157,0.5724,0.2644,1.3786,0.6175,0.5572,1.2165,1.9537,0.637,0.4665,0.5,0.4913,0.8762,0.8426,-0.0593,0.5467,0.713,0.3824,0.023,2.4887,1.7138,1.5342,2.074,1.0807,0.3488,0.6185,1.3646,0.1697,0.4049,0.3792,1.3652,1.1545,0.5179,0.7709,Control
Utah__B11,0.4745,1.3943,1.1515,1.2278,0.9111,1.4911,1.811,2.608,1.0164,0.7619,0.2836,1.3723,0.7718,0.8366,1.3734,1.8836,0.6929,0.5911,0.8706,0.8358,1.5108,0.8503,0.4095,1.0639,1.0614,0.7661,0.3736,2.3553,1.7982,1.8434,2.1187,1.613,0.43,1.3257,1.4903,0.5007,0.7521,0.4245,2.5954,1.3059,0.5385,0.7547,Control
Utah__B12,0.2089,1.163,0.5326,0.7603,0.5398,1.2835,1.2241,2.9631,0.7243,0.2753,0.2863,1.1133,0.4727,0.1569,1.074,1.2855,0.3624,0.2952,0.3767,0.1692,0.5788,0.6084,-0.1462,0.4324,0.3089,0.2568,-0.1972,2.4295,1.3533,1.2951,1.5377,0.6978,0.0447,0.221,0.7444,0.1919,0.2333,0.2423,0.6093,0.7526,0.2151,0.4162,Control
Utah__C01,0.5554,1.598,1.0824,1.3681,0.903,1.5949,1.8164,2.6919,1.1326,0.9058,0.3182,1.5944,0.8995,0.6483,1.6116,1.8173,1.0758,0.7034,1.0743,0.6879,1.346,1.074,0.1975,1.0085,0.8749,0.8819,0.3983,2.5606,2.1035,1.9245,2.0119,1.4018,0.5241,0.7004,1.5332,0.3162,0.4373,0.5956,1.6917,1.6644,0.5951,1.0742,BRCACancer
Utah__C02,0.6147,1.5096,0.8026,1.3173,1.1648,1.7664,1.8751,3.0529,1.148,1.0022,0.2258,1.3808,0.815,0.695,1.4512,2.0323,1.0604,0.7512,1.1332,0.7022,1.285,1.1712,0.3054,1.0323,1.0388,0.9991,0.4378,2.4784,2.3048,1.7786,2.1985,1.3741,0.43,0.7966,1.686,0.2879,0.412,0.4722,1.6406,1.6343,0.5373,1.0362,BRCACancer
Utah__C03,0.7599,1.7685,1.0335,1.5367,1.1033,1.8753,1.95,3.0339,1.3321,1.062,0.2799,1.6306,0.8395,0.6983,1.7467,2.011,1.2044,0.756,1.2579,0.7578,1.4418,1.317,0.308,1.0071,1.0357,1.123,0.3843,2.5565,2.348,1.8921,2.2073,1.4323,0.5128,0.7528,1.5645,0.2967,0.5974,0.5496,1.6462,1.6613,0.6448,1.3579,BRCACancer
Utah__C04,0.2381,1.3299,0.5021,1.1098,0.5786,1.3729,1.4836,2.4793,0.8604,0.6777,0.1631,1.0045,0.6719,0.5487,1.2537,1.3418,0.7722,0.3557,1.0724,0.3885,1.0345,0.7594,0.1013,0.4666,0.6851,0.7852,0.062,2.0831,1.62,1.4906,1.2023,1.0888,0.2632,0.7423,1.5165,-0.0611,-0.0266,0.2888,1.1013,1.1264,0.2626,0.6613,Control
Utah__C05,0.2781,1.3847,0.4668,1.023,0.6371,1.4698,1.5545,2.8155,0.9214,0.7662,0.2079,0.9753,0.5715,0.4656,1.3277,1.6228,0.839,0.3535,0.8879,0.3673,0.9492,0.6499,0.0729,0.6411,0.581,0.8347,0.1802,2.0159,1.807,1.1281,1.5003,0.9027,0.208,0.656,1.4857,0.2281,0.2788,0.3531,1.2452,1.0675,0.3565,0.6485,BRCACancer
Utah__C06,-0.2956,0.4913,0.2015,0.5587,0.2714,0.6629,0.4725,0.9387,0.4399,0.4595,-0.0114,0.5054,0.4305,-0.0095,0.4086,0.422,0.3721,0.1368,0.3255,0.3318,0.6191,0.2617,-0.1614,0.1761,0.2273,0.5779,-0.1642,1.0424,0.5973,0.3606,0.4781,0.5857,-0.3495,0.3391,0.2559,0.1158,0.0221,0.2208,0.4099,0.4127,0.2063,0.3079,Control
Utah__C07,0.3907,1.4536,0.6197,1.1298,0.7214,1.5622,1.7594,2.9254,1.0367,0.7946,0.1931,1.1156,0.6451,0.4446,1.3655,1.891,0.8293,0.5046,0.9252,0.5414,1.0048,0.8029,0.1922,0.6896,0.8413,0.7961,0.2981,2.2466,1.777,1.4325,1.7579,1.0205,0.2223,0.7346,1.5618,0.1388,0.3805,0.3844,1.6137,1.2457,0.3938,0.7287,Control
Utah__C08,0.4073,1.4968,0.8253,1.3184,0.9669,1.6101,1.9447,2.7569,1.1174,1.03,0.2423,1.4743,0.8025,0.5644,1.5478,1.9124,1.1103,0.6621,0.8857,0.6903,1.2626,0.9153,0.1405,0.798,0.8915,0.946,0.4371,2.3801,1.9886,1.6832,1.9055,1.374,0.6266,0.8782,1.6928,0.1936,0.5617,0.3751,1.6755,1.5561,0.4976,0.9498,Control
Utah__C09,0.4409,1.4266,0.6558,1.1152,0.8759,1.5987,1.7122,3.0072,0.9347,0.7707,0.1636,1.0362,0.6507,0.5745,1.3308,1.9958,0.7943,0.5684,0.7891,0.5323,1.0328,0.9249,0.1608,0.8478,0.7341,0.8688,0.4097,2.0665,1.8805,1.3987,2.0163,1.154,0.2918,0.6458,1.5422,0.1837,0.351,0.3788,1.4093,1.1803,0.4081,0.7299,Control
Utah__C10,0.5489,1.4381,0.6504,1.1028,1.031,1.5883,1.688,3.1683,0.9266,0.8186,0.1267,1.0082,0.5746,0.5517,1.2065,1.9727,0.8199,0.5995,0.9301,0.5235,1.0024,0.8461,0.1939,0.6597,0.8415,0.959,0.3683,2.1389,1.7432,1.3503,1.9333,1.061,0.147,0.7367,1.6018,0.2009,0.3655,0.3534,1.9256,1.2602,0.4487,0.7515,BRCACancer
Utah__C11,0.5733,1.4644,0.9168,1.4415,0.9301,1.6203,1.9165,2.8783,1.2576,0.9969,0.265,1.4393,0.8995,0.5665,1.522,1.8532,0.9829,0.5913,1.1118,0.6369,1.3901,0.9473,0.2915,0.8441,0.874,1.0201,0.3926,2.4498,2.1308,1.8928,1.9628,1.3725,0.5599,0.877,1.5754,0.2485,0.5482,0.38,1.5708,1.4876,0.4281,1.1271,Control
Utah__C12,0.3457,1.1705,0.4634,1.0423,0.6294,1.2089,1.2726,2.515,0.8569,0.7301,0.1557,0.945,0.6015,0.3113,1.1617,1.2612,0.6188,0.2848,0.834,0.3767,0.9473,0.5586,0.1825,0.5002,0.591,0.9278,0.0151,2.0609,1.5661,1.4131,1.3043,0.9259,0.2165,0.7338,1.4811,0.0737,0.063,0.2448,0.9563,0.9249,0.2821,0.5514,BRCACancer
Utah__D01,0.3161,1.4339,0.8831,1.0979,0.822,1.5324,1.5354,2.9679,0.9405,0.5772,0.3641,1.6021,0.6835,0.4044,1.3323,1.5562,0.7049,0.4519,0.7314,0.4109,1.0069,0.9008,-0.0561,0.584,0.5165,0.4168,0.0217,2.5672,1.9346,1.5866,1.9881,0.9501,0.2513,0.529,1.1661,0.3028,0.2305,0.3313,0.8537,1.1575,0.6001,0.9793,BRCACancer
Utah__D02,0.6173,1.4724,0.787,1.1815,0.7431,1.6257,1.7564,3.0808,0.9975,0.7474,0.1901,1.2216,0.7093,0.4601,1.4985,1.8169,0.8605,0.5016,1.0181,0.5404,0.9646,0.9094,0.2107,0.6069,0.7776,0.9811,0.2518,2.2577,1.8846,1.7335,1.8039,1.1421,0.2049,0.6871,1.6778,0.2775,0.5102,0.3397,1.4096,1.3323,0.2193,0.9137,BRCACancer
Utah__D03,0.3195,1.3696,0.4442,1.0295,0.6653,1.5198,1.6932,2.9559,0.9186,0.5753,0.1656,1.0772,0.7694,0.4545,1.4563,1.7117,0.7336,0.4952,1.0268,0.3031,0.9495,0.7436,0.143,0.5813,0.5125,0.9107,0.2727,2.2881,1.8815,1.4821,1.649,1.1414,0.1951,0.5266,1.3992,0.1272,0.3373,0.3471,1.1247,1.2311,0.4085,0.7627,BRCACancer
Utah__D04,0.5059,1.4045,0.7574,1.1538,0.8386,1.5143,1.7404,2.8959,0.9903,0.7664,0.1911,1.3687,0.778,0.5358,1.4413,1.6646,0.9022,0.4716,1.0213,0.5594,1.2014,0.7633,0.1762,0.7519,0.6637,1.0027,0.2034,2.3353,1.9645,1.532,1.8382,1.2464,0.3745,0.6127,1.4856,0.1886,0.4259,0.4559,1.4288,1.5258,0.4321,0.9844,BRCACancer
Utah__D05,0.5322,1.3925,0.6697,1.1359,0.8673,1.5963,1.7085,3.0886,0.9271,0.7229,0.1444,1.2577,0.755,0.6355,1.2867,1.9734,0.8721,0.5481,1.121,0.4533,1.1674,0.9168,0.1563,0.7658,0.7116,0.9164,0.3387,2.3959,2.0902,1.4317,1.8202,1.0888,0.2628,0.6465,1.5928,0.0305,0.2727,0.3797,1.4941,1.5423,0.4795,0.8234,BRCACancer
Utah__D06,0.6511,1.5264,0.8918,1.3356,0.9945,1.7331,1.9349,2.989,1.1715,0.9369,0.2321,1.5087,0.9144,0.5217,1.4382,2.0559,1.0717,0.6873,1.0652,0.6484,1.3936,1.0528,0.2037,1.0463,0.8937,1.0041,0.2985,2.4627,2.0827,1.8069,2.0913,1.2819,0.5519,0.7294,1.6104,0.1905,0.5766,0.4626,1.697,1.592,0.5295,1.1442,BRCACancer
Utah__D07,0.6004,1.5192,0.7574,1.3186,0.9301,1.7504,1.7948,3.0845,1.1639,0.8927,0.243,1.3012,0.7684,0.5985,1.5517,1.9633,0.985,0.672,1.1091,0.4935,1.2103,0.9857,0.2648,0.7454,0.8512,1.021,0.3034,2.4718,2.2277,1.8577,1.9843,1.2325,0.2289,0.7582,1.6028,0.085,0.3882,0.3241,1.3569,1.5767,0.4815,1.1059,Control
Utah__D08,0.2276,1.1805,0.593,1.0044,0.6073,1.3134,1.377,2.8485,0.8241,0.6416,0.0793,1.0459,0.7509,0.4122,1.0568,1.6599,0.7477,0.4064,0.8162,0.4125,0.9806,0.561,0.054,0.5647,0.5924,0.4844,0.14,2.3288,1.7627,1.5195,1.5993,0.9785,0.1896,0.635,1.3788,0.2168,0.2565,0.3619,1.0306,1.1666,0.4026,0.7047,Control
Utah__D09,0.5258,1.4852,0.7822,1.3152,0.9213,1.7017,1.7288,2.9844,1.026,0.8946,0.1838,1.3631,0.7996,0.6113,1.3878,1.8609,0.9573,0.5849,0.8741,0.4591,1.1434,0.9563,0.1514,0.9133,0.7957,0.908,0.3126,2.2722,1.8707,1.58,1.9099,1.2364,0.2937,0.7499,1.5002,0.1959,0.4527,0.4141,1.4581,1.4334,0.5347,0.9325,Control
Utah__D10,0.4088,1.3006,0.9363,1.2631,0.7425,1.3805,1.6333,2.5165,1.144,0.8712,0.2745,1.3649,0.9094,0.7389,1.3142,1.6988,0.8819,0.3597,0.9279,0.7528,1.6249,0.6994,0.4772,1.036,0.6287,0.9975,0.4019,2.2829,1.8092,1.5359,1.7416,1.4618,0.423,1.3831,1.6685,0.2876,0.7163,0.2583,2.6089,1.3023,0.4225,0.7689,Control
Utah__D11,-0.0181,0.8462,0.3851,0.7571,0.4298,0.9694,0.9425,2.0106,0.5821,0.3941,0.0144,0.7816,0.5608,0.3091,0.7483,0.9628,0.5956,0.286,0.5163,0.3562,0.6611,0.356,-0.0969,0.3238,0.4696,0.4007,-0.093,1.3961,1.0658,0.9701,0.8984,0.6823,0.1292,0.3758,1.0214,0.0027,-0.0895,-0.0133,0.39,0.5751,0.2622,0.5213,Control
Utah__D12,0.158,1.2034,0.6327,1.2285,0.6115,1.1951,1.5613,2.6699,0.9088,0.851,0.2221,1.0945,0.6883,0.3071,1.103,1.432,0.7861,0.4637,0.8605,0.4521,1.0357,0.475,0.2146,0.6405,0.5075,0.7412,0.1754,2.1652,1.9008,1.5914,1.453,0.9952,0.3455,0.592,1.5708,0.2097,0.5301,0.2675,1.1575,1.1698,0.2945,0.8498,Control
Utah__E01,0.5063,1.3662,0.6082,1.0905,0.7004,1.4197,1.7616,3.1157,0.8994,0.6724,0.165,1.0011,0.6905,0.6366,1.203,1.8175,0.6682,0.3857,0.7618,0.4121,0.8913,0.6233,0.2029,0.6974,0.7419,0.7441,0.1353,2.4984,2.0328,1.4028,1.7876,1.2564,0.2903,0.6995,1.6511,0.1941,0.445,0.3324,1.3538,1.2782,0.3167,0.5896,BRCACancer
Utah__E02,0.6975,1.549,0.8298,1.1607,1.0525,1.7421,1.8473,2.9648,1.0944,0.9613,0.2322,1.2606,0.8396,0.7011,1.4982,2.0619,0.9169,0.7062,1.0279,0.7519,1.2132,1.0251,0.3208,0.9161,0.9447,0.8797,0.4314,2.2464,1.9833,1.5741,2.1508,1.2388,0.464,0.7618,1.6367,0.354,0.4333,0.5047,1.8253,1.5408,0.4438,0.9643,Control
Utah__E03,0.5847,1.476,0.7524,1.3199,0.9005,1.48,2.0106,2.8091,1.2486,1.0666,0.2374,1.346,0.9375,0.6006,1.5819,1.8607,0.9563,0.5338,1.1365,0.7015,1.3203,0.9714,0.3519,0.7764,0.8224,1.1201,0.4755,2.4326,2.173,1.5729,1.8021,1.3118,0.3898,1.0141,1.7279,0.1387,0.5378,0.3484,1.9045,1.6244,0.341,0.9753,Control
Utah__E04,0.6256,1.5751,0.8202,1.5135,1.1234,1.7637,1.9239,3.1105,1.2578,0.9741,0.2417,1.3836,0.8375,0.6755,1.5522,1.903,1.0099,0.7728,1.1291,0.6525,1.2964,1.084,0.4407,0.9452,0.7954,0.8646,0.5086,2.5968,2.2783,1.8003,2.2101,1.393,0.3922,1.0042,1.5585,0.197,0.7019,0.4271,1.8146,1.4519,0.4531,1.1976,Control
Utah__E05,0.5665,1.4728,0.7607,1.101,0.9926,1.6991,1.6615,3.0064,0.9411,0.7286,0.1527,1.3034,0.7378,0.5764,1.3578,1.9157,0.8272,0.6309,0.7578,0.5843,1.1294,0.9573,0.1294,0.8453,0.9087,0.6032,0.4245,2.1522,1.8231,1.6993,2.1393,1.0234,0.3877,0.6981,1.355,0.1571,0.4233,0.2596,1.3372,1.1892,0.5261,0.8325,Control
Utah__E06,0.2488,1.1853,0.5192,0.9068,0.7437,1.3401,1.2873,2.674,0.6281,0.4774,0.1127,1.0096,0.5985,0.556,1.0626,1.7328,0.6972,0.4799,0.5445,0.5466,0.8957,0.7641,-0.186,0.5463,0.8052,0.3488,0.13,2.0234,1.5152,1.1167,1.9127,0.9293,0.2388,0.3489,1.0621,0.3517,0.2181,0.3784,1.2825,1.0632,0.5501,0.5403,BRCACancer
Utah__E07,0.7045,1.5082,0.7823,1.3229,0.8718,1.6932,1.7853,3.2,1.106,0.8455,0.233,1.2871,0.7595,0.5802,1.5829,1.878,0.8447,0.5463,1.0696,0.5845,1.3395,0.8172,0.4272,0.8591,0.8173,0.9901,0.2784,2.3939,2.0013,1.6572,2.1889,1.225,0.2678,0.7607,1.6568,0.2078,0.4477,0.3574,1.5608,1.4458,0.4187,1.1542,BRCACancer
Utah__E08,0.7776,1.5241,0.7438,1.2946,0.8877,1.614,1.9316,3.1266,1.1541,0.9748,0.2447,1.3714,0.8862,0.6469,1.5767,1.9876,1.0082,0.5802,1.1355,0.6083,1.3214,1.0467,0.3362,0.8648,0.855,1.0893,0.3723,2.7615,2.2098,1.8965,2.1498,1.2581,0.4182,0.8142,1.734,0.2376,0.4826,0.435,1.6118,1.6474,0.4398,1.0658,Control
Utah__E09,0.4737,1.4669,0.9612,1.2626,0.8472,1.517,1.8296,2.6813,1.1666,0.9465,0.303,1.2997,1.0599,0.6705,1.5422,1.7948,0.8372,0.4691,1.0425,0.727,1.5387,0.9261,0.5804,0.7672,0.6825,1.2243,0.3589,2.4301,2.0034,1.8319,2.0305,1.5536,0.3588,1.2086,1.6254,0.2588,0.7868,0.4905,2.5256,1.419,0.4265,0.8561,BRCACancer
Utah__E10,0.6336,1.5889,0.9467,1.3272,0.9383,1.6806,1.9184,2.9402,1.0836,0.885,0.2999,1.4513,0.779,0.6526,1.6253,2.0545,0.866,0.7145,0.9868,0.4964,1.1956,1.014,0.2027,0.7989,0.8124,0.8286,0.3017,2.4702,1.9686,1.5139,2.0992,1.2571,0.4437,0.6514,1.4864,0.2654,0.5503,0.4809,1.5688,1.6776,0.6857,0.9161,BRCACancer
Utah__E11,0.3899,1.3098,0.6676,1.1673,0.7209,1.453,1.6739,2.9549,0.9342,0.7978,0.1899,1.1343,0.6679,0.4406,1.3104,1.8126,0.7699,0.4862,0.8565,0.5149,1.0909,0.735,0.0478,0.5849,0.8003,0.8142,0.2047,2.2716,1.9394,1.5828,1.6739,1.0861,0.2811,0.6636,1.5293,0.1877,0.4095,0.3098,1.2797,1.3094,0.331,0.7206,Control
