@relation data

@attribute id string
@attribute 1001 numeric
@attribute 10053 numeric
@attribute 10205 numeric
@attribute 10207 numeric
@attribute 1040 numeric
@attribute 10653 numeric
@attribute 11030 numeric
@attribute 11227 numeric
@attribute 114569 numeric
@attribute 118429 numeric
@attribute 118932 numeric
@attribute 120224 numeric
@attribute 123036 numeric
@attribute 126695 numeric
@attribute 128077 numeric
@attribute 128218 numeric
@attribute 1364 numeric
@attribute 1366 numeric
@attribute 143098 numeric
@attribute 147700 numeric
@attribute 147798 numeric
@attribute 152002 numeric
@attribute 161291 numeric
@attribute 1832 numeric
@attribute 200634 numeric
@attribute 2041 numeric
@attribute 2065 numeric
@attribute 2125 numeric
@attribute 2335 numeric
@attribute 2591 numeric
@attribute 25987 numeric
@attribute 266977 numeric
@attribute 26751 numeric
@attribute 27134 numeric
@attribute 27242 numeric
@attribute 29841 numeric
@attribute 3176 numeric
@attribute 347735 numeric
@attribute 3694 numeric
@attribute 3880 numeric
@attribute 4070 numeric
@attribute 4072 numeric
@attribute 4313 numeric
@attribute 4582 numeric
@attribute 50848 numeric
@attribute 5349 numeric
@attribute 5468 numeric
@attribute 54836 numeric
@attribute 54845 numeric
@attribute 54961 numeric
@attribute 55040 numeric
@attribute 55615 numeric
@attribute 55620 numeric
@attribute 558 numeric
@attribute 5603 numeric
@attribute 5652 numeric
@attribute 57111 numeric
@attribute 57402 numeric
@attribute 57619 numeric
@attribute 57669 numeric
@attribute 59084 numeric
@attribute 6337 numeric
@attribute 64063 numeric
@attribute 6935 numeric
@attribute 7040 numeric
@attribute 7431 numeric
@attribute 79098 numeric
@attribute 79767 numeric
@attribute 79977 numeric
@attribute 83481 numeric
@attribute 84674 numeric
@attribute 8829 numeric
@attribute 92359 numeric
@attribute 9289 numeric
@attribute 999 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A11,-0.0889,0.0248,0.4787,0.2033,-0.0805,0.5262,-0.0956,-0.1409,-0.0644,1.1248,0.0549,0.0965,2.6038,0.1255,0.8291,-0.0377,-0.2819,-0.0813,0.5663,-0.0186,0.0658,0.0608,-0.0806,0.0827,0.0971,0.1902,-0.0853,-0.0263,-0.0152,0.5723,-0.2242,-0.0228,0.3583,0.171,0.063,0.0099,0.5298,0.2869,-0.0366,-0.1303,-0.102,-0.1387,-0.1397,0.139,0.9364,0.06,0.0128,0.0468,-0.0626,0.0906,-0.1073,0.1927,-0.1113,-0.0163,0.7966,-0.066,-0.0614,0.081,-0.0203,0.2382,0.2855,-0.0774,-0.1197,0.7123,2.0248,2.3154,-0.1018,0.0954,-0.1503,0.1493,0.5616,-0.0299,0.0029,1.1794,0.0983,Control
Utah__A12,-0.1101,-0.0347,0.2485,0.176,-0.0689,0.2809,0.0358,0.0539,0.1095,1.0202,-0.0376,0.0291,2.0926,0.2499,0.6826,0.121,-0.1148,-0.2183,0.2483,-0.1395,0.0109,0.1823,-0.2247,0.0637,0.0748,0.2802,-0.0123,-0.0702,0.0549,0.2879,-0.1493,0.049,0.3966,0.229,0.0407,0.0907,0.4006,0.3216,0.0411,-0.1789,-0.1282,-0.1242,-0.1235,0.1566,1.2296,0.2407,0.1096,0.0773,-0.0747,-0.1082,-0.1567,0.1647,0.0223,-0.1347,0.6695,-0.0856,0.0533,0.3136,0.0478,0.2336,0.141,-0.0017,-0.1958,0.2521,1.712,1.7777,0.1461,-0.0043,-0.0097,0.1283,0.517,-0.0991,-0.1019,0.6696,0.0157,Control
Utah__B01,-0.0979,-0.0269,0.3944,0.4613,-0.1446,0.3954,-0.0231,0.0314,-0.0919,1.2137,0.0886,0.4511,2.7926,0.1476,0.6342,-0.0466,-0.4386,-0.286,0.8345,-0.2944,-0.1316,0.1294,-0.0509,-0.0403,0.1469,0.26,0.0718,-0.1625,-0.0465,0.357,-0.2111,-0.0109,0.7174,0.1928,0.0128,0.0125,0.4578,0.1505,0.0065,-0.3421,-0.3036,-0.3055,-0.1637,0.0664,1.0389,0.1594,-0.0208,0.0937,-0.154,-0.2173,-0.3631,0.0932,-0.0363,-0.0463,0.703,-0.1602,0.0914,0.1525,-0.0322,0.3031,-0.0297,0.0197,-0.3838,0.9752,1.6386,2.1286,0.0739,-0.1306,-0.0288,0.3374,0.5643,-0.0191,-0.4108,0.2355,-0.0335,Control
Utah__B02,-0.0412,0.094,0.5415,0.3092,-0.0479,0.5893,-0.0499,-0.1021,-0.0805,1.25,0.2293,0.1686,2.7689,0.3187,1.139,-0.0483,-0.2167,-0.0563,0.6837,-0.0454,0.0726,0.0969,0.0397,-0.0859,0.2075,0.3546,-0.0236,-0.0092,-0.0481,0.6519,-0.1236,-0.0446,0.6572,0.2704,0.1022,0.0604,0.569,0.3164,-0.0571,-0.1431,0.0672,-0.095,-0.1556,0.0666,1.2979,0.0559,0.0131,0.0795,-0.0908,0.0577,-0.1153,0.293,0.1029,0.1063,1.0242,-0.0739,0.0032,0.0933,-0.0481,0.3103,0.3079,-0.0513,-0.0985,0.7045,2.0366,2.4939,0.1193,0.108,-0.0998,0.349,0.8286,-0.0802,0.0333,1.0911,0.0178,Control
Utah__B03,-0.071,-0.0461,0.4623,0.3965,-0.0953,0.4533,-0.0408,-0.0269,-0.0356,1.4158,0.2689,0.2391,2.7313,0.2434,0.9133,0.0066,-0.3077,-0.2309,0.7299,-0.0594,-0.0286,0.0769,-0.0323,-0.134,0.2212,0.2067,-0.0217,-0.0308,0.0736,0.6138,-0.1955,-0.0317,0.6583,0.294,0.0702,-0.0062,0.5581,0.2183,-0.0255,-0.1346,-0.2101,-0.0837,-0.1158,0.0356,1.1139,0.0933,0.0093,0.1402,-0.1401,0.0272,-0.1936,0.2312,-0.0477,0.0344,0.914,-0.0618,0.0283,0.0264,-0.0518,0.341,0.1385,-0.1005,-0.1401,0.7728,1.7544,2.4523,0.0374,0.0052,-0.1389,0.2376,0.7618,-0.0394,0.0303,0.7365,0.0641,BRCACancer
Utah__B04,-0.1828,0.0412,0.2553,0.3994,-0.0441,0.2213,-0.0809,-0.0475,-0.116,1.6759,-0.0934,0.0828,2.6961,0.2075,0.7789,0.0119,-0.1174,-0.0996,0.8354,-0.0608,0.0574,0.1327,-0.1091,-0.0264,0.1614,0.2316,-0.1055,-0.0248,-0.0356,0.6971,-0.1378,-0.0992,0.5971,0.2038,0.0895,0.0753,0.6602,0.1695,-0.034,-0.1354,-0.0656,-0.0881,-0.164,0.1376,0.9852,-0.0108,3e-04,-0.0102,-0.1021,0.0165,-0.1638,0.1899,-0.074,-0.0194,0.8283,-0.1672,-0.0675,0.0951,-0.0477,0.2588,0.2591,-0.1526,-0.222,0.8413,1.8642,1.9304,0.0249,0.0467,-0.1181,0.1102,0.6401,-0.0767,-0.0642,1.0022,-0.0661,BRCACancer
Utah__B05,-0.1661,-0.0509,0.1528,0.2355,-0.0982,0.2844,-0.0199,0.0149,-0.1255,1.1032,0.0206,-0.047,2.2702,0.2464,0.8134,0.0557,-0.0787,-0.2379,0.3942,-0.0074,0.0367,0.1338,-0.0361,0.0667,0.1017,0.2361,-0.0768,-0.0441,0.0208,0.5233,-0.1423,0.0211,0.422,0.1335,0.3173,0.0637,0.3844,0.2461,-0.0261,-0.2055,-0.1083,-0.089,-0.282,0.2039,0.8279,0.0954,0.0491,0.0215,-0.0679,-0.017,-0.1568,0.1954,-0.1155,0.0534,0.6254,-0.1369,0.0123,0.1004,-0.0048,0.1979,0.1657,-0.1138,-0.1855,0.4541,2.1068,2.0922,0.0993,-0.0143,-0.0776,0.1535,0.6013,-0.0138,-0.0739,1.0504,-0.0072,BRCACancer
Utah__B06,-0.2256,-0.0989,0.3584,0.2508,-0.1045,-0.021,0.0569,0.0505,-0.1542,1.0665,-0.1037,0.0867,2.4259,0.1506,0.2514,-0.0279,-0.4743,-0.3543,0.5998,-0.2938,-0.191,0.042,-0.319,-0.0566,0.0887,0.1158,0.0909,-0.1982,0.024,0.5404,-0.2214,0.1032,0.5303,0.0054,0.018,0.0683,0.5463,0.1077,0.0878,-0.3993,-0.2642,-0.2838,-0.1416,-0.0024,0.9112,-0.1192,0.1557,0.0226,-0.0031,-0.1751,-0.3722,-0.0765,-0.3657,-0.0964,0.4015,-0.1664,0.0243,0.2857,0.0486,0.1453,-0.013,-0.293,-0.4018,0.4619,1.3579,1.9377,0.0599,-0.12,0.0237,-0.0984,0.5392,-0.029,-0.432,0.4282,-0.0893,BRCACancer
Utah__B07,-0.1176,0.0469,0.4936,0.3733,-0.0198,0.5611,-0.0841,-0.0452,-0.0732,1.4176,0.3485,0.0205,2.8922,0.3164,1.0467,0.0613,-0.2807,-0.0945,0.6765,0.0081,0.1226,0.1628,-0.0176,-0.0684,0.2744,0.3186,-0.1035,0.0094,-0.0462,0.8543,-0.192,-0.0346,0.6532,0.2937,0.0252,-0.0331,0.6374,0.2618,-0.0277,-0.1938,-0.0579,-0.0943,-0.1533,0.0726,1.2492,-0.0283,0.0089,0.012,-0.1077,0.1146,-0.1197,0.2942,-0.0178,-0.0408,1.0787,-0.1304,-0.0203,0.001,-0.0213,0.3074,0.3815,-0.1414,-0.1206,0.7745,2.1339,2.4466,0.0912,0.0741,-0.1173,0.2237,0.8418,-0.0903,-0.0293,1.1694,-0.102,BRCACancer
Utah__B08,-0.0411,0.306,0.3642,0.2183,-0.0613,0.9097,-0.0824,-0.0654,-0.02,1.3107,0.1141,0.2749,2.8932,0.244,0.9725,-0.022,-0.1328,-0.0744,0.7076,0.0388,0.078,0.0725,0.0516,-0.0137,0.1448,0.2954,-0.0181,0.0313,-0.0412,0.4871,-0.0803,-0.0665,0.444,0.2867,-0.016,-0.0246,0.6505,0.3107,-0.059,-0.0968,0.0144,-0.0948,-0.1389,0.0356,1.4847,-0.0282,0.0555,0.1286,-0.1186,0.1357,-0.0034,0.2292,0.0666,0.1081,0.8112,-0.1096,-0.0818,-0.0198,-0.0408,0.1894,0.13,-0.0494,-0.076,0.5053,2.3817,2.5855,0.1361,0.1361,-0.1378,0.3377,0.939,-0.0505,0.204,0.7684,0.0249,Control
Utah__B09,-0.0546,0.1475,0.1043,0.4038,-0.1227,0.3168,-0.119,-0.0377,-0.1515,1.4521,-0.1093,-0.0221,2.8597,0.1471,0.5458,0.009,-0.3584,-0.186,0.6711,-0.1333,0.0503,0.1126,-0.125,0.0553,0.1606,0.2306,-0.0523,-0.138,-0.0617,0.5379,-0.1959,-0.0393,0.5246,0.1608,-0.0482,-0.0653,0.4076,0.1211,-0.0888,-0.0729,-0.0916,-0.0846,-0.1672,0.0424,0.9104,0.0945,-0.0275,0.0498,-0.1799,0.0098,-0.1499,0.2856,-0.0561,-0.0301,0.6791,-0.1105,-0.1747,-0.0093,-0.1123,0.1918,-0.0617,-0.062,-0.146,0.9826,1.9542,1.7823,0.1119,0.0255,-0.1217,0.0734,0.3272,-0.1168,-0.0113,0.8064,-0.0849,Control
Utah__B10,-0.0353,-0.0084,0.0898,0.2747,-0.0101,0.2048,-0.0361,-0.0873,-0.0984,1.5117,0.035,0.014,2.7056,0.1911,0.8575,-0.0124,-0.4035,-0.1199,0.5191,-0.0369,-2e-04,0.1813,-0.1265,-0.0134,0.0886,0.1899,-0.0943,-0.1133,-0.0304,0.5189,-0.1033,-0.042,0.4367,0.1764,0.0912,0.0159,0.5432,0.2049,0.0185,-0.166,-0.012,-0.0956,-0.168,0.1321,0.9152,0.1064,0.0504,-0.0274,-0.1501,-0.04,-0.104,0.2769,-0.079,-0.064,0.7544,-0.1069,-0.0057,0.265,-0.0368,0.1653,0.2898,-0.0772,-0.0472,0.5887,1.6541,1.8121,0.1116,-0.0134,-0.1022,0.1694,0.4762,-0.0696,-0.0048,0.9885,0.0164,Control
Utah__B11,-0.0912,0.1171,0.358,0.2711,-0.0014,0.5845,-0.0872,-0.0468,-0.1203,1.484,0.2069,-0.0099,2.6887,0.1709,1.0366,0.0018,-0.2361,-0.1532,0.6272,0.0364,0.166,0.1565,-0.0179,-0.0268,0.2775,0.2194,-0.0811,-0.0309,-0.0654,0.4528,-0.0974,-0.0476,0.4005,0.2028,0.0423,0.0535,0.6845,0.3008,-0.0517,-0.0263,0.1477,-0.0571,-0.1549,0.1399,1.2861,0.136,0.0096,0.0227,-0.1056,0.0963,-0.1074,0.2042,0.0885,-0.025,0.6434,-0.0631,-0.0586,0.1445,-0.0295,0.2143,0.1332,-0.0773,-0.1076,0.5325,2.5363,2.3312,0.0646,0.0799,-0.0789,0.1863,1.0423,-0.0283,0.0029,0.5545,-0.0046,Control
Utah__B12,-0.0869,0.0027,-0.0444,0.3865,-0.0673,0.0081,-0.0586,-0.0663,-0.0697,1.1023,0.0244,0.0585,2.3225,0.1234,0.507,0.0831,-0.1452,-0.1282,0.6729,-0.0865,0.0117,0.1427,-0.1434,-0.1157,0.0104,0.2292,-0.0841,0.0304,-0.0719,0.2067,-0.2194,-0.0829,0.5611,0.1237,0.0269,-0.062,0.3363,0.1919,-0.0733,-0.1153,-0.1441,-0.0787,-0.1541,0.0646,0.5644,0.0381,0.0602,-0.1156,-0.1026,0.013,-0.1638,0.0797,0.0278,-0.0535,0.4891,-0.1367,-0.0155,0.0029,-0.0105,0.1706,0.0585,-0.1063,-0.1457,0.7763,1.5348,1.5953,0.0596,0.0233,-0.0984,0.0563,0.1143,-0.1417,0.1152,0.1324,-0.0394,Control
Utah__C01,-0.1464,0.0967,0.5359,0.2357,-0.0913,0.5676,-0.0691,-0.0418,-0.1125,1.5663,0.2578,-0.0011,2.235,0.2226,0.9979,0.0091,-0.0685,-0.0496,0.7579,-0.0895,0.0386,0.1852,0.0086,0.0123,0.1454,0.3259,-0.0885,-0.0213,-0.0316,0.6244,-0.1224,-0.0286,0.5242,0.245,0.1699,0.0354,0.876,0.2909,-0.0391,-0.1945,0.136,-0.0667,-0.2288,0.1495,1.1762,0.0502,0.0174,0.0416,-0.1537,0.2102,-0.0918,0.1741,0.0188,0.0026,0.9055,-0.1423,0.0302,-0.0049,-0.0369,0.1715,0.1606,-0.1914,-0.1582,0.5255,2.3079,2.5396,0.1157,0.1187,-0.1216,0.1598,0.8949,-0.0105,-0.0532,1.1983,-0.1143,BRCACancer
Utah__C02,-0.0872,0.201,0.3113,0.3145,0.0221,0.6598,-0.0387,-0.0313,-0.0964,1.3701,0.0654,0.1268,2.6975,0.4057,1.3563,0.0647,-0.1696,0.0756,0.5593,0.0464,0.0819,0.1479,0.1388,0.2325,0.1598,0.4106,-0.1391,0.0016,-0.0238,0.5547,-0.0595,-0.04,0.4983,0.3848,0.0911,0.0557,0.6148,0.3578,-0.0232,-0.139,0.1383,-0.0265,-0.1582,0.0811,1.2464,0.0478,0.0667,0.1073,-0.1052,0.2122,-0.067,0.2108,0.0528,0.0366,1.0455,-0.0791,-0.0302,-0.0316,-0.0036,0.2994,0.282,-0.1756,0.0309,0.5804,2.3737,2.2816,0.1779,0.1381,-0.0756,0.2007,0.8992,-0.0789,0.091,0.9583,-0.0042,BRCACancer
Utah__C03,-0.0985,0.0706,0.4094,0.2895,-0.0298,0.5005,-0.041,-0.1258,-0.1837,1.3639,0.3186,0.074,2.6132,0.2383,1.3599,0.0915,-0.1015,0.0826,0.6671,0.0953,0.1323,0.1666,0.1112,-0.0539,0.2102,0.3739,-0.1364,0.0076,0.0148,0.7715,-0.1801,0.0125,0.4828,0.3387,0.0783,0.0623,0.6644,0.4439,-0.0025,-0.0895,0.1164,-0.0447,-0.1374,0.2397,1.1478,0.0153,0.0527,0.1379,-0.0783,0.2859,-0.0462,0.345,0.0086,-0.0511,1.2029,-0.1697,-0.0733,0.0163,-3e-04,0.3142,0.4428,-0.0908,-0.0741,0.5752,2.4757,2.518,0.0633,0.2928,-0.1165,0.1614,0.8273,-0.08,0.1673,1.7617,-0.0746,BRCACancer
Utah__C04,-0.1128,0.2025,0.2367,0.1399,0.0581,0.6268,-0.0263,-0.0216,-0.1354,0.8457,-0.0328,0.1272,2.3482,0.2925,0.9459,0.0258,0.0056,-0.1595,0.3893,0.0317,0.1409,0.1391,0.023,-0.0362,0.0801,0.2846,-0.0763,-0.0405,-0.1046,0.1729,-0.0322,0.0205,0.225,0.2692,-0.0031,0.0274,0.2147,0.2979,0.007,-0.0465,0.0848,-0.057,-0.1918,0.098,0.9556,0.1266,-0.0195,0.0559,-0.0384,0.0953,0.0283,0.1303,0.1045,0.0538,0.5427,-0.2137,-0.1173,-0.0401,-0.0221,0.0569,-0.0339,-0.0993,-0.0068,0.3974,2.4826,2.2966,0.0852,0.0501,-0.0749,0.1772,0.4383,-0.0731,0.2762,0.4591,0.0085,Control
Utah__C05,-0.0632,0.0649,0.1922,0.2081,-1e-04,0.3105,-0.0465,-0.106,-0.0408,0.987,0.2474,0.0206,1.9881,0.3258,1.1014,0.0792,-0.1438,-0.0688,0.512,0.0692,0.0964,0.1345,0.0438,0.0628,0.0318,0.3767,-0.0691,-0.0457,-0.0264,0.2979,-0.035,-0.0228,0.3393,0.1663,0.057,0.0234,0.3114,0.2566,-0.0237,-0.0941,-0.0994,0.016,-0.1374,0.0566,0.7622,0.0513,-0.0023,0.1202,-0.0758,0.1363,-0.0176,0.1033,0.0902,0.0922,0.5979,-0.0956,-0.0841,0.0597,-0.0243,0.1765,0.1292,-0.1542,-0.0536,0.3469,1.94,2.231,0.0478,0.1127,-0.0977,0.1978,0.5609,-0.0622,0.1762,0.7845,-0.011,BRCACancer
