@relation data

@attribute id string
@attribute 10062 numeric
@attribute 10498 numeric
@attribute 10499 numeric
@attribute 116519 numeric
@attribute 123 numeric
@attribute 1374 numeric
@attribute 1376 numeric
@attribute 1387 numeric
@attribute 1579 numeric
@attribute 1581 numeric
@attribute 183 numeric
@attribute 19 numeric
@attribute 1962 numeric
@attribute 2167 numeric
@attribute 2180 numeric
@attribute 2194 numeric
@attribute 23054 numeric
@attribute 23309 numeric
@attribute 25942 numeric
@attribute 284541 numeric
@attribute 31 numeric
@attribute 335 numeric
@attribute 336 numeric
@attribute 34 numeric
@attribute 376497 numeric
@attribute 3992 numeric
@attribute 4023 numeric
@attribute 4199 numeric
@attribute 4547 numeric
@attribute 51 numeric
@attribute 51129 numeric
@attribute 5346 numeric
@attribute 5360 numeric
@attribute 5465 numeric
@attribute 5469 numeric
@attribute 6256 numeric
@attribute 6319 numeric
@attribute 6342 numeric
@attribute 6514 numeric
@attribute 6555 numeric
@attribute 6604 numeric
@attribute 6720 numeric
@attribute 6822 numeric
@attribute 6907 numeric
@attribute 7350 numeric
@attribute 7363 numeric
@attribute 79718 numeric
@attribute 80205 numeric
@attribute 8202 numeric
@attribute 85441 numeric
@attribute 8648 numeric
@attribute 8694 numeric
@attribute 8800 numeric
@attribute 8841 numeric
@attribute 9415 numeric
@attribute 948 numeric
@attribute 9611 numeric
@attribute 9612 numeric
@attribute 96764 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A11,0.1619,0.3245,0.7284,-0.2601,0.835,0.6935,0.6124,1.3339,-0.199,-0.0738,-4e-04,0.5962,0.1785,-0.2303,1.1156,0.2606,0.7029,0.6728,1.613,-0.3221,0.3307,0.0487,-0.1073,0.7149,0.1539,0.5721,-0.2022,0.0743,-0.0584,0.9671,-0.111,-0.1454,-0.0051,0.3412,1.7375,0.5704,0.0242,1.1185,-0.0537,0.0884,0.0933,0.2571,-0.0691,0.4969,-0.1201,-0.1862,0.9101,0.6063,1.9318,0.3662,0.9808,0.5234,0.3529,0.5616,0.2049,1.1662,1.5011,0.3381,1.0308,Control
Utah__A12,0.0133,0.1347,0.2726,-0.0038,0.6463,0.4284,0.5283,0.7983,0.0785,-0.2022,0.3524,0.2635,0.0958,-0.2743,1.0662,0.0699,0.3466,0.3991,1.0865,-0.1062,0.0695,0.0177,-0.0389,0.6619,-0.0117,0.3166,-0.0561,0.1176,0.0449,0.497,-0.22,-0.2302,-0.0449,0.0775,1.1594,0.3863,0.0985,0.9273,-0.0614,0.0609,0.1534,0.0486,-0.1654,0.2589,0.0302,-0.0109,0.7779,0.313,1.3771,0.072,0.9154,0.4282,-0.1055,0.569,0.1906,0.9789,0.948,0.1734,0.8234,Control
Utah__B01,0.0253,0.1712,0.6384,-0.3273,0.7858,0.7533,0.6269,1.305,-0.2553,-0.2394,0.2724,0.4706,0.0762,-0.3631,1.502,0.0323,0.6973,0.6949,1.6629,-0.1521,0.3246,-0.0306,0.1787,0.8537,-0.1015,0.4227,-0.0083,-0.0667,-0.0751,0.7862,-0.3664,-0.2678,-0.2282,0.2839,1.5683,0.3795,0.076,1.0795,-0.0986,0.1644,0.1576,0.1644,-0.0431,0.5456,-0.2267,-0.1021,1.225,0.6361,1.989,0.1377,1.1399,0.4743,0.2781,0.7127,0.1546,1.5161,1.3492,0.1406,1.1794,Control
Utah__B02,0.1602,0.4487,0.5848,-0.215,1.0385,0.8931,0.797,1.342,-0.187,-0.1651,0.1325,0.4733,0.1108,-0.2192,1.6313,0.4287,0.6783,0.9308,1.7266,-0.1751,0.2634,0.1321,0.0557,1.0077,0.2358,0.6356,0.0899,0.0607,-0.0746,1.0047,-0.108,-0.0859,-0.0288,0.3331,1.8635,0.6502,0.0921,1.1341,-0.1171,-0.0189,0.3221,0.4237,-0.089,0.3943,-0.1646,-0.0843,1.0944,0.5878,1.9451,0.4809,1.244,0.7562,0.2101,0.889,0.3192,1.6666,1.3629,0.404,1.2702,Control
Utah__B03,0.1027,0.3624,0.6518,-0.1415,0.7654,0.7253,0.6947,1.3124,-0.0536,-0.195,0.0935,0.3976,0.0824,-0.168,1.6782,0.2841,0.7045,0.8233,1.6356,-0.0902,0.2998,0.1085,0.0966,0.9077,0.1479,0.6173,-0.0733,-0.0051,-0.0916,0.9521,-0.1429,-0.2083,-0.0902,0.3049,1.7099,0.5473,0.0771,1.1182,-0.0889,0.0675,0.2177,0.2794,-0.128,0.4402,-0.1467,-0.1443,1.154,0.5729,1.9362,0.3117,1.2479,0.6547,0.2147,0.8141,0.223,1.8234,1.347,0.3504,1.1496,BRCACancer
Utah__B04,0.084,0.3127,1.0215,-0.1886,0.5107,0.7268,0.5483,1.5339,-0.145,-0.1791,0.1213,0.5719,0.0826,-0.1981,1.3001,0.2361,0.8477,0.8421,1.6055,-0.2953,0.3808,0.1125,-0.0071,0.7977,0.119,0.5091,0.0066,0.0996,-0.1634,0.6576,-0.1598,-0.1816,-0.1052,0.4194,1.4259,0.7011,-0.0892,0.9317,-0.1287,-0.0873,0.2156,0.3112,-0.147,0.7763,-0.1865,-0.0909,1.7113,0.8039,2.0427,0.2991,1.4346,0.5437,0.2588,0.7142,0.6476,1.7564,1.7098,0.4644,1.1636,BRCACancer
Utah__B05,0.1795,0.3364,0.5946,-0.1375,0.9114,0.7448,0.7161,1.3523,-0.1758,-0.2175,0.2669,0.5555,0.0725,-0.2174,1.2487,0.2747,0.6948,0.7687,1.5794,-0.2156,0.229,0.106,0.0057,0.6087,0.0269,0.5183,-0.0785,0.0753,-0.0106,0.6291,-0.2322,-0.131,-0.1103,0.2944,1.454,0.5899,0.0185,0.8963,-0.1063,0.0774,0.1294,0.305,-0.2235,0.3444,-0.0455,-0.0886,1.0199,0.6206,1.9101,0.283,1.1519,0.5951,0.1093,0.6727,0.7796,0.7283,1.2809,0.3364,0.8636,BRCACancer
Utah__B06,-0.0291,-0.0035,0.4644,-0.304,0.2591,0.2781,0.4648,0.9722,0.0842,-0.3827,0.2463,0.5213,0.0885,-0.4256,1.2735,-0.1863,0.4798,0.5723,1.2245,-0.1466,0.2297,-0.0272,0.149,0.6068,-0.2354,0.3731,-0.0649,0.0033,-0.059,0.5519,-0.3535,-0.3398,-0.2009,0.1601,1.2113,0.2885,-0.1164,0.7429,0.0313,0.1773,0.1556,0.0712,-0.0609,0.3627,-0.2335,-0.077,0.9559,0.4669,1.73,-0.008,0.8889,0.356,0.0664,0.6961,0.315,1.2202,1.0052,-0.0307,0.9139,BRCACancer
Utah__B07,0.2038,0.4532,0.7116,-0.1145,0.7798,0.8386,0.7685,1.4398,-0.1664,-0.1746,0.1835,0.4626,0.1044,-0.2461,1.5287,0.3251,0.7954,0.9679,1.765,-0.248,0.2817,0.1477,0.046,1.0318,0.2158,0.6635,-0.0089,0.1184,-0.0421,1.0862,-0.0826,-0.0861,-0.0532,0.3568,1.777,0.58,0.0183,0.8757,-0.0941,-0.1279,0.3698,0.319,-0.1538,0.4417,-0.1129,-0.0966,1.2303,0.6906,2.0586,0.5393,1.336,0.7136,0.2422,0.9366,0.6608,1.8151,1.5167,0.4087,1.3691,BRCACancer
Utah__B08,0.1997,0.4392,0.5155,-0.1066,0.9072,0.8016,0.6778,1.2348,-0.2282,-0.0982,0.0907,0.2929,0.1377,-0.207,1.2521,0.3113,0.6871,0.8102,1.6594,-0.3194,0.2966,0.1851,-0.0679,0.9774,0.2685,0.6328,0.0445,0.0884,-0.1024,1.1642,-0.0667,-0.0144,0.0747,0.3128,1.8406,0.6699,0.0477,0.975,-0.0488,0.0874,0.2447,0.305,-0.1381,0.3655,-0.0781,-0.1816,0.9367,0.6755,1.9542,0.4082,0.993,0.7098,0.3,0.7612,0.3489,1.4364,1.3484,0.4248,1.1571,Control
Utah__B09,0.1129,0.236,1.0401,-0.1298,0.4399,0.5672,0.3567,1.42,-0.2083,-0.2038,0.26,0.4362,0.0177,-0.2653,1.2599,0.2165,0.8113,0.7768,1.5365,-0.2459,0.3795,0.0578,-0.0358,0.5339,0.0163,0.2849,-0.059,0.1156,-0.0971,0.6627,-0.0937,-0.1109,-0.0741,0.3137,1.3308,0.6848,0.0225,0.8098,-0.1342,0.0247,0.1156,0.3034,-0.0848,0.8068,-0.2431,-0.2248,1.521,0.739,1.9617,0.2882,1.1511,0.4527,0.0885,0.5534,0.5092,1.01,1.6871,0.3902,0.8211,Control
Utah__B10,-0.0155,0.1759,0.7317,-0.2951,0.5974,0.4582,0.405,1.2259,-0.1274,-0.3105,0.114,0.4436,0.1009,-0.23,1.309,0.1874,0.6676,0.5892,1.4097,-0.2466,0.2837,0.1467,-0.0206,0.7187,-0.0044,0.3661,0.0771,0.026,-0.0837,0.6515,-0.1407,-0.1218,-0.1022,0.2097,1.351,0.5278,0.0407,0.8075,-0.0764,-0.0639,0.1779,0.1829,-0.1566,0.576,-0.1648,-0.1493,1.2753,0.5587,1.8638,0.3031,1.2083,0.4422,0.0078,0.58,0.1198,1.1783,1.4337,0.2723,0.9185,Control
Utah__B11,0.1068,0.3686,0.6539,-0.097,0.7602,0.5756,0.7081,1.3433,-0.1249,-0.1516,0.1344,0.4331,0.0432,-0.1645,1.4293,0.2806,0.7091,0.8038,1.4886,-0.0761,0.276,0.2204,0.018,0.7935,0.1597,0.6916,-0.0642,0.0788,-0.0541,0.9927,-0.1547,-0.1336,-0.1184,0.2812,1.5938,0.6804,0.0472,0.7441,-0.0551,0.1193,0.3215,0.3382,-0.0495,0.4913,-0.1718,-0.1229,1.003,0.6088,1.8817,0.4554,1.147,0.6241,0.1584,0.6018,0.5753,1.6329,1.5089,0.388,0.9616,Control
Utah__B12,-0.089,0.1401,0.7436,-0.2606,0.2982,0.3842,0.1869,1.2857,-0.1886,-0.121,0.1918,0.3919,0.03,-0.2916,1.0709,0.0719,0.5813,0.6753,1.1204,-0.2547,0.2217,0.1386,-0.041,0.2878,-0.007,0.213,-0.0497,0.03,-0.0886,0.5185,-0.1788,-0.1216,-0.0949,0.2106,0.8302,0.6412,-0.1158,0.6684,-0.0046,0.0178,0.1635,0.2046,-0.1334,0.7737,-0.2141,-0.2504,1.194,0.4565,1.7712,0.1726,0.9746,0.4107,-0.0318,0.4586,0.1688,1.2046,1.3465,0.2956,0.574,Control
Utah__C01,0.2522,0.5301,0.83,-0.137,0.7517,0.8283,0.8127,1.5436,-0.0742,-0.2032,0.2567,0.5077,0.085,-0.2264,1.4502,0.4783,0.78,1.1013,1.7023,-0.2946,0.3823,0.0446,-0.0493,0.7505,0.2806,0.7707,-0.0017,0.03,-0.1149,0.9984,-0.1632,-0.2109,-0.0338,0.3583,1.8142,0.8584,0.0025,1.0544,-0.085,-0.0434,0.3394,0.3918,-0.1576,0.6044,-0.1276,-0.1505,1.1836,0.7626,2.1851,0.5139,1.248,0.7459,0.2309,0.8089,0.4183,1.4939,1.6044,0.5355,1.1503,BRCACancer
Utah__C02,0.1563,0.4738,0.5003,-0.1903,0.7665,0.6552,0.8729,1.2473,-0.1887,-0.1344,0.1139,0.3583,0.1543,-0.2228,1.2576,0.5124,0.6435,0.9481,1.6987,-0.2456,0.2442,0.1146,-0.0572,0.8654,0.355,0.63,-0.0016,0.2024,-0.0279,0.971,-0.0932,-0.032,-0.0122,0.2867,1.8752,0.6347,0.0378,0.9812,-0.0608,-0.0334,0.3308,0.377,-0.1736,0.3591,-0.0547,-0.1149,1.0241,0.572,1.9314,0.5496,1.1911,0.8052,0.2515,0.7874,0.6343,1.196,1.3229,0.4234,1.2466,BRCACancer
Utah__C03,0.3331,0.6196,0.6774,-0.1602,0.9727,1.0797,0.897,1.5083,-0.1341,-0.1935,0.0762,0.3947,0.143,-0.2408,1.5028,0.6675,0.7946,1.0897,1.7657,-0.1527,0.3073,0.0634,-0.0441,0.852,0.3733,0.6732,0.0509,0.0815,-0.0176,0.9885,-0.0583,-0.0309,0.0136,0.4313,1.9197,0.78,0.0474,1.2271,-0.1164,-0.0742,0.3948,0.5089,-0.1679,0.4499,-0.0693,-0.0891,1.0492,0.637,1.9943,0.7841,1.2983,0.9288,0.2857,0.9215,0.8627,1.4355,1.4617,0.5911,1.2696,BRCACancer
Utah__C04,0.004,0.413,0.3694,-0.0784,0.7025,0.5956,0.3935,1.0889,-0.2505,-0.0472,0.0712,0.1545,0.01,-0.227,0.9686,0.366,0.5344,0.6833,1.3985,-0.2427,0.1423,0.0835,0.0169,0.417,0.1707,0.4534,-0.0271,0.132,-0.1077,0.6666,-0.1625,-0.0041,0.13,0.2122,1.4465,0.5793,-0.0662,0.6515,-0.0159,0.0145,0.1514,0.354,-0.0484,0.2676,0.0141,-0.097,0.7183,0.4766,1.4985,0.3618,0.8314,0.5574,0.129,0.4487,0.2159,0.8418,1.1426,0.412,0.7556,Control
Utah__C05,0.0306,0.3714,0.3686,-0.1364,0.5891,0.5575,0.538,1.0149,-0.348,-0.1047,0.0916,0.2536,0.1059,-0.2401,0.9658,0.2863,0.4369,0.6488,1.3235,-0.361,0.1733,0.1343,-0.0741,0.4271,0.1502,0.4089,-0.048,0.0915,-0.0438,0.6216,-0.0567,-0.0392,0.027,0.1887,1.4313,0.6012,-0.0399,0.5269,-0.0143,0.0227,0.2022,0.3213,-0.0302,0.2986,-0.0398,-0.0571,0.7266,0.3843,1.608,0.3854,0.9061,0.6247,0.0477,0.5126,0.4716,0.9307,1.043,0.3645,0.8448,BRCACancer
Utah__C06,-0.0799,0.0473,0.1728,-0.039,0.1527,0.2179,0.1086,0.5342,-0.3713,-0.2695,-8e-04,0.14,-0.0247,-0.4668,0.4047,0.0533,0.1581,0.1926,0.5114,-0.1187,-0.0287,0.237,-0.0499,-0.0658,-0.1066,0.1082,-0.2139,-0.046,-0.0315,0.0588,-0.1641,0.0032,-0.0354,-0.029,0.2325,0.2871,0.0628,0.1253,-0.2629,0.0987,-0.0582,0.1463,0.0492,0.252,-0.2465,-0.0487,0.2102,0.076,0.5772,0.1147,0.219,0.207,-0.086,0.2407,0.0757,0.0421,0.3588,0.1467,0.1888,Control
Utah__C07,0.0749,0.312,0.4018,-0.1894,0.6495,0.6544,0.4746,1.1525,-0.279,-0.197,0.0394,0.4068,0.1065,-0.165,1.0292,0.2984,0.5215,0.6021,1.5438,-0.1269,0.1722,0.0202,2e-04,0.6041,0.1056,0.417,-0.023,0.0689,-0.0716,0.718,-0.0699,-0.0941,-0.0169,0.2,1.6462,0.5384,0.0908,1.0101,-0.0684,0.0149,0.1909,0.2635,-0.083,0.2707,-0.0695,-0.0871,0.7672,0.4841,1.7046,0.4048,1.0968,0.5726,-0.0167,0.5743,0.5125,0.9958,1.1554,0.3143,1.002,Control
Utah__C08,0.2302,0.4063,0.4588,-0.026,0.9321,0.7645,0.6651,1.3209,-0.1124,-0.1851,0.1759,0.3784,0.1085,-0.223,1.1073,0.4181,0.6647,0.775,1.7516,-0.1914,0.3135,0.0611,-0.1181,0.7184,0.1934,0.6632,-0.1069,0.0674,-0.0711,0.9463,-0.1512,-0.0658,-0.0356,0.3353,1.9429,0.6352,0.0603,0.968,-0.0983,0.0228,0.1755,0.3997,-0.1685,0.33,-0.0855,-0.0595,0.8811,0.5906,1.9152,0.5075,1.1235,0.6668,0.2043,0.6035,0.6558,0.8137,1.4054,0.3812,1.1406,Control
Utah__C09,0.0933,0.4317,0.3801,-0.2029,0.8859,0.9734,0.5266,1.17,-0.2323,-0.1647,0.0656,0.3003,0.0647,-0.1755,1.2777,0.3382,0.5065,0.621,1.4902,-0.0899,0.1864,0.1284,-0.1518,0.6496,0.1563,0.3885,0.0833,0.1432,-0.0692,0.6233,-0.1359,-0.0363,1e-04,0.1886,1.4737,0.6238,-0.04,0.8307,-0.1397,0.0474,0.1444,0.2797,-0.1266,0.2915,-0.1849,-0.0175,0.8001,0.4738,1.7741,0.3886,1.0606,0.5938,0.1771,0.581,0.1896,1.2294,1.1615,0.3603,0.9983,Control
Utah__C10,0.0483,0.3632,0.3677,-0.117,0.6829,0.6577,0.6346,1.0482,-0.2796,-0.2029,0.0748,0.2507,0.1025,-0.0887,1.275,0.4197,0.4528,0.6582,1.4211,-0.1786,0.1686,0.1709,-0.0253,0.7952,0.2461,0.4209,-0.0299,0.0761,-0.0435,0.6626,-0.0418,-0.077,0.0289,0.1505,1.3969,0.582,-0.06,0.6238,-0.0543,-0.0298,0.2537,0.338,-0.0644,0.2786,-0.1624,-0.0382,0.8849,0.4017,1.7242,0.3613,1.12,0.6249,0.0562,0.6886,0.1727,1.1473,1.1063,0.3491,0.9154,BRCACancer
Utah__C11,0.2455,0.5693,0.5629,-0.0404,0.7883,0.8273,0.6955,1.3615,-0.0937,-0.1917,0.0239,0.3411,0.1099,-0.201,1.2325,0.6179,0.7409,0.9592,1.7849,-0.1851,0.3496,0.1701,0.0186,0.6796,0.2621,0.7464,-0.1142,0.092,-0.1297,0.9295,-0.0854,0.0242,0.0359,0.3919,1.7776,0.651,0.1234,0.7656,-0.097,-0.0156,0.2147,0.4841,-0.078,0.3925,-0.0933,-0.1675,0.9259,0.6319,1.8865,0.722,1.0538,0.7213,0.2947,0.6935,0.4927,1.0801,1.4601,0.4992,1.0143,Control
Utah__C12,0.0188,0.2924,0.3538,-0.1008,0.4706,0.4657,0.344,0.9045,-0.0821,-0.0942,0.151,0.2386,0.056,-0.2343,0.6549,0.2908,0.4214,0.5658,1.2436,-0.3174,0.0824,0.1119,0.0126,0.3831,0.0788,0.3983,-0.0459,0.0835,-0.0493,0.4964,-0.173,-0.0052,0.0204,0.1446,1.1059,0.4353,-0.0135,0.544,-0.0939,-0.0881,0.1014,0.2985,-0.1105,0.263,-0.1854,-0.2152,0.6466,0.3962,1.5203,0.2966,0.6734,0.4783,0.006,0.4482,0.209,0.8466,1.0842,0.2949,0.6033,BRCACancer
Utah__D01,0.0422,0.4076,1.007,-0.0424,0.4542,0.5911,0.3706,1.4633,-0.2968,-0.3138,0.149,0.5004,-0.0295,-0.2009,1.417,0.222,0.7387,0.9806,1.5066,-0.385,0.3847,-0.0023,-0.0226,0.5575,0.1716,0.5043,-0.0509,-0.0285,-0.1231,0.6528,-0.2644,-0.0531,-0.0815,0.3561,1.2856,0.7192,-0.0631,0.598,-0.1527,-0.0361,0.3394,0.3475,-0.1401,0.946,-0.0796,-0.1554,1.4658,0.6528,1.9943,0.2687,1.0675,0.5828,0.0159,0.6432,0.4571,1.6487,1.6049,0.5202,0.887,BRCACancer
Utah__D02,0.1287,0.3841,0.471,-0.1035,0.8036,0.8617,0.4973,1.3231,0.0059,-0.0874,-0.0997,0.5457,0.0373,-0.1307,1.144,0.4473,0.6186,0.7579,1.6204,-0.1313,0.2368,0.1245,-0.0657,0.651,0.1697,0.4278,-0.072,0.0983,-0.0963,0.6385,-0.0146,-0.0428,0.0808,0.2977,1.6839,0.557,0.0208,0.6403,-0.1168,-0.0149,0.1285,0.3409,-0.037,0.3076,-0.0288,-0.0467,0.8884,0.6151,2.0242,0.4815,1.0167,0.6361,0.0747,0.5656,0.2394,0.9282,1.3554,0.4414,0.8479,BRCACancer
Utah__D03,-0.0244,0.3556,0.4554,-0.1254,0.6514,0.7467,0.5672,1.1635,-0.1989,-0.1496,-0.0275,0.3687,0.0356,-0.1966,1.015,0.3631,0.4904,0.7384,1.383,-0.1469,0.1695,0.1148,-0.0832,0.6452,0.1919,0.4114,0.0891,0.1007,-0.0581,0.6508,-0.129,-0.0116,0.0311,0.17,1.4346,0.6229,0.0226,0.6069,-0.1344,-0.1528,0.1996,0.2828,-0.2437,0.3274,-0.0354,-0.0782,0.8778,0.4809,1.8755,0.4076,0.9575,0.6397,-0.0515,0.6127,0.2239,1.3105,1.2441,0.3894,0.8088,BRCACancer
