@relation data

@attribute id string
@attribute 102 numeric
@attribute 10252 numeric
@attribute 10254 numeric
@attribute 1173 numeric
@attribute 1175 numeric
@attribute 1211 numeric
@attribute 1213 numeric
@attribute 1445 numeric
@attribute 160 numeric
@attribute 161 numeric
@attribute 163 numeric
@attribute 1950 numeric
@attribute 1956 numeric
@attribute 2060 numeric
@attribute 2549 numeric
@attribute 26018 numeric
@attribute 2885 numeric
@attribute 29924 numeric
@attribute 30011 numeric
@attribute 3265 numeric
@attribute 3845 numeric
@attribute 4893 numeric
@attribute 5290 numeric
@attribute 5295 numeric
@attribute 5335 numeric
@attribute 55824 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 5781 numeric
@attribute 5829 numeric
@attribute 58513 numeric
@attribute 5894 numeric
@attribute 6456 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6714 numeric
@attribute 6868 numeric
@attribute 7314 numeric
@attribute 7529 numeric
@attribute 8027 numeric
@attribute 8038 numeric
@attribute 867 numeric
@attribute 8874 numeric
@attribute 9146 numeric
@attribute 998 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A11,1.6407,-0.0895,1.0293,1.2025,0.7351,1.0455,1.9482,1.2074,0.8519,0.429,0.9443,0.2481,-0.0127,1.2603,0.2875,0.3136,1.5674,0.4551,0.5164,0.2849,1.415,2.524,1.2242,1.2045,1.1671,1.1076,1.8048,0.9765,0.5921,0.421,0.4071,0.8348,0.5445,1.2871,-0.1208,0.5757,0.7411,0.2131,1.2094,0.4886,2.4022,1.2466,-0.0594,1.2803,0.5983,0.4836,0.9791,Control
Utah__A12,1.1491,0.0328,0.8473,1.4352,0.5371,0.5815,1.3152,0.6733,0.5161,0.276,0.5373,0.5844,0.1107,1.2112,0.2155,0.3802,1.1338,0.1824,0.2979,0.1934,0.869,2.6251,0.9277,0.9724,0.8362,0.487,1.2884,0.6537,0.3092,0.184,0.2448,0.458,0.3489,1.1725,-0.1041,0.5602,0.5264,0.1246,1.1034,0.4167,1.7834,0.8231,-0.065,0.8085,0.4235,0.3106,0.6876,Control
Utah__B01,1.5269,-0.0884,1.1819,1.2487,0.3362,1.1125,1.7508,1.022,0.6624,0.375,0.7931,0.4146,0.0172,1.2756,0.267,0.5753,1.513,0.3096,0.5999,0.1464,1.5378,2.6035,1.4936,1.579,1.4003,1.3282,1.5393,0.7649,0.6422,0.1378,0.5505,0.6428,0.4401,1.6457,-0.1008,0.5727,0.9155,0.1548,1.476,0.3895,2.4564,1.2494,0.0044,1.2334,0.7118,0.3596,1.4666,Control
Utah__B02,1.5648,0.1432,1.4256,1.6282,0.7965,1.0493,1.8539,1.3763,1.0408,0.5598,0.7904,0.3948,-0.0214,1.3851,0.2746,0.5085,1.6209,0.6047,0.4611,0.3374,1.5353,3.2009,1.4558,1.7588,1.468,1.1147,1.7139,1.0793,0.6051,0.4073,0.4639,1.0534,0.5319,1.8628,-0.0935,0.8993,0.8818,0.4023,1.5398,0.5973,2.6982,1.3121,-0.0465,1.2886,0.6377,0.6814,1.4387,Control
Utah__B03,1.583,-0.0367,1.3262,1.4103,0.665,1.0877,1.8632,1.1769,0.8063,0.4937,0.8315,0.0572,-0.0516,1.4525,0.2259,0.5681,1.5833,0.477,0.5853,0.2578,1.6324,2.9618,1.5497,1.9606,1.4472,1.1475,1.7231,0.9322,0.6391,0.3033,0.5275,0.9326,0.5015,1.7257,-0.0693,0.7096,0.9292,0.2613,1.5225,0.4994,2.6786,1.3354,2e-04,1.2766,0.6808,0.5548,1.3911,BRCACancer
Utah__B04,1.5759,0.0557,1.2205,1.2639,0.4945,1.1026,1.8285,1.1519,0.7741,0.5357,1.0104,0.437,-0.018,1.717,0.5753,0.4956,1.6575,0.5365,0.8631,0.1672,1.3972,2.4663,1.609,1.5843,1.3972,1.6943,1.892,0.7103,0.7937,0.3598,0.6234,1.0826,0.6959,1.725,-0.163,0.7034,1.4407,0.3358,1.6275,0.5398,2.053,1.2911,-0.0388,1.5234,0.7947,0.5187,1.7601,BRCACancer
Utah__B05,1.4951,0.0978,0.9683,1.4382,0.6474,0.9147,1.8285,1.2011,1.0844,0.4282,0.7349,0.2543,0.0442,1.2638,0.3761,0.4203,1.5074,0.6012,0.4244,0.23,1.274,2.3855,1.1758,1.6637,1.0175,1.2115,1.7712,0.8091,0.4861,0.3612,0.3737,0.891,0.4614,1.4207,-0.1994,0.7378,0.7814,0.2762,1.3017,0.631,2.5809,1.1954,-0.0784,1.3146,0.5866,0.4555,1.2624,BRCACancer
Utah__B06,1.333,-0.0852,0.9625,1.0996,0.1088,0.9759,1.4849,0.7044,0.3695,0.1702,0.6447,0.3568,-0.005,1.1575,0.2406,0.2987,1.1253,0.0869,0.4678,-0.0263,1.0432,2.1283,1.137,1.3797,0.999,0.7386,1.2783,0.5053,0.5274,-0.0139,0.4064,0.4627,0.218,1.4508,0.0381,0.4776,0.7812,-0.0629,1.2821,0.2582,2.1886,0.99,-0.0161,0.8183,0.5471,0.2382,1.0718,BRCACancer
Utah__B07,1.6858,0.1809,1.5253,1.5414,0.7389,0.9958,2.0164,1.3256,0.9061,0.591,0.9038,0.4279,-0.0147,1.6323,0.291,0.4901,1.6451,0.4889,0.5879,0.3789,1.5847,2.9543,1.5902,1.5748,1.6168,1.2474,1.792,1.0321,0.6798,0.486,0.4293,1.1855,0.5567,1.951,-0.0835,0.879,1.1794,0.3509,1.6493,0.4712,2.5831,1.4455,-0.0864,1.4034,0.7079,0.7124,1.5184,BRCACancer
Utah__B08,1.6226,0.1429,1.1999,1.4769,0.8919,0.9739,1.9742,1.2886,1.0486,0.4889,0.8081,0.671,-0.0666,1.1676,0.1985,0.3357,1.6528,0.5442,0.4296,0.3671,1.4566,3.0594,1.3514,1.132,1.2187,0.9745,1.6981,1.0572,0.667,0.444,0.423,0.888,0.5368,1.5728,-0.0853,0.7952,0.7595,0.5257,1.4176,0.64,2.5998,1.4071,-0.0216,1.4111,0.6061,0.6102,1.0596,Control
Utah__B09,1.5474,-0.019,0.8513,1.0239,0.5714,1.0324,1.6578,1.1371,0.6596,0.5957,0.9258,0.5622,-0.04,1.5395,0.4404,0.5433,1.6703,0.5537,0.9208,0.2529,1.1871,2.2033,1.4071,1.491,1.1976,1.6997,1.8255,0.6103,0.7209,0.3163,0.7033,1.0372,0.6231,1.5204,-0.1222,0.6547,1.2234,0.3141,1.2219,0.6032,2.1615,1.3272,-0.0545,1.3884,0.8176,0.5222,1.5966,Control
Utah__B10,1.5693,-0.0418,1.0791,1.2688,0.6642,0.9602,1.713,0.994,0.6492,0.3812,0.7798,0.2574,-2e-04,1.4953,0.434,0.4709,1.5222,0.4074,0.5801,0.2365,1.2219,2.7107,1.4557,1.4619,1.0868,1.1985,1.7394,0.6316,0.6102,0.1761,0.3825,0.7477,0.4481,1.466,-0.1623,0.7099,1.057,0.2267,1.284,0.3894,2.0657,1.0639,-0.0573,1.2357,0.5961,0.416,1.5265,Control
Utah__B11,1.4835,0.1518,1.1039,1.6355,0.9538,0.9697,1.921,1.17,0.9697,0.4569,0.7784,0.6168,-0.0171,1.334,0.3916,0.345,1.7628,0.59,0.4969,0.4132,1.3353,2.7007,1.4217,1.24,1.1631,1.1085,1.6375,0.9134,0.5357,0.3957,0.3893,0.8744,0.5069,1.3773,-0.0757,0.7097,0.9509,0.4117,1.2897,0.4745,2.3984,1.2258,-0.0577,1.4937,0.5864,0.5417,1.1268,Control
Utah__B12,1.1358,0.0093,0.5526,0.7413,0.4116,0.7945,1.2218,0.8411,0.5423,0.5147,0.7039,0.1725,-0.0579,1.1847,0.3545,0.3576,1.3374,0.3438,0.6773,0.2142,0.9353,1.1689,1.1501,1.1456,1.175,1.4447,1.4211,0.4982,0.613,0.2992,0.3487,0.7739,0.4682,1.2915,-0.0537,0.5071,1.0116,0.208,1.0652,0.3528,1.8274,0.9693,-0.0829,1.1413,0.6368,0.398,1.4994,Control
Utah__C01,1.6023,0.0416,1.2067,1.5085,0.5963,1.1222,2.03,1.582,1.2928,0.5751,0.8797,0.4062,-0.0121,1.3916,0.5123,0.3939,1.8228,0.7903,0.692,0.4401,1.5,2.7689,1.3664,1.2568,1.2554,1.2086,1.903,1.0379,0.7845,0.5529,0.4644,1.202,0.6402,1.7093,-0.1537,0.7971,1.0359,0.576,1.456,0.3542,2.4782,1.3237,-0.092,1.5309,0.6872,0.756,1.3296,BRCACancer
Utah__C02,1.4141,0.2336,1.2593,1.568,0.7258,0.8901,1.7602,1.3958,1.1199,0.5392,0.7687,0.5755,0.0186,1.3297,0.3313,0.5436,1.5148,0.6292,0.3843,0.5316,1.2035,3.0103,1.4157,1.2932,1.4863,1.0389,1.6208,1.072,0.5194,0.5078,0.3541,1.1077,0.4676,1.7086,-0.1277,0.8402,0.9083,0.4904,1.4235,0.5746,2.3894,1.2818,-0.0656,1.2635,0.5634,0.7542,1.0886,BRCACancer
Utah__C03,1.5991,0.1418,1.2175,1.5693,0.9192,1.0899,1.8988,1.6761,1.3217,0.5974,0.8992,0.4873,-0.0175,1.4101,0.3107,0.4722,1.5281,0.836,0.5429,0.5973,1.3543,2.8765,1.5104,1.2173,1.6089,1.195,1.816,1.1353,0.6452,0.6919,0.4329,1.4625,0.5955,1.8787,-0.1372,0.9851,1.1329,0.5207,1.5384,0.6565,2.4479,1.3056,-0.1156,1.3861,0.6531,0.8968,1.3494,BRCACancer
Utah__C04,1.2357,0.0547,0.5125,1.1538,0.7233,0.6186,1.5147,1.156,0.8961,0.3854,0.6258,0.5661,-0.0164,0.9062,0.1726,0.2932,1.2653,0.522,0.3467,0.409,0.862,1.8067,0.7955,0.7671,1.1772,0.657,1.4351,0.963,0.4421,0.3579,0.1876,0.8506,0.3973,1.0573,-0.1156,0.5596,0.4567,0.4177,0.8637,0.5339,2.157,1.0741,-0.015,1.074,0.3827,0.5301,0.6996,Control
Utah__C05,1.1126,0.1117,0.6993,1.1847,0.7084,0.6253,1.6214,1.115,0.9345,0.3651,0.5997,0.0563,5e-04,0.9751,0.2058,0.2662,1.157,0.5289,0.299,0.2915,0.8806,2.1495,0.937,0.8638,1.1237,0.6297,1.4746,0.8555,0.3541,0.2775,0.2155,0.8549,0.3244,1.2742,-0.137,0.641,0.4931,0.3402,0.9442,0.59,2.1878,0.87,-0.0399,1.1277,0.3581,0.5052,0.6797,BRCACancer
Utah__C06,0.432,-0.1296,-0.0067,0.339,0.3796,0.4475,0.5638,0.4669,0.2038,0.2753,0.2782,0.06,0.0241,0.4486,0.0067,0.0511,0.5373,0.2104,0.2099,0.1733,0.3181,0.5165,0.2206,0.3392,0.4169,0.1838,0.6234,0.3,0.1726,0.1565,0.2149,0.2781,0.1738,0.3849,-0.1471,0.1502,0.0625,0.2471,0.41,0.5601,0.7662,0.2591,0.0445,0.2854,0.181,0.1944,0.3935,Control
Utah__C07,1.2977,0.0489,0.9715,1.3345,0.6832,0.6797,1.7352,1.0638,0.8336,0.4038,0.6966,0.5162,0.0108,1.2346,0.1559,0.3073,1.2729,0.4855,0.3507,0.3587,1.0205,2.6705,1.1736,1.0366,1.098,0.6923,1.5948,0.7808,0.354,0.291,0.303,0.8831,0.3479,1.4035,-0.1228,0.6527,0.6257,0.3536,1.0861,0.3414,2.2772,0.9774,-0.0583,1.1249,0.3714,0.4767,0.7236,Control
Utah__C08,1.411,0.0567,1.1972,1.3618,0.7475,0.8232,1.804,1.2134,1.0411,0.511,0.7173,0.5073,-0.0166,1.2146,0.1834,0.4437,1.422,0.6236,0.3821,0.4274,1.2848,2.94,1.2968,1.1417,1.4112,0.9951,1.5956,0.9573,0.4706,0.3765,0.3327,0.9662,0.461,1.4509,-0.1247,0.7215,0.8111,0.4734,1.2692,0.6607,2.3396,1.2212,-0.0149,1.2942,0.5252,0.6221,0.8861,Control
Utah__C09,1.1642,0.1059,0.9567,1.3655,0.7252,0.7123,1.606,1.1963,0.9448,0.4066,0.6075,0.4873,-0.036,1.2054,0.1364,0.373,1.2543,0.5576,0.3585,0.3039,0.9616,2.8642,1.1689,1.0607,1.2637,0.7831,1.4942,0.8657,0.4155,0.3748,0.3237,0.8996,0.4082,1.3951,-0.0977,0.7537,0.6941,0.3698,1.2091,0.3844,2.2225,0.9976,-0.0292,1.1502,0.3976,0.5688,0.8216,Control
Utah__C10,1.1965,0.2108,1.0656,1.6411,0.6631,0.66,1.5657,1.1619,0.9829,0.3492,0.6209,0.5164,0.0033,1.1526,0.2298,0.4113,1.2466,0.5418,0.2975,0.3144,1.0131,2.9712,1.2759,1.0398,1.2567,0.6207,1.5345,0.8389,0.3739,0.3093,0.2065,0.895,0.3737,1.5473,-0.108,0.8254,0.7272,0.3475,1.2165,0.5376,2.2034,0.9321,-0.0446,1.1468,0.4143,0.5241,0.8316,BRCACancer
Utah__C11,1.4081,0.0836,1.0441,1.3945,0.802,0.9906,1.8548,1.4207,1.1519,0.599,0.7725,0.5266,-0.0424,1.2419,0.1622,0.3841,1.5471,0.7508,0.4247,0.5154,1.346,3.118,1.2004,1.0752,1.551,1.0292,1.6696,1.0236,0.5591,0.4616,0.369,1.2383,0.5328,1.5501,-0.1198,0.7797,0.8182,0.6104,1.2594,0.4201,2.3297,1.2082,-0.025,1.3055,0.5951,0.7585,1.0109,Control
Utah__C12,1.1717,0.0574,0.4479,1.1441,0.7636,0.6024,1.4152,1.0278,0.6778,0.3521,0.5281,0.5271,-0.0248,0.8182,0.1701,0.226,1.142,0.5301,0.3203,0.3067,0.842,2.3528,0.7596,0.6171,1.1264,0.5941,1.3945,0.8239,0.2591,0.3217,0.3637,0.7431,0.2575,0.951,-0.0937,0.4821,0.4133,0.4191,0.8148,0.3749,1.8426,0.7999,-0.0713,0.9902,0.3553,0.4525,0.5595,BRCACancer
Utah__D01,1.5475,-0.1035,0.8803,0.977,0.3734,1.1165,1.6207,1.2159,0.8305,0.6191,0.8474,0.067,-0.061,1.3414,0.4977,0.646,1.5919,0.5331,0.9491,0.3705,1.0924,2.0213,1.312,1.3663,1.4351,1.7209,1.6488,0.7443,0.8608,0.3833,0.5346,1.068,0.6636,1.628,-0.1278,0.5928,1.1326,0.3225,1.4613,0.3068,2.1472,1.406,-0.0079,1.372,0.774,0.6963,1.4819,BRCACancer
Utah__D02,1.3219,0.1291,1.0165,1.4274,0.8271,0.7332,1.6999,1.3906,0.9773,0.437,0.7067,0.6996,-0.0556,1.2135,0.2743,0.3403,1.405,0.5952,0.354,0.4595,1.0392,3.0284,1.1682,0.9756,1.1922,0.8829,1.6835,0.9003,0.4283,0.408,0.3212,0.8714,0.4818,1.3323,-0.0712,0.7361,0.7378,0.4957,1.1341,0.4286,2.2367,1.1691,-0.0394,1.2568,0.5336,0.6032,0.883,BRCACancer
Utah__D03,1.3692,0.0838,0.876,1.4752,0.7586,0.6791,1.7737,1.2704,1.0066,0.3903,0.674,0.6645,-0.0364,1.1682,0.2388,0.2843,1.4209,0.651,0.3551,0.3398,0.9939,2.5073,1.0319,0.7997,1.2135,0.8724,1.6203,0.8992,0.4051,0.3551,0.3024,0.8441,0.4116,1.3704,-0.1143,0.5892,0.5983,0.4882,1.084,0.3827,2.44,0.9591,-0.0298,1.2545,0.3906,0.5706,0.8321,BRCACancer
Utah__D04,1.3817,0.0022,0.9583,1.4009,0.8717,0.8407,1.8406,1.3058,1.0792,0.4703,0.6583,0.4635,-0.0253,1.2149,0.23,0.4009,1.6436,0.6833,0.4143,0.4751,1.0957,2.9967,1.2443,1.105,1.3193,1.1124,1.6468,0.9744,0.5809,0.3882,0.3735,1.0809,0.4501,1.3615,-0.0854,0.7168,0.832,0.509,1.251,0.2991,2.4617,1.1,-0.0412,1.4212,0.5385,0.6604,0.9329,BRCACancer
Utah__D05,1.4981,0.0668,1.0997,1.6163,0.7935,0.7087,1.7658,1.3206,1.126,0.4021,0.6595,0.6609,0.0045,1.2907,0.2678,0.2957,1.5329,0.5776,0.345,0.3408,1.1538,3.2833,1.1472,0.9971,1.0528,0.773,1.6712,0.8024,0.4972,0.3742,0.241,1.0657,0.4143,1.6094,-0.0987,0.8859,0.7056,0.5519,1.3556,0.3449,2.3371,0.9418,-0.0754,1.2774,0.4367,0.6281,1.0237,BRCACancer
Utah__D06,1.4568,0.0243,1.1935,1.4923,0.7596,0.9935,1.8514,1.4176,1.1185,0.5253,0.808,0.5346,-0.0137,1.3099,0.2392,0.4638,1.5268,0.7136,0.4426,0.5254,1.2325,3.1241,1.2669,1.1845,1.5016,1.05,1.6859,1.0468,0.6032,0.4335,0.4074,1.1363,0.5149,1.6458,-0.0866,0.7551,0.8872,0.5104,1.4056,0.347,2.4228,1.2559,-0.0381,1.3571,0.6281,0.7287,1.1326,BRCACancer
Utah__D07,1.4218,0.1905,1.0572,1.5362,0.8219,0.7497,1.8198,1.3707,1.1587,0.4853,0.7551,0.6867,-0.014,1.2842,0.2304,0.4411,1.4392,0.7288,0.365,0.4486,1.0634,2.9513,1.2295,1.1748,1.2344,0.7363,1.6863,0.9191,0.5068,0.4509,0.3539,1.1852,0.4886,1.6109,-0.0623,0.7719,0.8114,0.5407,1.2365,0.2387,2.4065,1.1973,-0.0395,1.1437,0.5181,0.7585,0.932,Control
Utah__D08,1.2099,-0.0967,0.8211,1.2842,0.6283,0.6526,1.5059,0.9951,0.8354,0.3589,0.573,0.4531,0.0229,1.106,0.1199,0.3768,1.2707,0.4174,0.3323,0.3274,1.118,2.5412,0.9784,0.9885,1.1834,0.61,1.507,0.7999,0.3761,0.3464,0.2815,0.8173,0.3743,1.2191,-0.1049,0.5358,0.548,0.389,1.0859,0.4858,2.1503,0.9438,-0.0433,1.0219,0.3882,0.5153,0.7707,Control
Utah__D09,1.3291,0.1447,1.0658,1.441,0.6833,0.8296,1.6588,1.2496,1.1261,0.4879,0.6591,0.5288,-0.0045,1.2044,0.2144,0.4844,1.436,0.6487,0.3806,0.4255,1.1808,3.0452,1.1492,1.0877,1.3985,0.9488,1.5424,1.0233,0.4795,0.4112,0.3715,0.9501,0.4168,1.51,-0.1023,0.7436,0.7366,0.5447,1.2757,0.4557,2.1612,1.1551,-0.042,1.2513,0.4856,0.6017,0.8898,Control
Utah__D10,1.3698,0.1211,0.8434,1.6107,1.0449,0.8127,1.8856,1.0616,0.9296,0.4275,0.6344,0.302,-0.0098,1.0556,0.2099,0.2884,1.5974,0.5656,0.3447,0.399,1.0884,2.6488,1.0523,0.8371,1.0367,0.7649,1.6398,0.8307,0.4352,0.3425,0.37,0.8786,0.4272,1.2569,-0.0806,0.6027,0.6156,0.3606,1.0795,0.4458,2.2712,1.1238,-0.041,1.3107,0.4541,0.4804,0.6282,Control
Utah__D11,0.8198,0.0414,0.3569,0.8371,0.337,0.5318,1.0126,0.6613,0.3122,0.2956,0.3913,0.1792,0.0056,0.5893,-0.0552,0.2621,0.8122,0.2645,0.3392,0.2093,0.6976,1.5629,0.5499,0.567,0.8235,0.3998,0.9269,0.3696,0.4496,0.1403,0.1954,0.3795,0.2615,0.6585,-0.1217,0.3364,0.2578,0.2705,0.6757,0.5525,1.4967,0.6518,-0.0153,0.6123,0.3371,0.2233,0.4032,Control
Utah__D12,1.3646,0.0154,0.6495,1.2374,0.8918,0.7122,1.6782,1.2066,0.8918,0.4486,0.6029,0.2177,-0.0204,0.9514,0.1636,0.2598,1.4241,0.5246,0.3382,0.3495,1.0578,2.7418,0.8528,0.7392,1.1346,0.6698,1.4606,0.9396,0.4131,0.3542,0.4046,0.879,0.3778,1.0621,-0.078,0.5084,0.4705,0.3561,0.8748,0.593,2.2828,0.9327,-0.0133,1.0906,0.4511,0.5781,0.5519,Control
Utah__E01,1.2627,-0.0136,0.8938,1.3762,0.6614,0.6995,1.6888,1.1397,0.8069,0.3709,0.5712,0.0069,-0.032,1.162,0.1377,0.3265,1.4116,0.5101,0.3392,0.2692,1.0897,3.0658,0.9402,1.0359,1.2313,0.6829,1.5443,0.7623,0.3989,0.3507,0.2474,0.9445,0.3523,1.3296,-0.0608,0.6753,0.5932,0.2768,1.0205,0.2661,2.533,0.8838,-0.0568,1.0989,0.3961,0.5008,0.7054,BRCACancer
Utah__E02,1.301,0.3462,1.4119,1.6378,0.7973,0.8484,1.6357,1.3007,0.9942,0.4434,0.7377,0.7462,-0.0163,1.402,0.3177,0.4871,1.4133,0.6681,0.3906,0.4344,1.1409,3.2875,1.4524,1.2778,1.3656,1.0048,1.5675,0.9903,0.5313,0.3929,0.3547,1.0011,0.4672,1.5869,-0.0936,0.812,0.8892,0.5055,1.2919,0.3541,2.1662,1.1874,-0.0243,1.2785,0.4731,0.6044,0.9921,Control
Utah__E03,1.493,0.1251,0.9788,1.5028,1.1217,0.7331,1.8657,1.3881,1.2437,0.5131,0.7322,0.4535,-0.011,1.1625,0.217,0.349,1.6152,0.7881,0.3583,0.4726,1.2792,2.9763,1.1103,0.9588,1.3873,0.8784,1.789,1.1162,0.5378,0.3823,0.3656,1.1509,0.4692,1.3768,-0.0633,0.6447,0.5951,0.5017,1.1509,0.2929,2.4054,1.0514,-0.0367,1.3886,0.449,0.6673,0.7108,Control
Utah__E04,1.3863,0.2874,1.1164,1.6662,0.9653,0.8681,1.738,1.4952,1.1322,0.5954,0.745,0.7883,-0.0248,1.3371,0.2659,0.476,1.5558,0.7837,0.3464,0.5619,1.1419,3.1683,1.3251,1.1632,1.7514,0.8862,1.6798,1.2547,0.5313,0.5785,0.3234,1.2861,0.5405,1.6969,-0.0835,0.9792,0.8603,0.5874,1.2985,0.2261,2.3945,1.2586,-0.0574,1.2393,0.5246,0.842,1.0057,Control
