@relation data

@attribute id string
@attribute 10229 numeric
@attribute 27235 numeric
@attribute 3242 numeric
@attribute 51004 numeric
@attribute 51805 numeric
@attribute 6898 numeric
@attribute 84274 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__E06,0.174,0.4519,-0.1327,0.1979,-0.0711,-0.0711,0.2583,BRCACancer
Utah__E07,0.3136,0.6197,-0.1596,0.4097,0.0485,0.0213,0.5374,BRCACancer
Utah__E08,0.3766,0.4884,-0.158,0.5396,0.0557,-0.0315,0.7059,Control
Utah__E09,0.45,0.4901,-0.245,0.3895,0.081,-0.0038,0.7562,BRCACancer
Utah__E10,0.4722,0.5508,-0.322,0.3853,0.1633,-0.0756,0.7759,BRCACancer
Utah__E11,0.2102,0.3295,-0.2088,0.2364,-0.0416,-0.0712,0.529,Control
Utah__E12,0.2218,0.3259,-0.1445,0.2876,-0.1044,-0.0351,0.5055,BRCACancer
Utah__F01,0.4834,0.5463,-0.2673,0.4436,0.1239,-0.0525,0.7587,Control
Utah__F02,0.4612,0.5422,-0.169,0.5081,0.0993,-0.0126,0.7757,Control
Utah__F03,0.3977,0.5942,-0.1698,0.3807,0.1031,-0.0163,0.6882,Control
Utah__F04,0.374,0.5074,-0.1918,0.4368,-0.0081,-0.0594,0.5037,Control
Utah__F05,0.4046,0.5425,-0.1629,0.3811,0.1174,-0.0416,0.5848,Control
Utah__F06,0.2,0.575,-0.2712,0.1995,-0.0306,-0.0029,0.5512,Control
Utah__F07,0.3372,0.5303,-0.2268,0.3796,0.0236,0.0352,0.6245,Control
Utah__F09,0.6542,0.8603,-0.1871,0.5098,0.2109,0.0136,0.7609,Control
Utah__F10,0.4528,0.7678,-0.1617,0.4931,0.1636,-0.023,0.7526,Control
Utah__F11,0.4363,0.5674,-0.1851,0.3786,0.0697,-0.0466,0.7616,Control
Utah__F12,0.3114,0.5874,-0.1741,0.3308,0.0919,-0.0807,0.5106,Control
Utah__G01,0.3306,0.5488,-0.0443,0.2355,-0.1057,-0.0347,0.5662,Control
Utah__G02,0.2613,0.5479,-0.1907,0.2797,0.0097,0.0081,0.5158,Control
Utah__G03,0.4923,0.663,-0.1761,0.5259,0.131,-0.0706,0.7113,Control
Utah__G04,0.3692,0.5643,-0.1394,0.2921,0.0795,-0.0213,0.5806,BRCACancer
Utah__G05,0.1532,0.2385,-0.1576,0.1967,-0.1581,-0.0045,0.4514,BRCACancer
Utah__G06,0.3269,0.5773,-0.1258,0.1836,-0.0263,-0.0162,0.3971,BRCACancer
Utah__G07,0.4203,0.281,-0.1284,0.3535,0.0128,-0.0216,0.7246,Control
Utah__G08,0.4525,0.5725,-0.1002,0.4497,-0.0159,-0.0071,0.6896,Control
Utah__G09,0.229,0.4242,-0.0989,0.1682,-0.0234,-0.0044,0.4884,Control
Utah__G10,0.2377,0.2917,-0.272,0.205,-0.0413,-0.0506,0.2709,BRCACancer
Utah__G11,0.2568,0.0534,0.0551,0.1164,-0.1064,0.1861,0.3674,BRCACancer
Utah__G12,0.212,0.5267,-0.2124,0.3009,-0.0013,-5e-04,0.414,BRCACancer
Utah__H01,0.2235,0.4134,-0.1739,0.1064,0.0128,-0.0769,0.4345,Control
Utah__H02,0.2853,0.3003,-0.1109,0.2871,0.0109,-0.0291,0.5241,Control
Utah__H03,0.3401,0.2533,-0.0681,0.344,-0.0572,-0.0218,0.4193,Control
Utah__H04,0.5955,0.4407,-0.1812,0.5381,0.0093,-0.0582,0.6474,Control
Utah__H06,0.3429,0.4916,-0.1761,0.306,-0.0524,0.0195,0.5766,Control
Utah__H07,0.4026,0.3105,-0.3351,0.4437,-0.0072,-0.0647,0.4062,BRCACancer
Utah__H08,0.186,0.5029,-0.0878,0.2066,-0.066,-0.0399,0.3593,BRCACancer
Utah__H09,0.0122,0.2118,-0.2495,0.0623,-0.0501,-0.0531,0.2664,BRCACancer
Utah__H10,0.2107,0.349,-0.1933,0.311,-0.1012,-0.0787,0.1794,BRCACancer
Utah__H11,0.1904,0.5381,-0.1478,0.2277,0.0684,-0.0427,0.31,BRCACancer
Utah__H12,0.4516,0.6291,-0.2165,0.4349,0.0551,-0.079,0.6955,BRCACancer
Utah__I01,0.2734,0.5531,-0.182,0.2873,0.0535,-0.0266,0.5991,Control
Utah__I02,0.0641,0.3305,-0.1493,0.2156,0.0465,-0.0698,0.3514,Control
Utah__I03,0.1949,0.2865,-0.1373,0.2353,0.0356,0.0554,0.3009,Control
Utah__I04,0.4643,0.6245,-0.1666,0.4791,0.07,-0.0132,0.5569,Control
Utah__I05,0.3649,0.5344,-0.1977,0.366,0.0105,-0.0123,0.6174,Control
Utah__I06,0.3321,0.5393,-0.1542,0.3283,0.0788,-0.1249,0.4778,Control
Utah__I07,0.4843,0.7325,-0.1934,0.6206,0.0655,0.0148,0.6617,Control
Utah__I08,0.3818,0.6288,-0.157,0.4106,0.1447,-0.059,0.5138,Control
Utah__I09,0.2223,0.4253,-0.0933,0.2426,-0.0169,0.0015,0.4554,Control
Utah__I10,0.3813,0.5594,-0.1333,0.5359,0.0877,-0.0387,0.5811,Control
Utah__I11,0.0251,0.3885,-0.2836,0.1473,4e-04,0.0078,0.2055,Control
Utah__I12,0.3356,0.3412,-0.1986,0.4708,0.0634,-0.0802,0.6363,Control
Utah__I13,0.3016,0.3942,-0.1907,0.3833,0.0535,-0.0391,0.7003,Control
Utah__J01,0.2843,0.3049,-0.2453,0.2886,0.0618,0.0381,0.5046,Control
Utah__J02,0.2461,0.4246,-0.0896,0.2809,0.0554,0.0246,0.4796,Control
Utah__J03,0.5054,0.6326,-0.1766,0.4561,0.1581,-0.0307,0.7995,Control
Utah__J04,0.4504,0.5148,-0.1178,0.3416,0.0071,-5e-04,0.6371,Control
Utah__J05,0.1576,0.4365,-0.2757,0.3057,-0.0643,-0.1231,0.4418,Control
Utah__J06,0.1986,0.4254,-0.2294,0.3251,-0.0221,-0.1256,0.3389,Control
Utah__J07,0.5237,0.7051,-0.1492,0.3692,0.1028,-0.0194,0.74,Control
Utah__J08,0.316,0.5172,-0.1925,0.4418,-0.028,-0.0476,0.5891,Control
Utah__J09,0.0843,0.3263,-0.3037,0.2994,-0.0167,-0.0298,0.3254,Control
Utah__J10,0.4685,0.5529,-0.2512,0.381,0.1202,-0.0934,0.6271,Control
Utah__J11,0.3375,0.4078,-0.2646,0.3396,-0.0424,-0.038,0.3456,Control
Utah__J12,0.2968,0.2857,-0.2309,0.3374,-0.0426,-0.0036,0.4813,Control
Utah__K01,0.5915,0.826,-0.1851,0.4921,0.1683,-0.0548,0.7524,BRCACancer
Utah__K02,0.4479,0.6462,-0.1115,0.4487,0.0995,-0.0331,0.6215,BRCACancer
Utah__K03,0.2663,0.4059,-0.1768,0.3943,-0.0169,-0.0887,0.5104,BRCACancer
Utah__K04,0.4107,0.5359,-0.1942,0.4957,0.1088,-0.0313,0.6501,BRCACancer
Utah__K05,0.2617,0.5385,-0.2276,0.2737,-0.0092,-0.0299,0.558,Control
Ontario__AA3226,0.1802,0.4289,-0.1659,0.3649,0.0722,-0.0516,0.5439,Control
Ontario__AB3227,0.4607,0.5422,-0.2347,0.3754,0.097,-0.0289,0.7982,Control
Ontario__AC3228,0.1903,0.4717,-0.232,0.4523,0.1116,-0.0831,0.3063,Control
Ontario__AD3231,0.5806,0.644,-0.2028,0.5293,0.0834,-0.1474,0.5765,Control
Ontario__AE1543,0.2886,0.4198,-0.0558,0.3449,-0.0512,-0.0386,0.5358,Control
Ontario__AF3229,0.2354,0.584,-0.0433,0.4334,0.0131,-0.0196,0.3114,Control
Ontario__AG3230,0.2768,0.5189,-0.2983,0.554,0.0419,-0.0153,0.4089,Control
Ontario__AH3232,0.297,0.2566,-0.1117,0.2593,-0.145,0.0162,0.5304,Control
Ontario__AI3233,0.5718,0.6752,-0.1565,0.4083,0.001,-0.0292,0.8289,Control
Ontario__AJ3234,0.6449,0.7314,-0.2357,0.3333,0.0792,-0.0327,0.6682,Control
Ontario__AK3235,0.4391,0.5711,-0.2935,0.3767,0.1713,-0.03,0.6128,Control
Ontario__AL3236,0.3162,0.4571,-0.1781,0.2455,-0.054,-0.0167,0.2833,Control
Ontario__AM3237,0.4659,0.5165,-0.088,0.4579,-0.0046,0.0323,0.6898,Control
Ontario__AN757,0.2668,0.5198,-0.2342,0.5423,0.068,0.0466,0.5888,Control
Ontario__C474,0.2194,0.6091,-0.1849,0.129,-0.0809,0.0059,0.4102,Control
Ontario__D480,0.1557,0.3457,-0.1773,0.17,0.0512,-0.056,0.4608,Control
Ontario__E519,0.3083,0.3397,-0.2525,0.5256,-0.0273,0.0082,0.6199,Control
Ontario__F548,0.0892,0.3129,-0.2719,0.1032,0.0422,-0.0474,0.4604,Control
Ontario__G660,0.1341,0.4731,-0.1946,0.2262,0.1213,-0.0305,0.5799,Control
Ontario__H663,0.351,0.7061,-0.2273,0.4608,0.0688,0.0194,0.6156,Control
Ontario__I782,0.4221,0.49,-0.2535,0.3754,0.1073,-0.0299,0.5375,Control
Ontario__J787,0.2746,0.5306,-0.0838,0.5133,0.0547,-0.0378,0.441,Control
Ontario__K1162,0.4905,0.682,-0.1752,0.2499,-0.0114,-0.0807,0.9445,BRCACancer
Ontario__L1176,0.2894,0.5102,-0.2214,0.4347,-0.0045,-0.0731,0.332,BRCACancer
Ontario__M1263,0.421,0.6174,-0.2388,0.4571,0.0565,-0.0819,0.6721,BRCACancer
Ontario__P1075,0.2225,0.2411,-0.237,0.147,-0.001,-0.0166,0.5565,BRCACancer
Ontario__Q1080,0.13,0.2354,-0.2313,0.3469,0.1089,0.0186,0.3967,BRCACancer
Ontario__R1104,0.2795,0.6206,-0.1525,0.5594,0.0978,-0.0313,0.5277,BRCACancer
Ontario__S1133,0.1714,0.3104,-0.0824,0.2657,0.075,-0.043,0.326,BRCACancer
Ontario__T1463,0.4439,0.6809,-0.1552,0.343,0.0664,-0.1039,0.6336,BRCACancer
Ontario__U2017,0.3068,0.3513,-0.2272,0.3737,-0.0265,-0.0445,0.5271,BRCACancer
Ontario__V432,0.1894,0.2403,-0.121,0.1988,0.0305,-0.0472,0.4199,BRCACancer
Ontario__W433,0.5443,0.652,-0.1861,0.2098,0.0643,-0.0383,0.9391,BRCACancer
Ontario__X524,0.3891,0.3676,-0.1266,0.4033,-0.0784,0.003,0.5734,BRCACancer
Ontario__Y546,0.152,0.3182,-0.1593,0.3351,0.0679,0.0217,0.5484,BRCACancer
Ontario__Z3225,0.6154,0.6653,-0.1878,0.4381,0.0978,-0.0414,0.8279,Control
